Distrito,Lista/Pacto,Partido,Candidatos,Votos,Porcentaje,Electos,Electos_comp,url
Copiapó,Partido Radical,PR,"('Federico', 'Varela', 'Cortés-Monroy')",,,*,*,https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Federico_Varela_Cortés_de_Monroy
Copiapó,Partido Radical,PR,"('Ramón', 'Allende', 'Padín')",,,*,*,https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Ramón_Allende_Padín
Copiapó,Partido Radical,PR,"('Valentín', 'Letelier', 'Madariaga')",,,,*,https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Valentín_Letelier_Madariaga
Vallenar,,,"('Nicolás', 'Naranjo', 'Palacios')",,,*,*,https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Nicolás_Naranjo_Palacios
Vallenar,Partido Liberal,PL,"('Eulogio', 'Allendes', 'Álvarez de Toledo')",,,,*,https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Eulogio_Allendes_Álvarez_de_Toledo
Freirina,Partido Radical,PR,"('Antonio', 'Edwards', 'Argandoña')",,,,*,https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Antonio_Edwards_Argandoña
Freirina,,,"('Nicolás', 'González', 'Julio')",,,*,*,https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Nicolás_González_Julio
La Serena,,,"('Carlos', 'Vicuña', 'Guerrero')",,,,*,https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Carlos_Vicuña_Guerrero
La Serena,,,"('Pedro', 'Nolasco', 'Videla', 'Hidalgo')",,,*,*,https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Pedro_Nolasco_Videla_Hidalgo
Coquimbo,Partido Radical,PR,"('Francisco', 'Gandarillas', 'Luco')",,,,*,https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Francisco_Gandarillas_Luco
Coquimbo,,,"('Pedro', 'Pablo', 'Muñoz', 'Godoy')",,,*,*,https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Pedro_Pablo_Muñoz_Godoy
Elqui,,,"('Enrique', 'Gana', 'Munizaga')",,,,*,https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Enrique_Gana_Munizaga
Elqui,,,"('Jorge', 'Segundo', 'Huneeus', 'Zegers')",,,*,*,https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Jorge_Segundo_Huneeus_Zegers
Ovalle,,,"('Enrique', 'Matte', 'Pérez')",,,*,*,https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Enrique_Matte_Pérez
Ovalle,,,"('Francisco', 'Donoso', 'Vergara')",,,*,*,https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Francisco_Donoso_Vergara
Ovalle,,,"('Félix', 'Mackenna', 'Vicuña')",,,,*,https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Félix_Mackenna_Vicuña
Ovalle,Partido Liberal,PL,"('Juan', 'Francisco', 'Rivas', 'Cruz')",,,*,*,https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Juan_Francisco_Rivas_Cruz
Combarbalá,,,"('Francisco', 'Carvallo', 'Elizalde')",,,,*,https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Francisco_Carvallo_Elizalde
Combarbalá,Partido Liberal,PL,"('José', 'Antonio', 'Primitivo', 'Tagle', 'Arrate')",,,*,*,https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/José_Antonio_Primitivo_Tagle_Arrate
Illapel,,,"('José', 'Nicolás', 'Hurtado de Mendoza', 'Jaraquemada')",,,*,*,https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/José_Nicolás_Hurtado_de_Mendoza_y_Jaraquemada
Illapel,,,"('Adrián', 'Molina', 'Smith')",,,,*,https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Adrián_Molina_Smith
Illapel,,,"('Javier', 'Varas', 'Marín')",,,*,*,https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Javier_Varas_Marín
Petorca,,,"('José', 'Antonio', 'Soffia', 'Argomedo')",,,,*,https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/José_Antonio_Soffia_Argomedo
Petorca,Partido Nacional,PN,"('Pedro', 'Montt', 'Montt')",,,*,*,https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Pedro_Montt_Montt
Petorca,Partido Nacional,PN,"('Tomás', 'Echavarría', 'Barriga')",,,*,*,https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Tomás_Echavarría_Barriga
La Ligua,,,"('Ricardo', 'Humeres', 'Cristi')",,,*,*,https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Ricardo_Humeres_Cristi
La Ligua,,,"('Julio', 'Gaete')",,,,*,https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Julio_Gaete
Los Andes,,,"('Máximo', 'Ramón', 'Lira', 'Donoso')",,,*,*,https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Máximo_Ramón_Lira_Donoso
San Felipe,,,"('José', 'Tomás', 'Rodríguez')",,,,*,https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/José_Tomás_Rodríguez
San Felipe,Partido Liberal,PL,"('Evaristo', 'Marcos', 'Sánchez', 'Fontecilla')",,,*,*,https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Evaristo_Marcos_Sánchez_Fontecilla
San Felipe,Partido Conservador,PCon,"('Abdón', 'Cifuentes', 'Espinosa')",,,*,*,https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Abdón_Cifuentes_Espinosa
Putaendo,,,"('Zenón', 'Vicuña', 'Vicuña')",,,*,*,https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Zenón_Vicuña_Vicuña
Putaendo,,,"('Ladislao', 'Barros', 'Morán')",,,,*,https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Ladislao_Barros_Morán
Quillota,,,"('Diego', 'A.', 'Guzmán')",,,,*,https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Diego_A._Guzmán
Quillota,Partido Nacional,PN,"('Agustín', 'Edwards', 'Ross')",,,*,*,https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Agustín_Edwards_Ross
Quillota,Partido Conservador,PCon,"('Félix', 'María', 'Echeverría', 'Valdés')",,,*,*,https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Félix_María_Echeverría_Valdés
Limache,,,"('Pedro', 'García de la Huerta')",,,,*,https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Pedro_García_de_la_Huerta
Limache,,,"('Adolfo', 'Eastman', 'Quiroga')",,,*,*,https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Adolfo_Eastman_Quiroga
Valparaíso,,,"('Juan', 'Eduardo', 'Mackenna', 'Astorga')",,,*,*,https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Juan_Eduardo_Mackenna_Astorga
Valparaíso,,,"('Isidoro', 'Errázuriz', 'Errázuriz')",,,*,*,https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Isidoro_Errázuriz_Errázuriz
Valparaíso,Partido Liberal,PL,"('Augusto', 'Matte', 'Pérez')",,,*,*,https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Augusto_Matte_Pérez
Valparaíso,Partido Liberal,PL,"('Justo', 'Arteaga', 'Alemparte')",,,*,*,https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Justo_Arteaga_Alemparte
Valparaíso,Partido Liberal,PL,"('Pedro', 'Vicente', 'Reyes', 'Palazuelos')",,,*,*,https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Pedro_Vicente_Reyes_Palazuelos
