Circunscripción,Lista/Pacto,Partido,Candidatos,Votos,Porcentaje,Electos,Electos_comp,url
Maule,Partido Liberal,PL,"('José', 'Manuel', 'Encina', 'Echeverría')",,,*,*,https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/José_Manuel_Encina_Echeverría
Ñuble,,,"('José', 'Joaquín', 'Valdés', 'Valdés')",,,,*,https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/José_Joaquín_Valdés_Valdés
Ñuble,,,"('José', 'Joaquín', 'Blest', 'Gana')",,,*,*,https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/José_Joaquín_Blest_Gana
Ñuble,Partido Liberal,PL,"('Melchor', 'Concha', 'Toro')",,,*,*,https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Melchor_Concha_y_Toro
Concepción,,,"('Ramón', 'Guerrero', 'Prado')",,,,*,https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Ramón_Guerrero_Prado
Concepción,,,"('Domingo', 'Santa María', 'González')",,,*,,https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Domingo_Santa_María_González
Concepción,Partido Liberal,PL,"('Marcial', 'González', 'Ibieta')",,,*,*,https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Marcial_González_Ibieta
Bío-Bío,,,"('Pedro', 'Godoy', 'Palacios')",,,,*,https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Pedro_Godoy_Palacios
Bío-Bío,Partido Nacional,PN,"('Rafael', 'Sotomayor', 'Baeza')",,,*,,https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Rafael_Sotomayor_Baeza
Bío-Bío,Partido Liberal Democrático,PLDe,"('Javier', 'Luis', 'Zañartu', 'Larraín')",,,*,*,https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Javier_Luis_De_Zañartu_Larraín
Arauco,,,"('Antonio', 'del Pedregal', 'Velasco')",,,,*,https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Antonio_Del_Pedregal_Velasco
Arauco,,,"('Maximiano', 'Errázuriz', 'Valdivieso')",,,*,*,https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Maximiano_Errázuriz_Valdivieso
Valdivia,,,"('Adolfo', 'Ibáñez', 'Gutiérrez')",,,*,*,https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Adolfo_Ibáñez_Gutiérrez
Valdivia,Partido Liberal,PL,"('Vicente', 'Izquierdo', 'Urmeneta')",,,,*,https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Vicente_Izquierdo_Urmeneta
Llanquihue,,,"('Francisco', 'de Paula', 'Echaurren', 'González')",,,,*,https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Francisco_de_Paula_Echaurren_González
Llanquihue,Partido Nacional,PN,"('Vicente', 'Pérez', 'Rosales')",,,*,*,https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Vicente_Pérez_Rosales
Chiloé,,,"('Manuel', 'Montt', 'Torres')",,,*,,https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Manuel_Montt_Torres
Chiloé,Partido Nacional o Monttvarista,PN,"('José', 'Tomás', 'Besa', 'Infantas')",,,,*,https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/José_Tomás_Besa_Infantas
