Distrito,Lista/Pacto,Partido,Candidatos,Votos,Porcentaje,Electos,Electos_comp,url
Tarapacá,Partido Liberal Democrático,PLDe,"('Óscar', 'Viel', 'Cavero')",,,*,*,https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Oscar_Viel_Cavero
Tarapacá,Partido Liberal Democrático,PLDe,"('Francisco', 'Subercaseaux', 'del Río')",,,*,*,https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Francisco_Subercaseaux_del_Rio
Antofagasta,Partido Liberal Democrático,PLDe,"('Primitivo', 'Líbano', 'Letelier')",,,*,*,https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Primitivo_Líbano_Letelier
Antofagasta,Partido Radical,PR,"('Daniel', 'Alberto', 'Espejo', 'Ibáñez')",,,*,*,https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Daniel_Alberto_Espejo_Ibáñez
Antofagasta,Partido Democrático,PDo,"('Luis', 'Emilio', 'Recabarren', 'Serrano')",,,,,https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Luis_Emilio_Recabarren_Serrano
Copiapó,Partido Liberal Democrático,PLDe,"('Enrique', 'Villegas', 'Echiburú')",,,*,*,https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Enrique_Villegas_Echiburú
Copiapó,Partido Radical,PR,"('Francisco', 'de Paula', 'Pleiteado', 'Cevallos')",,,*,*,https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Francisco_de_Paula_Pleiteado_Cevallos
Copiapó,Partido Radical,PR,"('Eduardo', 'Suárez', 'Mujica')",,,*,*,https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Eduardo_Suárez_Mujica
La Serena,Partido Liberal Democrático,PLDe,"('Roberto', 'Sánchez', 'García de la Huerta')",,,*,*,https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Roberto_Sánchez_García_de_la_Huerta
La Serena,Partido Radical,PR,"('Fidel', 'Muñoz', 'Rodríguez')",,,*,*,https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Fidel_Muñoz_Rodríguez
La Serena,Partido Nacional,PN,"('Enrique', 'Alberto', 'Rodríguez', 'Carmona')",,,*,*,https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Enrique_Alberto_Rodríguez_Carmona
Ovalle,Partido Liberal Democrático,PLDe,"('Blas', 'Ossa', 'Ossa')",,,*,*,https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Blas_Ossa_Ossa
Ovalle,Partido Radical,PR,"('Perfecto', 'Lorca', 'Marcoleta')",,,*,*,https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Perfecto_Lorca_Marcoleta
Ovalle,Partido Nacional,PN,"('Guillermo', 'Echavarría', 'Tagle')",,,*,*,https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Guillermo_Echavarría_Tagle
Ovalle,Partido Conservador,PCon,"('Marcial', 'Flores')",,,*,*,https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Marcial_Flores
Petorca,Partido Nacional,PN,"('Manuel', 'Espinosa', 'Jara')",,,*,*,https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Manuel_Espinosa_Jara
Petorca,Partido Liberal,PL,"('Jorge', 'Matte', 'Gormaz')",,,*,*,https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Jorge_Matte_Gormaz
San Felipe,Partido Conservador,PCon,"('Luis', 'Enrique', 'Campillo', 'Infante')",,,*,*,https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Luis_Enrique_Campillo_Infante
San Felipe,Partido Liberal,PL,"('Enrique', 'García-Huidobro', 'Cazotte')",,,*,*,https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Enrique_García_Huidobro_Cazotte
San Felipe,Partido Liberal,PL,"('Fernando', 'Freire', 'García de la Huerta')",,,*,*,https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Fernando_Freire_García_de_la_Huerta
Quillota,Partido Liberal Democrático,PLDe,"('Rafael', 'Lorca', 'Pellross')",,,*,*,https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Rafael_Lorca_Pellross
Quillota,Partido Nacional,PN,"('Aníbal', 'Cruz', 'Díaz')",,,*,,https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Aníbal_Cruz_Díaz
Quillota,Partido Nacional,PN,"('Agustín', 'Edwards', 'Mac-Clure')",,,,*,https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Agustín_Edwards_Mac-Clure
Quillota,Partido Conservador,PCon,"('Enrique', 'Richard', 'Fontecilla')",,,*,*,https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Enrique_Richard_Fontecilla
Valparaíso,Partido Liberal Democrático,PLDe,"('Guillermo', 'Rivera', 'Cotapos')",,,*,*,https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Guillermo_Rivera_Cotapos
Valparaíso,Partido Conservador,PCon,"('José', 'Ramón', 'Gutiérrez', 'Martínez')",,,*,*,https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/José_Ramón_Gutiérrez_Martínez
Valparaíso,,,"('Samuel', 'León', 'Silva')",,,*,*,https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Samuel_León_Silva
Valparaíso,Partido Demócrata,PD,"('Bonifacio', 'Veas', 'Fernández')",,,*,*,https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Bonifacio_Veas_Fernández
Santiago,Partido Liberal Democrático,PLDe,"('Manuel', 'Salas', 'Lavaquí')",,,*,*,https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Manuel_Salas_Lavaqui
Santiago,Partido Liberal Democrático,PLDe,"('Francisco', 'Javier', 'Concha', 'Berguecio')",,,*,*,https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Francisco_Javier_Concha_Berguecio
