Circunscripción,Lista/Pacto,Partido,Candidatos,Votos,Porcentaje,Electos,Electos_comp,url
Aconcagua y Valparaíso,Liberales,PL,"('Enrique', 'Bravo', 'Ortiz')",,,*,*,https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Enrique_Bravo_Ortiz
Aconcagua y Valparaíso,Partido Conservador,PCon,"('Francisco', 'Montané', 'Urrejola')",,,*,*,https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Francisco_Montané_Urrejola
Aconcagua y Valparaíso,Radicales,PR,"('Octavio', 'Señoret', 'Silva')",,,*,*,https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Octavio_Señoret_Silva
Aconcagua y Valparaíso,Socialistas,NAP,"('Hugo', 'Grove', 'Vallejo')",,,*,*,https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Hugo_Grove_Vallejo
Santiago,Partido Conservador,PCon,"('Rafael', 'Luis', 'Gumucio', 'Vergara')",,,*,*,https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Rafael_Luis_Gumucio_Vergara
Santiago,Partido Conservador,PCon,"('Horacio', 'Walker', 'Larraín')",,,*,*,https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Horacio_Walker_Larraín
Santiago,Partido Conservador,PCon,"('Arturo', 'Ureta', 'Echazarreta')",,,,*,https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Arturo_Ureta_Echazarreta
Santiago,Democráticos,PDo,"('Juan', 'Pradenas', 'Muñoz')",,,*,*,https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Juan_Pradenas_Muñoz
Santiago,Radicales,PR,"('Pedro', 'León', 'Ugalde', 'Naranjo')",,,*,,https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Pedro_León_Ugalde_Naranjo
Santiago,Socialistas,NAP,"('Eugenio', 'Matte', 'Hurtado')",,,*,,https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Eugenio_Matte_Hurtado
Santiago,Socialistas,PS,"('Marmaduke', 'Grove', 'Vallejo')",,,,*,https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Marmaduke_Grove_Vallejo
O'Higgins y Colchagua,Liberales,PL,"('Óscar', 'Valenzuela', 'Valdés')",,,*,*,https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Oscar_Valenzuela_Valdés
O'Higgins y Colchagua,Partido Conservador,PCon,"('Carlos', 'Aldunate', 'Errázuriz')",,,,*,https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Carlos_Aldunate_Errázuriz
O'Higgins y Colchagua,Partido Conservador,PCon,"('José', 'Exequiel', 'González', 'Cortés')",,,*,*,https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/José_Exequiel_González_Cortés
O'Higgins y Colchagua,Partido Conservador,PCon,"('Héctor', 'Rodríguez', 'de la Sotta')",,,*,*,https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Héctor_Rodríguez_de_la_Sotta
O'Higgins y Colchagua,Democráticos,PDo,"('Fidel', 'Segundo', 'Estay', 'Cortés')",,,*,*,https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Fidel_Segundo_Estay_Cortés
O'Higgins y Colchagua,Radicales,PR,"('Arturo', 'Dagnino', 'Oliveri')",,,*,*,https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Arturo_Dagnino_Oliveri
"Curicó, Talca, Maule y Linares",Liberales,PL,"('Ignacio', 'Urrutia', 'Manzano')",,,*,*,https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Ignacio_Urrutia_Manzano
"Curicó, Talca, Maule y Linares",Liberales,PLU,"('Pedro', 'Opaso', 'Letelier')",,,*,*,https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Pedro_Opaso_Letelier
"Curicó, Talca, Maule y Linares",Partido Conservador,PCon,"('Maximiano', 'Errázuriz', 'Valdés')",,,*,*,https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Maximiano_Errázuriz_Valdés
"Curicó, Talca, Maule y Linares",Partido Conservador,PCon,"('Ernesto', 'Cruz', 'Concha')",,,*,*,https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Ernesto_Cruz_Concha
"Curicó, Talca, Maule y Linares",Radicales,PR,"('Aurelio', 'Meza', 'Rivera')",,,*,*,https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Aurelio_Meza_Rivera
"Ñuble, Concepción y Arauco",Partido Conservador,PCon,"('Tomás', 'Cox', 'Méndez')",,,*,*,https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Tomás_Cox_Méndez
"Ñuble, Concepción y Arauco",Democráticos,PDo,"('Luis', 'Raúl', 'Puga', 'Monsalve')",,,*,*,https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Luis_Raúl_Puga_Monsalve
"Ñuble, Concepción y Arauco",Radicales,PR,"('Luis', 'Álamos', 'Barros')",,,*,*,https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Luis_Álamos_Barros
"Ñuble, Concepción y Arauco",Radicales,PR,"('Ignacio', 'Martínez', 'Urrutia')",,,*,*,https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Ignacio_Martínez_Urrutia
"Ñuble, Concepción y Arauco",Radicales,PRS,"('Guillermo', 'Eliseo', 'Azócar', 'Álvarez')",,,*,*,https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Guillermo_Eliseo_Azócar_Álvarez
"Bío-Bío, Malleco y Cautín",Partido Conservador,PCon,"('Romualdo', 'Silva', 'Cortés')",,,*,*,https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Romualdo_Silva_Cortés
"Bío-Bío, Malleco y Cautín",Partido Demócrata,PD,"('Virgilio', 'Jesús', 'Morales', 'Vivanco')",,,*,*,https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Virgilio_Jesús_Morales_Vivanco
"Bío-Bío, Malleco y Cautín",Democráticos,PDo,"('Artemio', 'Gutiérrez', 'Vidal')",,,*,,https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Artemio_Gutiérrez_Vidal
"Bío-Bío, Malleco y Cautín",Radicales,PR,"('Cristóbal', 'Sáenz', 'Cerda')",,,,*,https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Cristóbal_Sáenz_Cerda
"Bío-Bío, Malleco y Cautín",Radicales,PR,"('Hernán', 'Alfonso', 'Figueroa', 'Anguita')",,,*,*,https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Hernán_Alfonso_Figueroa_Anguita
"Bío-Bío, Malleco y Cautín",Radicales,PR,"('Darío', 'Barrueto', 'Molinet')",,,*,*,https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Darío_Barrueto_Molinet
"Valdivia, Llanquihue, Chiloé, Aysén y Magallanes",Liberales,PL,"('José', 'Maza', 'Fernández')",,,*,*,https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/José_Maza_Fernández
"Valdivia, Llanquihue, Chiloé, Aysén y Magallanes",Partido Conservador,PCon,"('Alejo', 'Lira', 'Infante')",,,*,*,https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Alejo_Lira_Infante
"Valdivia, Llanquihue, Chiloé, Aysén y Magallanes",Partido Demócrata,PD,"('Alejandro', 'Rozas', 'Lopetegui')",,,*,*,https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Alejandro_Rozas_Lopetegui
"Valdivia, Llanquihue, Chiloé, Aysén y Magallanes",Radicales,PR,"('Carlos', 'Haverbeck', 'Richter')",,,*,*,https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Carlos_Haverbeck_Richter
"Valdivia, Llanquihue, Chiloé, Aysén y Magallanes",Radicales,PR,"('Alfonso', 'Bórquez', 'Pérez')",,,*,*,https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Alfonso_Bórquez_Pérez
