Distrito,Lista/Pacto,Partido,Candidatos,Votos,Porcentaje,Electos,Electos_comp,url
Tarapacá,Radicales,PRS,"('Humberto', 'Arellano', 'Figueroa')",,,*,*,https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Humberto_Arellano_Figueroa
Tarapacá,Radicales,PRS,"('Juan', 'Luis', 'Mery', 'Frías')",,,*,*,https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Juan_Luis_Mery_Frías
Tarapacá,Radicales,PRS,"('Carlos', 'Müller', 'Rivera')",,,*,*,https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Carlos_Muller_Rivera
Tarapacá,Radicales,PRS,"('Raúl', 'Cáceres')",,,,*,https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Raúl_Cáceres
Tarapacá,Radicales,PRS,"('Ernesto', 'Torres', 'Galdames')",,,*,*,https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Ernesto_Torres_Galdames
Antofagasta,Liberales,PL,"('Edmundo', 'Fuenzalida', 'Espinosa')",,,*,*,https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Edmundo_Fuenzalida_Espinosa
Antofagasta,Radicales,PR,"('Miguel', 'Ángel', 'Concha', 'Muñoz')",,,*,*,https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Miguel_Ángel_Concha_Muñoz
Antofagasta,Radicales,PRS,"('Juan', 'de Dios', 'Valenzuela', 'Rodríguez')",,,*,*,https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Juan_de_Dios_Valenzuela_Rodríguez
Antofagasta,Radicales,PR,"('Pedro', 'Opitz', 'Velásquez')",,,*,*,https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Pedro_Opitz_Velásquez
Antofagasta,Radicales,PRS,"('Jorge', 'Pío', 'Parodi', 'Blayfus')",,,*,*,https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Jorge_Pío_Parodi_Blayfus
Antofagasta,Radicales,PRS,"('Pedro', 'Eduardo', 'González', 'García')",,,*,*,https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Pedro_Eduardo_González_García
Antofagasta,Candidatura Independiente,IND,"('José', 'Vega', 'Díaz')",,,*,*,https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/José_Vega_Díaz
Atacama,Radicales,PR,"('Isauro', 'Torres', 'Cereceda')",,,*,*,https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Isauro_Torres_Cereceda
Atacama,Radicales,PR,"('Arturo', 'Hiparco', 'Lois', 'Fraga')",,,*,*,https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Arturo_Hiparco_Lois_Fraga
Coquimbo,Liberales,PLU,"('Hugo', 'Alejandro', 'Zepeda', 'Barrios')",,,*,*,https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Hugo_Alejandro_Zepeda_Barrios
Coquimbo,Liberales,PL,"('Félix', 'Elorza', 'Monardes')",,,*,*,https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Félix_Elorza_Monardes
Coquimbo,Liberales,PL,"('Domingo', 'Núñez', 'Galeno')",,,*,*,https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Domingo_Núñez_Galeno
Coquimbo,Partido Conservador,PCon,"('Jorge', 'Pérez', 'Gacitúa')",,,*,*,https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Jorge_Pérez_Gacitúa
Coquimbo,Radicales,PR,"('Gabriel', 'González', 'Videla')",,,*,*,https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Gabriel_González_Videla
Coquimbo,Radicales,PR,"('Humberto', 'Álvarez', 'Suárez')",,,*,,https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Humberto_Álvarez_Suárez
Coquimbo,Radicales,PR,"('Pedro', 'Enrique', 'Alfonso', 'Barrios')",,,*,*,https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Pedro_Enrique_Alfonso_Barrios
Aconcagua,Liberales,PL,"('Samuel', 'Guzmán', 'García')",,,*,*,https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Samuel_Guzmán_García
Aconcagua,Liberales,PL,"('Rodolfo', 'Enrique', 'Guillermo', 'Döll', 'Rojas')",,,,*,https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Rodolfo_Enrique_Guillermo_Doll_Rojas
Aconcagua,Partido Conservador,PCon,"('Eugenio', 'Torres', 'Larrañaga')",,,*,*,https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Eugenio_Torres_Larrañaga
Aconcagua,Radicales,PR,"('Benigno', 'Acuña', 'Robert')",,,*,,https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Benigno_Acuña_Robert
Valparaíso,Liberales,PLU,"('Gustavo', 'Roberto', 'Alejandro', 'Rivera', 'Baeza')",,,*,*,https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Gustavo_Roberto_Alejandro_Rivera_Baeza
Valparaíso,Liberales,PL,"('José', 'Manuel', 'Ríos', 'Arias')",,,*,*,https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/José_Manuel_Ríos_Arias
Valparaíso,Liberales,PL,"('Rafael', 'Torres', 'Maillard')",,,*,*,https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Rafael_Torres_Maillard
Valparaíso,Partido Conservador,PCon,"('Manuel', 'Muñoz', 'Cornejo')",,,*,*,https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Manuel_Muñoz_Cornejo
Valparaíso,Partido Conservador,PCon,"('Juan', 'Agustín', 'Rafael', 'Pinochet', 'Cáceres')",,,*,*,https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Juan_Agustín_Rafael_Pinochet_Cáceres
Valparaíso,Partido Conservador,PCon,"('Pablo', 'Grossert', 'R.')",,,,,https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Pablo_Grossert_R.
Valparaíso,Radicales,PR,"('Eleodoro', 'Enrique', 'Guzmán', 'Figueroa')",,,*,*,https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Eleodoro_Enrique_Guzmán_Figueroa
Valparaíso,Radicales,PR,"('José', 'Efraín', 'Urrutia', 'Campos')",,,*,*,https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/José_Efraín_Urrutia_Campos
