Distrito,Lista/Pacto,Partido,Candidatos,Votos,Porcentaje,Electos,Electos_comp,url
Tarapacá,Partido Radical,PR,"('Alejandro', 'Cuadra', 'Lazo')",,,*,*,https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Alejandro_Cuadra_Lazo
Tarapacá,Partido Radical,PR,"('José', 'Miguel', 'de la Maza')",,,*,*,https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/José_Miguel_De_la_Maza
Tarapacá,Partido Radical,PR,"('Luis', 'Alberto', 'Cuevas', 'Contreras')",,,,,https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Luis_Alberto_Cuevas_Contreras
Tarapacá,Partido Liberal Democrático,PLDe,"('Marco', 'Antonio', 'de la Cuadra', 'Poisson')",,,*,*,https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Marco_Antonio_De_la_Cuadra_Poisson
Tarapacá,Partido Comunista,PC,"('Carlos', 'Contreras', 'Labarca')",,,*,*,https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Carlos_Contreras_Labarca
Antofagasta,Partido Radical,PR,"('Armando', 'Rojas', 'Richard')",,,*,*,https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Armando_Rojas_Richard
Antofagasta,Partido Radical,PR,"('Arturo', 'Hiparco', 'Lois', 'Fraga')",,,*,*,https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Arturo_Hiparco_Lois_Fraga
Antofagasta,Partido Radical,PR,"('Héctor', 'Marino', 'Meléndez')",,,,*,https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Héctor_Marino_Meléndez
Antofagasta,Partido Radical,PR,"('Leónardo', 'Guzmán', 'Cortés')",,,*,,https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Leonardo_Guzmán_Cortés
Antofagasta,Partido Comunista,PC,"('José', 'Santos', 'Córdoba', 'Rencoret')",,,*,*,https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/José_Santos_Córdoba_Rencoret
Antofagasta,Partido Comunista,PC,"('Pedro', 'Reyes', 'Díaz')",,,*,*,https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Pedro_Reyes_Díaz
Antofagasta,Partido Liberal,PL,"('Luis', 'Fuenzalida', 'Cerda')",,,,,https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Luis_Fuenzalida_Cerda
Antofagasta,Unión Social Republicana de Asalariados de Chile,USRACh,"('Ramón', 'Alzamora', 'Ríos')",,,*,*,https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Ramón_Alzamora_Ríos
Atacama,Partido Radical,PR,"('Isauro', 'Torres', 'Cereceda')",,,*,*,https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Isauro_Torres_Cereceda
Atacama,Partido Radical,PR,"('Wenceslao', 'Sierra', 'Mendoza')",,,*,*,https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Wenceslao_Sierra_Mendoza
Coquimbo,Partido Radical,PR,"('Rodolfo', 'Michels', 'Cabero')",,,*,*,https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Rodolfo_Michels_Cabero
Coquimbo,Partido Radical,PR,"('José', 'Eliseo', 'Peña', 'Villalón')",,,*,*,https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/José_Eliseo_Peña_Villalón
Coquimbo,Partido Radical,PR,"('Gustavo', 'Silva', 'Campo')",,,*,*,https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Gustavo_Silva_Campo
Coquimbo,Partido Liberal Democrático,PLDe,"('Ángel', 'Custodio', 'Vicuña', 'Pérez')",,,*,*,https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Angel_Custodio_Vicuña_Pérez
