Distrito,Lista/Pacto,Partido,Candidatos,Votos,Porcentaje,Electos,Electos_comp,url
71,Frente Popular,PS,"('Ricardo', 'A.', 'Latcham', 'Alfaro')",,,*,*,https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Ricardo_A._Latcham_Alfaro
72,Frente Popular,PS,"('Óscar', 'Samuel', 'Baeza', 'Herrera')",,,*,*,https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Oscar_Samuel_Baeza_Herrera
Aconcagua,Frente Popular,PR,"('Alfredo', 'Rosende', 'Verdugo')",,,*,*,https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Alfredo_Rosende_Verdugo
Aconcagua,Alianza Liberal-Conservadora,PCon,"('Alfredo', 'Cerda', 'Jaraquemada')",,,*,*,https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Alfredo_Cerda_Jaraquemada
Aconcagua,Alianza Liberal-Conservadora,PCon,"('Fernando', 'Ruiz', 'Correa')",,,*,*,https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Fernando_Ruiz_Correa
Antofagasta,Frente Popular,PS,"('Óscar', 'Cifuentes', 'Solar')",,,*,,https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Oscar_Cifuentes_Solar
Antofagasta,Frente Popular,PND,"('José', 'Vega', 'Díaz')",,,*,*,https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/José_Vega_Díaz
Antofagasta,Frente Popular,PR,"('Jorge', 'Augusto', 'Beeche', 'Caldera')",,,*,*,https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Jorge_Augusto_Beeche_Caldera
Antofagasta,Frente Popular,PR,"('Pedro', 'Opitz', 'Velásquez')",,,*,*,https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Pedro_Opitz_Velásquez
Antofagasta,Frente Popular,PS,"('Vicente', 'Segundo', 'Ruiz', 'Mondaca')",,,,*,https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Vicente_Segundo_Ruiz_Mondaca
Antofagasta,Alianza Liberal-Conservadora,PL,"('Edmundo', 'Fuenzalida', 'Espinosa')",,,*,*,https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Edmundo_Fuenzalida_Espinosa
Antofagasta,Alianza Liberal-Conservadora,PCon,"('Alberto', 'Bahamondes', 'Ramírez')",,,*,*,https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Alberto_Bahamondes_Ramírez
Antofagasta,Candidatura Independiente,IND,"('Juan', 'Guerra', 'Guerra')",,,*,*,https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Juan_Guerra_Guerra
Arauco,Frente Popular,PR,"('Remigio', 'Medina', 'Neira')",,,*,*,https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Remigio_Medina_Neira
Arauco,Alianza Liberal-Conservadora,PL,"('Humberto', 'del Pino', 'Pereira')",,,*,*,https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Humberto_Del_Pino_Pereira
Atacama,Frente Popular,PR,"('Isauro', 'Torres', 'Cereceda')",,,*,*,https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Isauro_Torres_Cereceda
Atacama,Alianza Liberal-Conservadora,PL,"('Eduardo', 'Alessandri', 'Rodríguez')",,,*,*,https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Eduardo_Alessandri_Rodríguez
Bío-Bío,Frente Popular,PR,"('José', 'Luis', 'Osorio', 'Navarrete')",,,*,*,https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/José_Luis_Osorio_Navarrete
Bío-Bío,Frente Popular,PR,"('Pedro', 'Hernán', 'Freeman', 'Caris')",,,,*,https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Pedro_Hernán_Freeman_Caris
Bío-Bío,Partido Demócrata,PD,"('Carlos', 'Andrés', 'Cifuentes', 'Sobarzo')",,,*,*,https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Carlos_Andrés_Cifuentes_Sobarzo
Bío-Bío,Alianza Liberal-Conservadora,PL,"('Julio', 'René', 'de la Jara', 'Zúñiga')",,,*,*,https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Julio_René_De_la_Jara_Zúñiga
Bío-Bío,Alianza Liberal-Conservadora,PCon,"('Juan', 'Antonio', 'Coloma', 'Mellado')",,,*,*,https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Juan_Antonio_Coloma_Mellado
Bío-Bío,Alianza Liberal-Conservadora,PL,"('Juan', 'Arnoldo', 'Smitmans', 'López')",,,*,*,https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Juan_Arnoldo_Smitmans_López
Bío-Bío,Alianza Liberal-Conservadora,PL,"('Asdrúbal', 'Pezoa', 'Estrada')",,,*,,https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Asdrúbal_Pezoa_Estrada
Cautín,Frente Popular,PR,"('Armando', 'Holzapfel', 'Álvarez')",,,,*,https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Armando_Holzapfel_Álvarez
Cautín,Frente Popular,PR,"('Rudecindo', 'Ortega', 'Mason')",,,*,,https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Rudecindo_Ortega_Mason
Cautín,Frente Popular,PS,"('Julio', 'Barrenechea', 'Pino')",,,*,*,https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Julio_Barrenechea_Pino
Cautín,Partido Demócrata,PD,"('Roberto', 'Gutiérrez', 'Prieto')",,,*,*,https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Roberto_Gutiérrez_Prieto
Cautín,Partido Agrario,PA,"('Manuel', 'Bart', 'Herrera')",,,*,*,https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Manuel_Bart_Herrera
Cautín,Partido Agrario,PA,"('Julián', 'Abel', 'Echavarri', 'Elorza')",,,*,*,https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Julián_Abel_Echavarri_Elorza
Cautín,Alianza Liberal-Conservadora,PCon,"('Fernando', 'Varas', 'Contreras')",,,*,*,https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Fernando_Varas_Contreras
Cautín,Alianza Liberal-Conservadora,PL,"('Néstor', 'Valenzuela', 'Valdés')",,,*,*,https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Néstor_Valenzuela_Valdés
Cautín,Partido Acción Republicana,PAR,"('Carlos', 'Kurt', 'Ribbeck', 'Hornickel')",,,*,*,https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Carlos_Kurt_Ribbeck_Hornickel
Cautín,Movimiento Nacional Socialista,MNS,"('Gustavo', 'Vargas', 'Molinare')",,,*,*,https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Gustavo_Vargas_Molinare
Chiloé,Frente Popular,PR,"('Raúl', 'Morales', 'Beltramí')",,,*,*,https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Raúl_Morales_Beltramí
Chiloé,Alianza Liberal-Conservadora,PL,"('Juan', 'Rafael', 'del Canto', 'Medán')",,,*,*,https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Juan_Rafael_Del_Canto_Medán
Chiloé,Alianza Liberal-Conservadora,PCon,"('Sergio', 'José', 'María', 'Marcos', 'Fernández', 'Larraín')",,,*,*,https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Sergio_José_María_Marcos_Fernández_Larraín
Colchagua,Alianza Liberal-Conservadora,PL,"('Eduardo', 'Pompeyo', 'Moore', 'Montero')",,,*,*,https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Eduardo_Pompeyo_Moore_Montero
