Distrito,Lista/Pacto,Partido,Candidatos,Votos,Porcentaje,Electos,Electos_comp,url
Tarapacá,Frente de Acción Popular,PC,"('Luis', 'Valente', 'Rossi')",,,*,*,https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Luis_Valente_Rossi
Tarapacá,Partido Demócrata Cristiano,PDC,"('Pedro', 'Nolasco', 'Muga', 'González')",,,*,*,https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Pedro_Nolasco_Muga_González
Tarapacá,Frente Democrático,PL,"('Bernardino', 'Segundo', 'Guerra', 'Cofré')",,,*,*,https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Bernardino_Segundo_Guerra_Cofré
Tarapacá,Frente Democrático,PR,"('Juan', 'Segundo', 'Checura', 'Jeria')",,,*,*,https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Juan_Segundo_Checura_Jeria
Antofagasta,Frente de Acción Popular,PC,"('Víctor', 'Galleguillos', 'Clett')",,,*,*,https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Víctor_Galleguillos_Clett
Antofagasta,Frente de Acción Popular,PS,"('Ramón', 'Augusto', 'Silva', 'Ulloa')",,,*,*,https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Ramón_Augusto_Silva_Ulloa
Antofagasta,Frente de Acción Popular,PC,"('Hugo', 'Orlando', 'Robles', 'Robles')",,,*,*,https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Hugo_Orlando_Robles_Robles
Antofagasta,Partido Demócrata Cristiano,PDC,"('Juan', 'Bautista', 'Segundo', 'Argandoña', 'Cortéz')",,,*,*,https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Juan_Bautista_Segundo_Argandoña_Cortéz
Antofagasta,Frente Democrático,PR,"('Raúl', 'Hernán', 'Brücher', 'Encina')",,,*,*,https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Raúl_Hernán_Brucher_Encina
Antofagasta,Frente Democrático,PL,"('Domingo', 'Alberto', 'Alfredo', 'Cuadra', 'Gazmuri')",,,*,*,https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Domingo_Alberto_Alfredo_Cuadra_Gazmuri
Antofagasta,Frente Democrático,PR,"('Eduardo', 'Jorge', 'Clavel', 'Amión')",,,*,*,https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Eduardo_Jorge_Clavel_Amión
Atacama,Frente de Acción Popular,PC,"('Juan', 'Alberto', 'García', 'Romero')",,,*,*,https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Juan_Alberto_García_Romero
Atacama,Frente Democrático,PR,"('Manuel', 'Josías', 'Eduardo', 'Magalhaes', 'Medling')",,,*,*,https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Manuel_Josías_Eduardo_Magalhaes_Medling
Coquimbo,Frente de Acción Popular,PC,"('Cipriano', 'Agustín', 'Pontigo', 'Urrutia')",,,*,*,https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Cipriano_Agustín_Pontigo_Urrutia
Coquimbo,Frente de Acción Popular,PS,"('Luis', 'Ernesto', 'Aguilera', 'Báez')",,,*,*,https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Luis_Ernesto_Aguilera_Báez
Coquimbo,Partido Demócrata Cristiano,PDC,"('Tulio', 'Renán', 'Fuentealba', 'Moena')",,,*,*,https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Tulio_Renán_Fuentealba_Moena
Coquimbo,Frente Democrático,PR,"('Julio', 'Alberto', 'Mercado', 'Illanes')",,,*,*,https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Julio_Alberto_Mercado_Illanes
Coquimbo,Frente Democrático,PR,"('Hugo', 'Miranda', 'Ramírez')",,,*,*,https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Hugo_Miranda_Ramírez
Coquimbo,Frente Democrático,PL,"('Juan', 'Ernesto', 'Peñafiel', 'Illanes')",,,*,*,https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Juan_Ernesto_Peñafiel_Illanes
Coquimbo,Frente Democrático,PL,"('Hugo', 'Zepeda', 'Coll')",,,*,*,https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Hugo_Zepeda_Coll
Aconcagua,Frente de Acción Popular,PS,"('Jorge', 'Eduardo', 'Osorio', 'Pardo')",,,*,*,https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Jorge_Eduardo_Osorio_Pardo
