Distrito,Lista/Pacto,Partido,Candidatos,Votos,Porcentaje,Electos,Electos_comp,url
Tarapacá,Falange Nacional,FN,"('Radomiro', 'Tomic', 'Romero')",,,*,*,https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Radomiro_Tomic_Romero
Tarapacá,Frente Popular,PPN,"('Ángel', 'Veas', 'Alcayaga')",,,*,*,https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Ángel_Veas_Alcayaga
Tarapacá,Frente Popular,PPN,"('Ricardo', 'Fonseca', 'Aguayo')",,,*,*,https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Ricardo_Fonseca_Aguayo
Tarapacá,Frente Popular,PR,"('Carlos', 'Morales', 'San Martín')",,,*,*,https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Carlos_Morales_San_Martín
Antofagasta,Frente Popular,PR,"('Fernando', 'Cisternas', 'Ortiz')",,,*,*,https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Fernando_Cisternas_Ortiz
Antofagasta,Frente Popular,PPN,"('Alfredo', 'Astudillo', 'Sieman')",,,*,*,https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Alfredo_Astudillo_Sieman
Antofagasta,Frente Popular,PDo,"('Máximo', 'Venegas', 'Sepúlveda')",,,*,*,https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Máximo_Venegas_Sepúlveda
Antofagasta,Frente Popular,PPN,"('Juan', 'Guerra', 'Guerra')",,,*,*,https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Juan_Guerra_Guerra
Antofagasta,Frente Popular,PR,"('Pedro', 'Opitz', 'Velásquez')",,,*,*,https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Pedro_Opitz_Velásquez
Antofagasta,Frente Popular,PPN,"('José', 'Celestino', 'Díaz', 'Iturrieta')",,,*,*,https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/José_Celestino_Díaz_Iturrieta
Antofagasta,Partido Socialista,PS,"('Vicente', 'Segundo', 'Ruiz', 'Mondaca')",,,*,*,https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Vicente_Segundo_Ruiz_Mondaca
Atacama,Frente Popular,PR,"('Carlos', 'Melej', 'Nazar')",,,*,*,https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Carlos_Melej_Nazar
Atacama,Frente Popular,PR,"('Carlos', 'Alberto', 'Martínez', 'Martínez')",,,*,*,https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Carlos_Alberto_Martínez_Martínez
Coquimbo,Partido Liberal,PL,"('Raúl', 'Marín', 'Balmaceda')",,,*,*,https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Raúl_Marín_Balmaceda
Coquimbo,Partido Liberal,PL,"('Hugo', 'Alejandro', 'Zepeda', 'Barrios')",,,*,*,https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Hugo_Alejandro_Zepeda_Barrios
Coquimbo,Frente Popular,PR,"('Jorge', 'Óscar', 'Salamanca', 'Valdivia')",,,*,*,https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Jorge_Oscar_Salamanca_Valdivia
Coquimbo,Frente Popular,PR,"('Julio', 'Pinto', 'Riquelme')",,,*,*,https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Julio_Pinto_Riquelme
Coquimbo,Frente Popular,PPN,"('Humberto', 'Abarca', 'Cabrera')",,,*,*,https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Humberto_Abarca_Cabrera
Coquimbo,Frente Popular,PR,"('Gustavo', 'Olivares', 'Faúndez')",,,*,*,https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Gustavo_Olivares_Faúndez
Coquimbo,Partido Socialista,PS,"('Luis', 'Estenio', 'Mesa', 'Castillo')",,,*,*,https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Luis_Estenio_Mesa_Castillo
Aconcagua,Partido Conservador,PCon,"('Alfredo', 'Cerda', 'Jaraquemada')",,,*,*,https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Alfredo_Cerda_Jaraquemada
Aconcagua,Partido Liberal,PL,"('Marcelo', 'Abelardo', 'Pizarro', 'Herrera')",,,*,*,https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Marcelo_Abelardo_Pizarro_Herrera
Aconcagua,Frente Popular,PR,"('Alfredo', 'Rosende', 'Verdugo')",,,*,,https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Alfredo_Rosende_Verdugo
Aconcagua,Frente Popular,PR,"('Pedro', 'Jara', 'del Villar')",,,,*,https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Pedro_Jara_del_Villar
Valparaíso,Falange Nacional,FN,"('Alberto', 'Jorge', 'Ceardi', 'Ferrer')",,,*,*,https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Alberto_Jorge_Ceardi_Ferrer
Valparaíso,Partido Conservador,PCon,"('Hernán', 'Somavía', 'Asquet')",,,*,*,https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Hernán_Somavía_Asquet
Valparaíso,Partido Conservador,PCon,"('Francisco', 'Palma', 'Sanguinetti')",,,*,*,https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Francisco_Palma_Sanguinetti
Valparaíso,Partido Conservador,PCon,"('Alfredo', 'Fernando', 'Silva', 'Carvallo')",,,*,*,https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Alfredo_Fernando_Silva_Carvallo
Valparaíso,Partido Liberal,PL,"('Pedro', 'Poklepovic', 'Novillo')",,,*,*,https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Pedro_Poklepovic_Novillo
Valparaíso,Partido Liberal,PL,"('Eduardo', 'Pompeyo', 'Moore', 'Montero')",,,*,*,https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Eduardo_Pompeyo_Moore_Montero
Valparaíso,Frente Popular,PPN,"('Juan', 'Chacón', 'Corona')",,,*,*,https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Juan_Chacón_Corona
Valparaíso,Frente Popular,PR,"('Ismael', 'Carrasco', 'Rábago')",,,*,*,https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Ismael_Carrasco_Rábago
Valparaíso,Frente Popular,PR,"('José', 'Antonio', 'Ollino', 'Buzeta')",,,,,https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/José_Antonio_Ollino_Buzeta
Valparaíso,Frente Popular,PPN,"('Alfredo', 'Escobar', 'Zamora')",,,*,*,https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Alfredo_Escobar_Zamora
Valparaíso,Frente Popular,PR,"('Luis', 'Bossay', 'Leiva')",,,*,*,https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Luis_Bossay_Leiva
