Circunscripción,Lista/Pacto,Partido,Candidatos,Votos,Porcentaje,Electos,Electos_comp,url
O'Higgins y Colchagua,Partido Liberal,PL,"('Óscar', 'Valenzuela', 'Valdés')",,,*,*,https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Oscar_Valenzuela_Valdés
O'Higgins y Colchagua,Frente Popular,PDo,"('Fidel', 'Segundo', 'Estay', 'Cortés')",,,*,*,https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Fidel_Segundo_Estay_Cortés
O'Higgins y Colchagua,Frente Popular,PR,"('Florencio', 'Durán', 'Bernales')",,,*,*,https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Florencio_Durán_Bernales
"Curicó, Talca, Maule y Linares",Partido Conservador,PCon,"('Ernesto', 'Cruz', 'Concha')",,,*,*,https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Ernesto_Cruz_Concha
"Curicó, Talca, Maule y Linares",Partido Conservador,PCon,"('Maximiano', 'Errázuriz', 'Valdés')",,,*,*,https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Maximiano_Errázuriz_Valdés
"Curicó, Talca, Maule y Linares",Partido Liberal,PL,"('Pedro', 'Opaso', 'Letelier')",,,*,*,https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Pedro_Opaso_Letelier
"Curicó, Talca, Maule y Linares",Partido Liberal,PL,"('Arturo', 'Alessandri', 'Palma')",,,,*,https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Arturo_Alessandri_Palma
"Curicó, Talca, Maule y Linares",Frente Popular,PR,"('Ulises', 'Correa', 'Correa')",,,*,*,https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Ulises_Correa_Correa
"Curicó, Talca, Maule y Linares",Frente Popular,PPN,"('Amador', 'Pairoa', 'Trujillo')",,,*,,https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Amador_Pairoa_Trujillo
"Ñuble, Concepción y Arauco",Partido Conservador,PCon,"('José', 'Francisco', 'Urrejola', 'Menchaca')",,,*,*,https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/José_Francisco_Urrejola_Menchaca
"Ñuble, Concepción y Arauco",Partido Liberal,PL,"('Gustavo', 'Roberto', 'Alejandro', 'Rivera', 'Baeza')",,,*,*,https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Gustavo_Roberto_Alejandro_Rivera_Baeza
"Ñuble, Concepción y Arauco",Frente Popular,PDo,"('Julio', 'Eduardo', 'Martínez', 'Montt')",,,*,*,https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Julio_Eduardo_Martínez_Montt
"Ñuble, Concepción y Arauco",Frente Popular,PR,"('Alberto', 'Moller', 'Bordeu')",,,*,*,https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Alberto_Moller_Bordeu
"Ñuble, Concepción y Arauco",Partido Socialista,PS,"('Guillermo', 'Eliseo', 'Azócar', 'Álvarez')",,,*,*,https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Guillermo_Eliseo_Azócar_Álvarez
"Bío-Bío, Malleco y Cautín",Partido Conservador,PCon,"('Joaquín', 'Prieto', 'Concha')",,,*,*,https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Joaquín_Prieto_Concha
"Bío-Bío, Malleco y Cautín",Partido Liberal,PL,"('Gregorio', 'Amunátegui', 'Jordán')",,,*,*,https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Gregorio_Amunátegui_Jordán
"Bío-Bío, Malleco y Cautín",Partido Agrario,PA,"('Jaime', 'Larraín', 'García-Moreno')",,,,*,https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Jaime_Larraín_García_Moreno
"Bío-Bío, Malleco y Cautín",Partido Agrario,PA,"('Humberto', 'del Pino', 'Pereira')",,,*,*,https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Humberto_Del_Pino_Pereira
"Bío-Bío, Malleco y Cautín",Frente Popular,PR,"('Rudecindo', 'Ortega', 'Mason')",,,*,*,https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Rudecindo_Ortega_Mason
"Bío-Bío, Malleco y Cautín",Frente Popular,PR,"('Darío', 'Barrueto', 'Molinet')",,,*,,https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Darío_Barrueto_Molinet
"Valdivia, Osorno, Llanquihue, Chiloé, Aysén y Magallanes",Partido Conservador,PCon,"('Alejo', 'Lira', 'Infante')",,,*,*,https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Alejo_Lira_Infante
"Valdivia, Osorno, Llanquihue, Chiloé, Aysén y Magallanes",Partido Liberal,PL,"('José', 'Maza', 'Fernández')",,,*,*,https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/José_Maza_Fernández
"Valdivia, Osorno, Llanquihue, Chiloé, Aysén y Magallanes",Partido Liberal,PL,"('Carlos', 'Haverbeck', 'Richter')",,,*,*,https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Carlos_Haverbeck_Richter
"Valdivia, Osorno, Llanquihue, Chiloé, Aysén y Magallanes",Frente Popular,PR,"('Luis', 'Ambrosio', 'Concha', 'Rodríguez')",,,*,*,https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Luis_Ambrosio_Concha_Rodríguez
"Valdivia, Osorno, Llanquihue, Chiloé, Aysén y Magallanes",Frente Popular,PR,"('Alfonso', 'Bórquez', 'Pérez')",,,*,*,https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Alfonso_Bórquez_Pérez
