Circunscripción,Lista/Pacto,Partido,Candidatos,Votos,Porcentaje,Electos,Electos_comp,url
Coquimbo,,,"('José', 'Gaspar', 'Marín', 'Esquivel')",,,,*,https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/José_Gaspar_Marín_Esquivel
Coquimbo,,,"('Francisco', 'Ramón', 'Vicuña', 'Larraín')",,,*,*,https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Francisco_Ramón_De_Vicuña_Larraín
Coquimbo,,,"('Juan', 'Antonio', 'Guerrero', 'Gayón de Celis')",,,*,,https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Juan_Antonio_Guerrero_Gayón_de_Celis
Aconcagua,,,"('Manuel', 'Gormaz', 'Lisperguer')",,,*,*,https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Manuel_Gormaz_Lisperguer
Aconcagua,,,"('Manuel', 'Frutos', 'Rodríguez', 'Poitier')",,,*,*,https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Manuel_Frutos_Rodríguez_Poitier
Santiago,,,"('Francisco', 'Fernández')",,,*,*,https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Francisco_Fernández
Santiago,,,"('José', 'Ignacio', 'Izquierdo', 'Jaraquemada')",,,*,*,https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/José_Ignacio_Izquierdo_Jaraquemada
Colchagua,,,"('Antonio', 'del Castillo', 'Saravia')",,,*,*,https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Antonio_Del_Castillo_Saravia
Colchagua,,,"('Carlos', 'Formas', 'Urízar')",,,*,*,https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Carlos_Formas_Urízar
Valdivia,,,"('José', 'María', 'Vásquez de Novoa', 'López de Artigas')",,,*,*,https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/José_María_Vásquez_de_Novoa_López_de_Artigas
Valdivia,,,"('Manuel', 'Carvallo', 'Gómez')",,,*,*,https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Manuel_Carvallo_Gómez
Chiloé,,,"('Pedro', 'Ovalle', 'Landa')",,,*,*,https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Pedro_Ovalle_y_Landa
Chiloé,,,"('Martín', 'de Orjera')",,,*,*,https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Martín_De_Orjera
