Distrito,Lista/Pacto,Partido,Candidatos,Votos,Porcentaje,Electos,Electos_comp,url
D8,Concertación de Partidos por la Democracia,PS,"('Francisco', 'Encina', 'Moriamez')",22301,25.81,*,*,https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/José_Francisco_Encina_Moriamez
D8,La Izquierda,NAP,"('Juan', 'Carlos', 'Brown', 'González')",1423,1.65,,,
D8,La Izquierda,PC,"('Ana', 'Margarita', 'Vega', 'Flores')",5097,5.9,,,
D8,Válidamente emitidos,,(),86417,100.0,,,
D9,Partido Humanista,PH,"('Hernán', 'Gacitúa', 'Cepeda')",1133,2.05,,,
D9,Partido Humanista,PH,"('Natalia', 'Álvarez', 'González')",839,1.52,,,
D9,Unión por Chile,UDI,"('Darío', 'Molina', 'Sanhueza')",8662,15.66,*,*,https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Darío_Molina_Sanhueza
D9,Unión por Chile,RN,"('José', 'Miguel', 'Errázuriz', 'Talavera')",6641,12.01,,,
D9,Concertación de Partidos por la Democracia,PPD,"('Adriana', 'Muñoz', ""D'Albora"")",14757,26.68,*,*,https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Adriana_Muñoz_D'Albora
D9,Concertación de Partidos por la Democracia,PDC,"('Renán', 'Fuentealba', 'Vildósola')",12721,23.0,,,
D9,La Izquierda,PC,"('Jorge', 'Insunza', 'Becker')",10127,18.31,,,
D9,La Izquierda,NAP,"('Gustavo', 'Ogalde', 'Aguirre')",423,0.76,,,
D9,Válidamente emitidos,,(),55303,100.0,,,
D10,Partido Humanista,PH,"('Patricia', 'Arriagada', 'Feliú')",1884,1.63,,,
D10,Unión por Chile,RN,"('Alfonso', 'Vargas', 'Lyng')",34704,30.03,*,*,https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Alfonso_Vargas_Lyng
D10,Unión por Chile,UDI,"('Christian', 'Espejo', 'Muñoz')",7932,6.86,,,
D10,Concertación de Partidos por la Democracia,PDC,"('Ignacio', 'Walker', 'Prieto')",46015,39.81,*,*,https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Ignacio_Walker_Prieto
D10,Concertación de Partidos por la Democracia,PS,"('Francisco', 'Acevedo', 'Toro')",16498,14.27,,,
D10,La Izquierda,PC,"('Hugo', 'Díaz', 'Tapia')",7197,6.23,,,
D10,La Izquierda,NAP,"('Verónica', 'Mancisidor', 'Calderón')",1344,1.16,,,
D10,Válidamente emitidos,,(),115574,100.0,,,
D11,Partido Humanista,PH,"('José', 'Alberto', 'López', 'Álvarez')",842,0.88,,,
D11,Partido Humanista,PH,"('Janette', 'Marín', 'Álvarez')",665,0.69,,,
D11,Unión por Chile,UDI,"('Oriana', 'Sepúlveda', 'Castillo')",6407,6.67,,,
D11,Unión por Chile,RN,"('Claudio', 'Rodríguez', 'Cataldo')",17768,18.51,,,
D11,Concertación de Partidos por la Democracia,PPD,"('Nelson', 'Ávila', 'Contreras')",56126,58.47,*,*,https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Nelson_Jaime_Ávila_Contreras
D11,Concertación de Partidos por la Democracia,PDC,"('Patricio', 'Cornejo', 'Vidaurrázaga')",8268,8.61,*,*,https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Patricio_Cornejo_Vidaurrázaga
D11,La Izquierda,NAP,"('Jamadier', 'Provoste', 'Morales')",987,1.03,,,
D11,La Izquierda,PC,"('Mario', 'Méndez', 'Allendes')",2994,3.12,,,
D11,Chile 2000,UCCP,"('Arturo', 'Venega', 'Gutiérrez')",1934,2.01,,,
D11,Válidamente emitidos,,(),95991,100.0,,,
D12,Partido Humanista,PH,"('Esperanza', 'Kalajzic', 'Espinoza')",1841,2.15,,,
D12,Partido Humanista,PH,"('Sylvia', 'Gálvez', 'Valenzuela')",974,1.14,,,
D12,Unión por Chile,RN,"('Arturo', 'Longton', 'Guerrero')",27489,32.13,*,*,https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Arturo_Longton_Guerrero
D12,Unión por Chile,UDI,"('Eduardo', 'Botto', 'Manríquez')",5774,6.75,,,
D12,Concertación de Partidos por la Democracia,PS,"('Juan', 'Bustos', 'Ramírez')",23614,27.6,*,*,https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Juan_José_Bustos_Ramírez
D12,Concertación de Partidos por la Democracia,PDC,"('Daniel', 'Verdessi', 'Belemmi')",20263,23.68,,,
D12,La Izquierda,PC,"('Armando', 'Lautaro', 'Figueroa', 'Aranda')",5603,6.55,,,
D12,Válidamente emitidos,,(),85558,100.0,,,
D13,Partido Humanista,PH,"('Jaime', 'Romero', 'Pérez')",2486,2.27,,,
D13,Partido Humanista,PH,"('Patricio', 'Valenzuela', 'Schmidt')",1183,1.08,,,
D13,Unión por Chile,UDI,"('Francisco', 'Bartolucci', 'Johnston')",34797,31.71,*,*,https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Francisco_Bartolucci_Johnston
D13,Unión por Chile,IND,"('Eduardo', 'Parra', 'Bartet')",4343,3.96,,,
D13,Concertación de Partidos por la Democracia,IND,"('Luis', 'Alberto', 'Guastavino', 'Córdova')",20238,18.44,,,
D13,Concertación de Partidos por la Democracia,PDC,"('Aldo', 'Cornejo', 'González')",36691,33.43,*,*,https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Aldo_Cornejo_González
D13,La Izquierda,PC,"('Guillermo', 'Scherping', 'Villegas')",10008,9.12,,,
D13,Válidamente emitidos,,(),109746,100.0,,,
D14,Partido Humanista,PH,"('Juvenal', 'Peñailillo', 'Farías')",1889,1.5,,,
D14,Partido Humanista,PH,"('José', 'Guerrero', 'Muñoz')",913,0.72,,,
D14,Unión por Chile,RN,"('Raúl', 'Urrutia', 'Ávila')",23478,18.63,,,
D14,Unión por Chile,IND,"('Gonzalo', 'Ibáñez', 'Santa María')",35363,28.06,*,*,https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Gonzalo_Ibáñez_Santa_María
D14,Concertación de Partidos por la Democracia,PDC,"('José', 'Makluf', 'Campos')",14841,11.78,,,
D14,Concertación de Partidos por la Democracia,PPD,"('Laura', 'Soto', 'González')",39432,31.29,*,*,https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Laura_Soto_González
D14,La Izquierda,PC,"('Víctor', 'Andaur', 'Golmes')",10118,8.03,,,
D14,Válidamente emitidos,,(),126034,100.0,,,
D15,Partido Humanista,PH,"('Francisco', 'Martínez', 'Saldías')",980,1.45,,,
D15,Unión por Chile,UDI,"('Javier', 'Leturia', 'Mermod')",8653,12.79,,,
D15,Unión por Chile,RN,"('Marco', 'Riveros', 'Keller')",7156,10.58,,,
D15,Concertación de Partidos por la Democracia,PPD,"('Víctor', 'Morán', 'Sánchez')",7853,11.61,,,
D15,Concertación de Partidos por la Democracia,PDC,"('Sergio', 'Velasco', 'de la Cerda')",14566,21.54,*,*,https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Sergio_Velasco_de_la_Cerda
D15,La Izquierda,NAP,"('Eduardo', 'Gutiérrez', 'González')",2186,3.23,,,
D15,La Izquierda,PC,"('Carlos', 'Romero', 'Herrera')",3900,5.77,,,
D15,Candidatura Independiente,IND,"('Samuel', 'Venegas', 'Rubio')",22342,33.03,*,*,https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Samuel_Venegas_Rubio
D15,Válidamente emitidos,,(),67636,100.0,,,
D16,Partido Humanista,PH,"('Mónica', 'Toro', 'Saavedra')",2306,2.08,,,
D16,Partido Humanista,PH,"('Joséfina', 'Queiruga', 'Pizarro')",1054,0.95,,,
D16,Unión por Chile,RN,"('Rodrigo', 'Eitel', 'Canales')",4383,3.96,,,
D16,Unión por Chile,UDI,"('Patricio', 'Melero', 'Abaroa')",33483,30.24,*,*,https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Patricio_Melero_Abaroa
D16,Concertación de Partidos por la Democracia,PS,"('Laura', 'Gómez', 'Chaparro')",19984,18.05,,,
D16,Concertación de Partidos por la Democracia,PDC,"('Zarko', 'Luksic', 'Sandoval')",34030,30.74,*,*,https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Zarko_Luksic_Sandoval
D16,La Izquierda,PC,"('Osvaldo', 'Toro', 'Vásquez')",7986,7.21,,,
D16,La Izquierda,PC,"('Tamara', 'Zahira', 'Homel', 'Navarro')",5167,4.67,,,
D16,Chile 2000,UCCP,"('Crescencio', 'López', 'Pérez')",1385,1.25,,,
D16,Chile 2000,UCCP,"('Hugo', 'Fernández', 'Ledesma')",932,0.84,,,
D16,Válidamente emitidos,,(),110710,100.0,,,
D17,Partido Humanista,PH,"('Héctor', 'Aedo', 'Mancilla')",2464,1.67,,,
D17,Partido Humanista,PH,"('Jerome', 'Smith', 'Uldall')",1600,1.09,,,
D17,Unión por Chile,UDI,"('Jorge', 'Baraona', 'González')",30124,20.48,,,
D17,Unión por Chile,RN,"('Miguel', 'Ángel', 'Jiménez', 'Retamal')",7629,5.19,,,
D17,Concertación de Partidos por la Democracia,PDC,"('Manuel', 'Bustos', 'Huerta')",33025,22.45,*,*,https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Manuel_Antonio_Bustos_Huerta
D17,Concertación de Partidos por la Democracia,PPD,"('María', 'Antonieta', 'Saa', 'Díaz')",49432,33.6,*,*,https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/María_Antonieta_Saa_Díaz
D17,La Izquierda,PC,"('Gonzalo', 'Fernández', 'Ruiz')",18588,12.64,,,
D17,Chile 2000,IND,"('Gabriel', 'Álvarez', 'Juncal')",4249,2.89,,,
D17,Válidamente emitidos,,(),147111,100.0,,,
D18,Partido Humanista,PH,"('Susana', 'Córdova', 'Rodríguez')",2706,1.54,,,
D18,Partido Humanista,PH,"('Luis', 'Felipe', 'García', 'Merino')",1543,0.88,,,
D18,Unión por Chile,RN,"('Cristián', 'Nieto', 'Gómez')",9037,5.14,,,
D18,Unión por Chile,UDI,"('Patricia', 'Maldonado', 'Aravena')",20076,11.43,,,
D18,Concertación de Partidos por la Democracia,PPD,"('Guido', 'Girardi', 'Lavín')",115791,65.92,*,*,https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Guido_Girardi_Lavín
D18,Concertación de Partidos por la Democracia,PDC,"('Carlos', 'Olivares', 'Zepeda')",11080,6.31,*,*,https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Carlos_Olivares_Zepeda
D18,La Izquierda,PC,"('Hernán', 'Lechuga', 'Farías')",15432,8.78,,,
D18,Válidamente emitidos,,(),175665,100.0,,,
D19,Partido Humanista,PH,"('Isabel', 'Pulgar', 'Morales')",2332,2.15,,,
D19,Partido Humanista,PH,"('Jovinessa', 'Mujica', 'Martínez')",1234,1.14,,,
D19,Unión por Chile,UDI,"('Cristián', 'Leay', 'Morán')",32401,29.82,*,*,https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Cristian_Antonio_Leay_Morán
D19,Unión por Chile,IND,"('Pablo', 'Araya', 'Baltra')",6245,5.75,,,
D19,Concertación de Partidos por la Democracia,PPD,"('Patricio', 'Hales', 'Dib')",34625,31.87,*,*,https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Patricio_Alejandro_Hales_Dib
D19,Concertación de Partidos por la Democracia,PDC,"('Adrián', 'Torres', 'Canales')",14916,13.73,,,
D19,La Izquierda,PC,"('Douglas', 'Hübner', 'Vidal')",10399,9.57,,,
D19,La Izquierda,IND,"('Carlos', 'Oyarce', 'Salas')",2122,1.95,,,
D19,Chile 2000,UCCP,"('René', 'Manzur', 'Majluf')",2224,2.05,,,
D19,Chile 2000,IND,"('Gabriel', 'Álvarez', 'Martínez')",2146,1.98,,,
D19,Válidamente emitidos,,(),108644,100.0,,,
D20,Partido Humanista,PH,"('Marcelo', 'Vergara', 'León')",4038,2.14,,,
D20,Partido Humanista,PH,"('Julio', 'Muñoz', 'San Martín')",2805,1.48,,,
D20,Unión por Chile,RN,"('Gustavo', 'Alessandri', 'Valdés')",55117,29.17,*,*,https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Gustavo_Alessandri_Valdés
D20,Concertación de Partidos por la Democracia,PS,"('Leónardo', 'González', 'Muñoz')",23611,12.5,,,
D20,Concertación de Partidos por la Democracia,PDC,"('Luis', 'Pareto', 'González')",64619,34.2,*,*,https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Luis_Pareto_González
D20,La Izquierda,PC,"('Lautaro', 'Carmona', 'Soto')",24297,12.86,,,
D20,La Izquierda,IND,"('Pedro', 'Lafuente', 'Ortiz')",3562,1.89,,,
D20,Chile 2000,IND,"('Héctor', 'Canales', 'Morales')",5339,2.83,,,
D20,Chile 2000,IND,"('Abraham', 'Larrondo', 'Vega')",5545,2.93,,,
D20,Válidamente emitidos,,(),188933,100.0,,,
D21,Partido Humanista,PH,"('Osvaldo', 'Gala', 'Villagra')",1749,1.05,,,
D21,Partido Humanista,PH,"('Paulina', 'Hunt', 'Precht')",3111,1.87,,,
D21,Unión por Chile,UDI,"('Pablo', 'Santiago', 'Livesey')",13694,8.22,,,
D21,Unión por Chile,RN,"('Alberto', 'Espina', 'Otero')",68627,41.19,*,*,https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Alberto_Espina_Otero
D21,Concertación de Partidos por la Democracia,PS,"('Carolina', 'Rossetti', 'Gallardo')",33247,19.95,,,
D21,Concertación de Partidos por la Democracia,PDC,"('Gutenberg', 'Martínez', 'Ocamica')",39077,23.45,*,*,https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Gutenberg_Martínez_Ocamica
D21,La Izquierda,PC,"('María', 'Berta', 'Hernández', 'Castro')",4489,2.69,,,
D21,La Izquierda,PC,"('Carlos', 'Toro', 'Sepúlveda')",2617,1.57,,,
D21,Válidamente emitidos,,(),166611,100.0,,,
D22,Partido Humanista,PH,"('Raúl', 'Veloso', 'Ferrari')",3482,3.19,,,
D22,Unión por Chile,RN,"('Alberto', 'Cardemil', 'Herrera')",33917,31.06,*,*,https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Alberto_Eugenio_Cardemil_Herrera
D22,Unión por Chile,UDI,"('Orietta', 'Soto', 'Figari')",4505,4.13,,,
D22,Concertación de Partidos por la Democracia,PDC,"('Enrique', 'Krauss', 'Rusque')",31530,28.87,*,*,https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Enrique_Krauss_Rusque
D22,Concertación de Partidos por la Democracia,IND,"('Carolina', 'Tohá', 'Morales')",26481,24.25,,,
D22,La Izquierda,PC,"('Daniel', 'Núñez', 'Arancibia')",9281,8.5,,,
D22,Válidamente emitidos,,(),109196,100.0,,,
D23,Partido Humanista,PH,"('Laura', 'María', 'Anguita', 'Garretón')",3624,2.11,,,
D23,Partido Humanista,PH,"('Carlos', 'Padilla', 'Rojas')",1110,0.65,,,
D23,Unión por Chile,UDI,"('Julio', 'Dittborn', 'Cordua')",58446,34.05,*,*,https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Julio_Dittborn_Cordua
D23,Unión por Chile,RN,"('Pía', 'Guzmán', 'Mena')",50516,29.43,*,*,https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/María_Pía_Guzmán_Mena
D23,Concertación de Partidos por la Democracia,PDC,"('Juan', 'Carlos', 'Latorre', 'Carmona')",38712,22.55,,,
D23,Concertación de Partidos por la Democracia,PPD,"('Loreto', 'Amunátegui', 'Barros')",14662,8.54,,,
D23,La Izquierda,PC,"('Óscar', 'Aguilera', 'Álvarez')",4574,2.66,,,
D23,Válidamente emitidos,,(),171644,100.0,,,
D24,Partido Humanista,PH,"('Tomás', 'Hirsch', 'Goldschmidt')",5383,4.42,,,
D24,Partido Humanista,PH,"('Leticia', 'García', 'Farías')",2487,2.04,,,
D24,Unión por Chile,RN,"('María', 'Angélica', 'Cristi', 'Marfil')",61810,50.79,*,*,https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/María_Angélica_Cristi_Marfil
D24,Unión por Chile,UDI,"('Jacinto', 'Gorosabel', 'Ortiz')",2848,2.34,,,
D24,Concertación de Partidos por la Democracia,PDC,"('Tomás', 'Jocelyn-Holt', 'Letelier')",26126,21.47,*,*,https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Tomás_Jocelyn_Holt_Letelier
D24,Concertación de Partidos por la Democracia,PS,"('Osvaldo', 'Torres', 'Gutiérrez')",14895,12.24,,,
D24,La Izquierda,PC,"('Pablo', 'Alejandro', 'Abrego', 'Soto')",8153,6.7,,,
D24,Válidamente emitidos,,(),121702,100.0,,,
D25,Partido Humanista,PH,"('Mario', 'Águilar', 'Arévalo')",5334,3.51,,,
D25,Partido Humanista,PH,"('Erika', 'Klenner', 'Canales')",3134,2.06,,,
D25,Unión por Chile,UDI,"('Jaime', 'Orpis', 'Bouchon')",44878,29.5,*,*,https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Jaime_Orpis_Bouchon
D25,Unión por Chile,RN,"('Miroslav', 'Mimica', 'Majluf')",5747,3.78,,,
D25,Concertación de Partidos por la Democracia,PDC,"('Andrés', 'Palma', 'Irarrázaval')",50462,33.18,*,*,https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Andrés_Palma_Irarrázaval
D25,Concertación de Partidos por la Democracia,PPD,"('Andrés', 'Márquez', 'Bugueño')",27262,17.92,,,
D25,La Izquierda,PC,"('Ercides', 'Martínez', 'Mercado')",15289,10.05,,,
D25,Válidamente emitidos,,(),152106,100.0,,,
D26,Partido Humanista,PH,"('Marilen', 'Cabrera', 'Olmos')",1721,1.29,,,
D26,Partido Humanista,PH,"('Verónica', 'Tagle', 'Muñoz')",799,0.6,,,
D26,Unión por Chile,RN,"('Lily', 'Pérez', 'San Martín')",41228,30.8,*,*,https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Lily_Jovanka_Pérez_San_Martín
D26,Unión por Chile,UDI,"('Andrés', 'Ugarte', 'Navarrete')",1884,1.41,,,
D26,Concertación de Partidos por la Democracia,PDC,"('Mariana', 'Aylwin', 'Oyarzún')",27743,20.72,,,
D26,Concertación de Partidos por la Democracia,PS,"('Carlos', 'Montes', 'Cisternas')",54536,40.74,*,*,https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Carlos_Montes_Cisternas
D26,La Izquierda,IND,"('Renato', 'Avendaño', 'Ortiz')",1388,1.04,,,
D26,La Izquierda,PC,"('Patricio', 'Águilar', 'Carrera')",4576,3.42,,,
D26,Válidamente emitidos,,(),133875,100.0,,,
D27,Partido Humanista,PH,"('Ángel', 'Antonelli', 'Gatica')",3102,2.0,,,
D27,Partido Humanista,PH,"('Gabriel', 'Pinto', 'Uribe')",2013,1.3,,,
D27,Unión por Chile,UDI,"('Iván', 'Moreira', 'Barros')",58049,37.38,*,*,https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Iván_Moreira_Barros
D27,Unión por Chile,RN,"('Ángela', 'Vivanco', 'Martínez')",7476,4.81,,,
D27,Concertación de Partidos por la Democracia,PDC,"('Eliana', 'Caraball', 'Martínez')",39736,25.58,*,*,https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Eliana_Caraball_Martínez
D27,Concertación de Partidos por la Democracia,PS,"('Carmen', 'Lazo', 'Carrera')",31073,20.01,,,
D27,La Izquierda,IND,"('Carlos', 'Salinas', 'Santelices')",4973,3.2,,,
D27,La Izquierda,PC,"('Elizabeth', 'Orrego', 'Morales')",8890,5.72,,,
D27,Válidamente emitidos,,(),155312,100.0,,,
D28,Partido Humanista,PH,"('Susana', 'Palma', 'Alvear')",5263,3.51,,,
D28,Partido Humanista,PH,"('Juana', 'Vergara', 'Loyola')",2520,1.68,,,
D28,Unión por Chile,RN,"('Salustio', 'Prieto', 'Márquez')",11550,7.71,,,
D28,Unión por Chile,UDI,"('Darío', 'Paya', 'Mira')",34325,22.9,*,*,https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Darío_Paya_Mira
