Distrito,Lista/Pacto,Partido,Candidatos,Votos,Porcentaje,Electos,Electos_comp,url
Tarapacá,Alianza Liberal,PR,"('Carlos', 'Briones', 'Luco')",,,*,*,https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Carlos_Briones_Luco
Tarapacá,Alianza Liberal,PR,"('Ramón', 'Briones', 'Luco')",,,*,*,https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Ramón_Briones_Luco
Tarapacá,Alianza Liberal,PL,"('Luis', 'Justo', 'Pastor', 'Aldunate', 'Echeverría')",,,*,*,https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Luis_Justo_Pastor_Aldunate_Echeverría
Tarapacá,Coalición,PLDe,"('Anselmo', 'Blanlot', 'Holley')",,,*,*,https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Anselmo_Blanlot_Holley
Antofagasta,Alianza Liberal,PR,"('Antonio', 'Pinto', 'Durán')",,,*,*,https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Antonio_Pinto_Durán
Antofagasta,Coalición,PLDe,"('Manuel', 'Vargas')",,,*,*,https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Manuel_Vargas
Taltal,Alianza Liberal,PD,"('Manuel', 'Jesús', ""O'Ryan"", 'Carrasco')",,,*,*,https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Manuel_Jesús_O_Ryan_Carrasco
Taltal,Alianza Liberal,PR,"('Manuel', 'J.', 'Barrenechea', 'Naranjo')",,,*,*,https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Manuel_J._Barrenechea_Naranjo
Copiapó,Alianza Liberal,PR,"('Enrique', 'Oyarzún', 'Mondaca')",,,*,*,https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Enrique_Oyarzún_Mondaca
Copiapó,Alianza Liberal,PR,"('Wenceslao', 'Sierra', 'Mendoza')",,,*,*,https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Wenceslao_Sierra_Mendoza
Copiapó,Coalición,PCon,"('Bruno', 'Sergio', 'Pizarro', 'Espoz')",,,*,*,https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Bruno_Sergio_Pizarro_Espoz
La Serena,Alianza Liberal,PR,"('Ramón', 'Ernesto', 'Videla', 'Cortés')",,,*,*,https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Ramón_Ernesto_Videla_Cortés
La Serena,Alianza Liberal,PR,"('Víctor', 'Vicente', 'Robles', 'Valenzuela')",,,*,*,https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Víctor_Vicente_Robles_Valenzuela
La Serena,Coalición,PN,"('Enrique', 'Alberto', 'Rodríguez', 'Carmona')",,,*,*,https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Enrique_Alberto_Rodríguez_Carmona
Ovalle,Alianza Liberal,PL,"('Marcelo', 'Somarriva', 'Undurraga')",,,*,*,https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Marcelo_Somarriva_Undurraga
Ovalle,Alianza Liberal,PR,"('Alejandro', 'Varela', 'Muñoz')",,,*,*,https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Alejandro_Varela_Muñoz
Ovalle,Coalición,PLDe,"('Roberto', 'Sánchez', 'García de la Huerta')",,,*,*,https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Roberto_Sánchez_García_de_la_Huerta
Ovalle,Coalición,PCon,"('Sergio', 'Irarrázaval', 'Correa')",,,*,*,https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Sergio_Yrarrázaval_Correa
Petorca,Alianza Liberal,PL,"('Luis', 'V.', 'de Porto Seguro', 'Ovalle')",,,*,*,https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Luis_V._De_Porto_Seguro_Ovalle
Petorca,Coalición,PCon,"('Arturo', 'Ruiz de Gamboa', 'Silva')",,,*,*,https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Arturo_Ruiz_de_Gamboa_Silva
San Felipe,Alianza Liberal,PR,"('Luis', 'Alberto', 'Cereceda', 'Alfaro')",,,*,*,https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Luis_Alberto_Cereceda_Alfaro
San Felipe,Alianza Liberal,PL,"('Julio', 'Silva', 'Rivas')",,,*,*,https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Julio_Silva_Rivas
San Felipe,Coalición,PLDe,"('Tito', 'Vespasiano', 'Lisoni', 'Mac-Clure')",,,*,*,https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Tito_Vespasiano_Lisoni_Mac-Clure
Quillota,Alianza Liberal,PR,"('José', 'Miguel', 'Binimelis', 'Urízar')",,,*,*,https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/José_Miguel_Binimelis_Urízar
Quillota,Coalición,PCon,"('Rafael', 'Luis', 'Gumucio', 'Vergara')",,,*,*,https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Rafael_Luis_Gumucio_Vergara
Quillota,Coalición,PN,"('Jorge', 'Guzmán', 'Montt')",,,*,*,https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Jorge_Guzmán_Montt
Valparaíso,Alianza Liberal,PR,"('Octavio', 'Señoret', 'Silva')",,,*,*,https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Octavio_Señoret_Silva
Valparaíso,Alianza Liberal,PL,"('Lorenzo', 'Montt', 'Montt')",,,*,*,https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Lorenzo_Montt_Montt
Valparaíso,Alianza Liberal,PL,"('Enrique', 'Bermúdez', 'de la Paz')",,,*,*,https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Enrique_Bermúdez_de_la_Paz
Valparaíso,Coalición,PN,"('Eduardo', 'Germain', 'Koening')",,,*,*,https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Eduardo_Germain_Koening
Valparaíso,Coalición,PLDe,"('Arturo', 'Cubillos', 'Pareja')",,,*,*,https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Arturo_Cubillos_Pareja
Valparaíso,Coalición,PCon,"('Arturo', 'Irarrázaval', 'Correa')",,,*,*,https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Arturo_Yrarrázaval_Correa
Valparaíso,Coalición,PCon,"('Fernando', 'Silva', 'Maqueira')",,,*,*,https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Fernando_Silva_Maqueira
Santiago,Alianza Liberal,PL,"('Tomás', 'A.', 'Ramírez', 'Frías')",,,*,*,https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Tomás_A._Ramírez_Frías
Santiago,Alianza Liberal,PD,"('Vicente', 'Adrián', 'Villalobos')",,,*,*,https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Vicente_Adrián_Villalobos
Santiago,Alianza Liberal,PR,"('Héctor', 'Arancibia', 'Laso')",,,*,*,https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Héctor_Arancibia_Laso
Santiago,Alianza Liberal,PR,"('Víctor', 'R.', 'Celis', 'Maturana')",,,*,*,https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Víctor_R._Celis_Maturana
Santiago,Alianza Liberal,PL,"('Ladislao', 'Errázuriz', 'Lazcano')",,,*,*,https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Ladislao_Errázuriz_Lazcano
Santiago,Alianza Liberal,PR,"('Pedro', 'Aguirre', 'Cerda')",,,*,*,https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Pedro_Aguirre_Cerda
Santiago,Alianza Liberal,PD,"('Juan', 'Bautista', 'Martínez')",,,*,*,https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Juan_Bautista_Martínez
Santiago,Alianza Liberal,PN-A,"('Luis', 'Octavio', 'Reyes', 'del Río')",,,*,*,https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Luis_Octavio_Reyes_del_Río
Santiago,Coalición,PN,"('Miguel', 'Luis', 'Irarrázaval', 'Smith')",,,*,*,https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Miguel_Luis_Yrarrázaval_Smith
Santiago,Coalición,PCon,"('Roberto', 'Hortensio', 'Peragallo', 'Silva')",,,*,*,https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Roberto_Hortensio_Peragallo_Silva
Santiago,Coalición,PCon,"('Romualdo', 'Silva', 'Cortés')",,,*,*,https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Romualdo_Silva_Cortés
Santiago,Coalición,PCon,"('José', 'Ramón', 'Herrera', 'Lira')",,,*,*,https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/José_Ramón_Herrera_Lira
Santiago,Coalición,PCon,"('Raúl', 'Claro', 'Solar')",,,*,*,https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Raúl_Claro_Solar
La Victoria,Alianza Liberal,PL,"('Guillermo', 'Edwards', 'Matte')",,,*,*,https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Guillermo_Edwards_Matte
La Victoria,Alianza Liberal,PL,"('Manuel', 'García de la Huerta', 'Izquierdo')",,,*,*,https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Manuel_García_de_la_Huerta_Izquierdo
La Victoria,Coalición,PCon,"('Manuel', 'Cruzat', 'Vicuña')",,,*,*,https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Manuel_Cruzat_Vicuña
La Victoria,Coalición,PCon,"('J.', 'Javier', 'Bustamante')",,,,*,https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/J._Javier_Bustamante
La Victoria,Coalición,PCon,"('Alfredo', 'Vial', 'Solar')",,,*,,https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Alfredo_Vial_Solar
Rancagua,Alianza Liberal,PL,"('Hernán', 'Correa', 'Roberts')",,,*,*,https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Hernán_Correa_Roberts
Rancagua,Coalición,PLDe,"('Jorge', 'Silva', 'Somarriva')",,,*,*,https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Jorge_Silva_Somarriva
Rancagua,Coalición,PCon,"('Alejo', 'Lira', 'Infante')",,,*,*,https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Alejo_Lira_Infante
Caupolicán,Alianza Liberal,PL,"('Guillermo', 'Lyon', 'Lynch')",,,*,*,https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Guillermo_Lyon_Lynch
Caupolicán,Alianza Liberal,PL,"('Jorge', 'Errázuriz', 'Tagle')",,,*,*,https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Jorge_Errázuriz_Tagle
Caupolicán,Coalición,PCon,"('Eleazar', 'Lezaeta', 'Acharán')",,,*,*,https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Eleazar_Lezaeta_Acharán
San Fernando,Alianza Liberal,PL,"('Armando', 'Jaramillo', 'Valderrama')",,,*,*,https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Armando_Jaramillo_Valderrama
San Fernando,Alianza Liberal,PL,"('Máximo', 'Valdés', 'Fontecilla')",,,*,*,https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Máximo_Valdés_Fontecilla
San Fernando,Coalición,PCon,"('Ismael', 'Pereira', 'Iñíguez')",,,*,*,https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Ismael_Pereira_Iñiguez
Curicó,Alianza Liberal,PL,"('Manuel', 'Rivas', 'Vicuña')",,,*,*,https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Manuel_Rivas_Vicuña
