Circunscripción,Lista/Pacto,Partido,Candidatos,Votos,Porcentaje,Electos,Electos_comp,url
Nacional-1,,,"('Francisco', 'Ignacio', 'Ossa', 'Mercado')",,,*,*,https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Francisco_Ignacio_Ossa_Mercado
Nacional-1,,,"('Estanislao', 'Segundo', 'Portales', 'Larraín')",,,*,*,https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Estanislao_Segundo_Portales_Larraín
Nacional-1,,,"('Ramón', 'Formas', 'Patiño')",,,*,*,https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Ramón_Formas_Patiño
Nacional-1,,,"('Andrés', 'de Jesús', 'María y José', 'Bello', 'López')",,,*,*,https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Andrés_de_Jesús_María_y_José_Bello_López
Nacional-1,,,"('José', 'Miguel', 'del Solar', 'Marín')",,,*,*,https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/José_Miguel_Del_Solar_Marín
Nacional-1,,,"('Juan', 'de Dios', 'Vial', 'del Río')",,,*,*,https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Juan_de_Dios_Vial_del_Río
Nacional-2,,,"('José', 'Gabriel', 'Tocornal', 'Jiménez')",,,*,*,https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/José_Gabriel_Tocornal_Jiménez
Nacional-2,,,"('Manuel', 'José', 'Gandarillas', 'Guzmán')",,,*,*,https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Manuel_José_Gandarillas_Guzmán
Nacional-2,,,"('José', 'Manuel', 'Ortúzar', 'Formas')",,,*,*,https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/José_Manuel_Ortúzar_Formas
Nacional-2,,,"('Santiago', 'Echevers', 'Santelices')",,,*,*,https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Santiago_de_Etcheverz_Santelices
Nacional-2,,,"('Diego', 'José', 'Benavente', 'Bustamante')",,,*,*,https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Diego_José_Benavente_Bustamante
Nacional-2,Pelucon,Pelucon,"('Mariano', 'Egaña', 'Fabres')",,,*,*,https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Mariano_Egaña_Fabres
Nacional-3,,,"('Agustín', 'Vial', 'Santelices')",,,*,*,https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Agustín_Vial_Santelices
Nacional-3,,,"('Diego', 'Antonio', 'Barros', 'Fernández')",,,*,*,https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Diego_Antonio_Barros_Fernández
Nacional-3,,,"('Manuel', 'Rengifo', 'Cárdenas')",,,*,*,https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Manuel_Rengifo_Cárdenas
Nacional-3,,,"('Pedro', 'Ovalle', 'Landa')",,,*,*,https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Pedro_Ovalle_y_Landa
Nacional-3,,,"('José', 'Miguel', 'Irarrázaval', 'Alcalde')",,,*,*,https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/José_Miguel_Yrarrázaval_Alcalde
Nacional-3,,,"('Fernando', 'Antonio', 'Elizalde', 'Marticorena')",,,*,*,https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Fernando_Antonio_Elizalde_Marticorena
Nacional-3,Pelucon,Pelucon,"('Juan', 'Francisco', 'Meneses', 'Echanes')",,,*,*,https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Juan_Francisco_Meneses_Echanes
