Circunscripción,Lista/Pacto,Partido,Candidatos,Votos,Porcentaje,Electos,Electos_comp,url
Bío-Bío Costa,Chile Limpio. Vote Feliz,MAS,"('Alejandro', 'Navarro', 'Brain')",0,0.0,*,*,https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Alejandro_Navarro_Brain
Bío-Bío Cordillera,Concertación y Juntos Podemos por más Democracia,PDC,"('Sergio', 'Mariano', 'Ruiz-Esquide', 'Jara')",0,0.0,*,*,https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Sergio_Mariano_Ruiz-Esquide_Jara
Bío-Bío Cordillera,Coalición por el Cambio,UDI,"('Víctor', 'Pérez', 'Varela')",0,0.0,*,*,https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Víctor_Pérez_Varela
Araucanía Norte,Concertación y Juntos Podemos por más Democracia,PDC,"('Tomás', 'Jocelyn-Holt', 'Letelier')",7481,5.53,,,
Araucanía Norte,Concertación y Juntos Podemos por más Democracia,PPD,"('Jaime', 'Quintana', 'Leal')",40120,29.66,*,*,https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Jaime_Quintana_Leal
Araucanía Norte,Coalición por el Cambio,IND,"('Cecilia', 'Villouta', 'Carpinello')",7255,5.36,,,
Araucanía Norte,Coalición por el Cambio,RN,"('Alberto', 'Espina', 'Otero')",52082,38.51,*,*,https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Alberto_Espina_Otero
Araucanía Norte,Nueva Mayoría para Chile,PH,"('Juan', 'Enrique', 'Prieto', 'Urzúa')",1611,1.19,,,
Araucanía Norte,Chile Limpio. Vote Feliz,IND,"('Enrique', 'Sanhueza', 'Burgoa')",6574,4.86,,,
Araucanía Norte,Chile Limpio. Vote Feliz,IND,"('Roberto', 'Muñoz', 'Barra')",20126,14.88,,,
Araucanía Norte,Válidamente emitidos,,(),135249,100.0,,,
Araucanía Sur,Concertación y Juntos Podemos por más Democracia,PDC,"('Francisco', 'Huenchumilla', 'Jaramillo')",51577,20.15,,,
Araucanía Sur,Concertación y Juntos Podemos por más Democracia,PPD,"('Eugenio', 'Tuma', 'Zedán')",74403,29.07,*,*,https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Eugenio_Tuma_Zedan
Araucanía Sur,Coalición por el Cambio,IND,"('Ena', 'von Baer', 'Jahn')",56697,22.15,,,
Araucanía Sur,Coalición por el Cambio,RN,"('José', 'García', 'Ruminot')",57439,22.44,*,*,https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/José_Gilberto_García_Ruminot
Araucanía Sur,Nueva Mayoría para Chile,PH,"('Luis', 'Fernando', 'Vivanco', 'Manríquez')",2794,1.09,,,
Araucanía Sur,Chile Limpio. Vote Feliz,IND,"('José', 'Villagrán', 'Sandoval')",1524,0.6,,,
Araucanía Sur,Chile Limpio. Vote Feliz,PRI,"('Eduardo', 'Díaz', 'del Río')",11495,4.49,,,
Araucanía Sur,Válidamente emitidos,,(),255929,100.0,,,
Los Ríos,Concertación y Juntos Podemos por más Democracia,PDC,"('Eduardo', 'Frei', 'Ruiz-Tagle')",0,0.0,*,*,https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Eduardo_Frei_Ruiz-Tagle
Los Ríos,Coalición por el Cambio,RN,"('Andrés', 'Allamand', 'Zavala')",0,0.0,*,*,https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Andrés_Allamand_Zavala
Los Lagos,Concertación y Juntos Podemos por más Democracia,PS,"('Camilo', 'Escalona', 'Medina')",0,0.0,*,*,https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Camilo_Escalona_Medina
Los Lagos,Coalición por el Cambio,RN,"('Carlos', 'Ignacio', 'Kuschel', 'Silva')",0,0.0,*,*,https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Carlos_Ignacio_Kuschel_Silva
Aysén,Concertación y Juntos Podemos por más Democracia,PDC,"('Patricio', 'Walker', 'Prieto')",11336,27.54,*,*,https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Patricio_Walker_Prieto
Aysén,Concertación y Juntos Podemos por más Democracia,PRSD,"('Ernesto', 'Velasco', 'Rodríguez')",3953,9.6,,,
Aysén,Coalición por el Cambio,RN,"('Antonio', 'Horvath', 'Kiss')",14250,34.62,*,*,https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Antonio_Horvath_Kiss
Aysén,Chile Limpio. Vote Feliz,PRI,"('Paz', 'Foitzich', 'Sandoval')",4636,11.26,,,
Aysén,Chile Limpio. Vote Feliz,PRI,"('Eduardo', 'Cruces', 'Burgos')",6992,16.98,,,
Aysén,Válidamente emitidos,,(),41167,100.0,,,
Magallanes,Concertación y Juntos Podemos por más Democracia,PS,"('Pedro', 'Muñoz', 'Aburto')",0,0.0,*,*,https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Pedro_Héctor_Muñoz_Aburto
Magallanes,Candidatura Independiente,IND,"('Carlos', 'Bianchi', 'Chelech')",0,0.0,*,*,https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Carlos_Antonio_Karim_Bianchi_Chelech
