Distrito,Lista/Pacto,Partido,Candidatos,Votos,Porcentaje,Electos,Electos_comp,url
Aconcagua,Alianza Nacional del Pueblo,PAL,"('Alfonso', 'David', 'Lebón')",,,*,*,https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Alfonso_David_Lebón
Aconcagua,Partido Liberal,PL,"('Marcelo', 'Abelardo', 'Pizarro', 'Herrera')",,,*,*,https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Marcelo_Abelardo_Pizarro_Herrera
Aconcagua,Partido Conservador Tradicionalista,PCT,"('Héctor', 'Ríos', 'Igualt')",,,*,*,https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Héctor_Ríos_Igualt
Antofagasta,Alianza Nacional del Pueblo,PSP,"('Pedro', 'Armando', 'Cisternas', 'Guzmán')",,,*,*,https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Pedro_Armando_Cisternas_Guzmán
Antofagasta,Alianza Nacional del Pueblo,PSP,"('Ramón', 'Augusto', 'Silva', 'Ulloa')",,,*,*,https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Ramón_Augusto_Silva_Ulloa
Antofagasta,Alianza Nacional del Pueblo,PSP,"('Víctor', 'Galleguillos', 'Clett')",,,*,*,https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Víctor_Galleguillos_Clett
Antofagasta,Partido Liberal,PL,"('Domingo', 'Alberto', 'Alfredo', 'Cuadra', 'Gazmuri')",,,*,*,https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Domingo_Alberto_Alfredo_Cuadra_Gazmuri
Antofagasta,Partido Radical,PR,"('Raúl', 'Hernán', 'Brücher', 'Encina')",,,*,*,https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Raúl_Hernán_Brucher_Encina
Antofagasta,Federación Nacional de Fuerzas Ibañistas,MNI,"('José', 'Tomás', 'Cueto', 'Hemett')",,,*,*,https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/José_Tomás_Cueto_Hemett
Antofagasta,Falange Nacional,FN,"('Juan', 'de Dios', 'Carmona', 'Peralta')",,,*,*,https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Juan_de_Dios_Carmona_Peralta
Arauco,Alianza Nacional del Pueblo,PDP,"('Virgilio', 'Jesús', 'Morales', 'Vivanco')",,,*,*,https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Virgilio_Jesús_Morales_Vivanco
Arauco,Partido Radical,PR,"('Luis', 'Martínez', 'Saravia')",,,*,*,https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Luis_Martínez_Saravia
Atacama,Alianza Nacional del Pueblo,PSP,"('Héctor', 'Montero', 'Soto')",,,*,,https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Héctor_Montero_Soto
Atacama,Alianza Nacional del Pueblo,PSP,"('Roberto', 'Flores', 'Álvarez')",,,,*,https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Roberto_Flores_Álvarez
Atacama,Partido Radical,PR,"('Manuel', 'Josías', 'Eduardo', 'Magalhaes', 'Medling')",,,*,*,https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Manuel_Josías_Eduardo_Magalhaes_Medling
Bío-Bío,Alianza Nacional del Pueblo,PSP,"('Gustavo', 'Julio', 'Aqueveque', 'Castro')",,,*,*,https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Gustavo_Julio_Aqueveque_Castro
Bío-Bío,Alianza Nacional del Pueblo,PAL,"('Jorge', 'Rigo-Righi', 'Caridi')",,,*,*,https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Jorge_Rigo_Righi_Caridi
Bío-Bío,Partido Radical,PR,"('Manuel', 'Ríoseco', 'Vásquez')",,,*,*,https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Manuel_Rioseco_Vásquez
Bío-Bío,Partido Conservador Tradicionalista,PCT,"('Francisco', 'Vial', 'Freire')",,,*,*,https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Francisco_Vial_Freire
Cautín,Alianza Nacional del Pueblo,PRDo,"('Juan', 'Fuentealba', 'Oreño')",,,*,*,https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Juan_Fuentealba_Oreño
Cautín,Alianza Nacional del Pueblo,PSP,"('Luis', 'Haroldo', 'Martínez', 'Urrutia')",,,*,*,https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Luis_Haroldo_Martínez_Urrutia
Cautín,Alianza Nacional del Pueblo,PAL,"('Manuel', 'Bart', 'Herrera')",,,*,*,https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Manuel_Bart_Herrera
Cautín,Alianza Nacional del Pueblo,PAL,"('Edgardo', 'Barrueto', 'Reeve')",,,*,*,https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Edgardo_Barrueto_Reeve
Cautín,Partido Liberal,PL,"('Enrique', 'Campos', 'Menéndez')",,,*,*,https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Enrique_Campos_Menéndez
Cautín,Partido Radical,PR,"('Julio', 'Antonio', 'Gastón', 'Durán', 'Neumann')",,,*,*,https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Julio_Antonio_Gastón_Durán_Neumann
Cautín,Partido Conservador Tradicionalista,PCT,"('Gustavo', 'Loyola', 'Vásquez')",,,*,*,https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Gustavo_Loyola_Vásquez
Cautín,Federación Nacional de Fuerzas Ibañistas,PNC,"('Esteban', 'Romero', 'Sandoval')",,,*,*,https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Esteban_Romero_Sandoval
Cautín,Federación Nacional de Fuerzas Ibañistas,PNC,"('José', 'Cayupi', 'Catrilaf')",,,*,*,https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/José_Cayupi_Catrilaf
Cautín,Partido Agrario,PA,"('Julián', 'Abel', 'Echavarri', 'Elorza')",,,*,*,https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Julián_Abel_Echavarri_Elorza
Chiloé,Alianza Nacional del Pueblo,PSP,"('Belarmino', 'Elgueta', 'Becker')",,,*,*,https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Belarmino_Elgueta_Becker
Chiloé,Partido Radical,PR,"('Raúl', 'Hernán', 'Morales', 'Adriasola')",,,*,*,https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Raúl_Hernán_Morales_Adriasola
Chiloé,Partido Conservador Tradicionalista,PCT,"('Héctor', 'Alejandro', 'Correa', 'Letelier')",,,*,*,https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Héctor_Alejandro_Correa_Letelier
Colchagua,Alianza Nacional del Pueblo,PAL,"('Jorge', 'Gustavo', 'de la Fuente', 'Marchant')",,,*,*,https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Jorge_Gustavo_De_la_Fuente_Marchant
Colchagua,Partido Liberal,PL,"('Jorge', 'Guillermo', 'Eusebio', 'Errázuriz', 'Echenique')",,,*,*,https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Jorge_Guillermo_Eusebio_Errázuriz_Echenique
Colchagua,Partido Conservador Tradicionalista,PCT,"('Pedro', 'González', 'Fernández')",,,*,*,https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Pedro_González_Fernández
Colchagua,Partido Conservador Tradicionalista,PCT,"('Carlos', 'José', 'Errázuriz', 'Eyzaguirre')",,,*,*,https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Carlos_José_Errázuriz_Eyzaguirre
Concepción,Alianza Nacional del Pueblo,PDP,"('Adán', 'Puentes', 'Gómez')",,,*,*,https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Adán_Puentes_Gómez
Concepción,Alianza Nacional del Pueblo,PSP,"('Salomón', 'Corbalán', 'González')",,,*,*,https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Salomón_Corbalán_González
Concepción,Alianza Nacional del Pueblo,PSP,"('Manuel', 'Valdés', 'Solar')",,,*,*,https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Manuel_Valdés_Solar
Concepción,Alianza Nacional del Pueblo,PAL,"('José', 'Aníbal', 'Zúñiga', 'Fuentealba')",,,*,*,https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/José_Aníbal_Zuñiga_Fuentealba
Concepción,Partido Liberal,PL,"('Pedro', 'Espina', 'Ritchie')",,,*,*,https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Pedro_Espina_Ritchie
Concepción,Partido Radical,PR,"('Humberto', 'Enríquez', 'Frödden')",,,*,*,https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Humberto_Enríquez_Frodden
Concepción,Partido Conservador Tradicionalista,PCT,"('Enrique', 'Serrano', 'de Viale-Rigo')",,,*,*,https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Enrique_Serrano_de_Viale_Rigo
Concepción,Frente del Pueblo,PS,"('Albino', 'Barra', 'Villalobos')",,,*,*,https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Albino_Barra_Villalobos
Concepción,Partido Democrático de Chile,PDo,"('Enrique', 'Gilberto', 'Rodríguez', 'Ballesteros')",,,*,*,https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Enrique_Gilberto_Rodríguez_Ballesteros
Coquimbo,Alianza Nacional del Pueblo,PSP,"('Alejandro', 'Chelén', 'Rojas')",,,*,*,https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Alejandro_Chelén_Rojas
Coquimbo,Alianza Nacional del Pueblo,PAL,"('René', 'Benavides', 'del Villar')",,,*,*,https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/René_Benavides_del_Villar
Coquimbo,Partido Liberal,PL,"('Edmundo', 'Pizarro', 'Cabezas')",,,*,,https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Edmundo_Pizarro_Cabezas
Coquimbo,Partido Liberal,PL,"('Hugo', 'Alejandro', 'Zepeda', 'Barrios')",,,*,*,https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Hugo_Alejandro_Zepeda_Barrios
Coquimbo,Partido Liberal,PL,"('Juan', 'Ernesto', 'Peñafiel', 'Illanes')",,,*,*,https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Juan_Ernesto_Peñafiel_Illanes
Coquimbo,Partido Liberal,PL,"('Máximo', 'Segundo', 'Corral', 'Garrido')",,,,*,https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Máximo_Segundo_Corral_Garrido
Coquimbo,Partido Radical,PR,"('Hugo', 'Miranda', 'Ramírez')",,,*,*,https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Hugo_Miranda_Ramírez
Coquimbo,Frente del Pueblo,PS,"('Sergio', 'Salinas', 'Moreira')",,,*,*,https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Sergio_Salinas_Moreira
Curicó,Alianza Nacional del Pueblo,PSP,"('Óscar', 'Alfredo', 'Naranjo', 'Jara')",,,*,*,https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Oscar_Alfredo_Naranjo_Jara
Curicó,Partido Liberal,PL,"('Hernán', 'Arellano', 'Maturana')",,,*,*,https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Hernán_Arellano_Maturana
Curicó,Partido Conservador Tradicionalista,PCT,"('Humberto', 'Bolados', 'Ritter')",,,*,*,https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Humberto_Bolados_Ritter
Linares,Alianza Nacional del Pueblo,PAL,"('José', 'María', 'Muñoz', 'San Martín')",,,*,,https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/José_María_Muñoz_San_Martín
Linares,Alianza Nacional del Pueblo,PAL,"('Sergio', 'Bustamante', 'del Campo')",,,*,*,https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Sergio_Bustamante_del_Campo
Linares,Partido Liberal,PL,"('Ignacio', 'Urrutia', 'de la Sotta')",,,*,*,https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Ignacio_Urrutia_de_la_Sotta
Linares,Partido Liberal,PL,"('Sebastián', 'Barja', 'Blanco')",,,,*,https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Sebastián_Barja_Blanco
Linares,Partido Agrario,PA,"('Hernán', 'Lobos', 'Arias')",,,*,*,https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Hernán_Lobos_Arias
Llanquihue y Aysén,Alianza Nacional del Pueblo,PSP,"('César', 'Eudaldo', 'Lobo', 'Barrientos')",,,*,*,https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/César_Eudaldo_Lobo_Barrientos
Llanquihue y Aysén,Alianza Nacional del Pueblo,PAL,"('Julio', 'Ernesto', 'von Mühlenbrock', 'Lira')",,,*,*,https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Julio_Ernesto_Von_Muhlenbrock_Lira
Llanquihue y Aysén,Partido Radical,PR,"('Federico', 'Bucher', 'Weibel')",,,*,*,https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Federico_Bucher_Weibel
Magallanes,Alianza Nacional del Pueblo,PSP,"('Alfredo', 'Hernández', 'Barrientos')",,,*,*,https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Alfredo_Hernández_Barrientos
Malleco,Alianza Nacional del Pueblo,PRDo,"('Nabor', 'Cofré', 'Palma')",,,*,*,https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Nabor_Cofré_Palma
Malleco,Alianza Nacional del Pueblo,PSP,"('Gustavo', 'Enrique', 'Martínez', 'Martínez')",,,*,*,https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Gustavo_Enrique_Martínez_Martínez
Malleco,Alianza Nacional del Pueblo,PAL,"('Antonio', 'Orpis', 'Birchmeier')",,,*,*,https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Antonio_Orpis_Birchmeier
Malleco,Partido Liberal,PL,"('Ernesto', 'Araneda', 'Rocha')",,,*,*,https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Ernesto_Araneda_Rocha
Malleco,Partido Liberal,PL,"('José', 'Miguel', 'Huerta', 'Muñoz')",,,*,*,https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/José_Miguel_Huerta_Muñoz
Malleco,Partido Radical,PR,"('Julio', 'Aníbal', 'Sepúlveda', 'Rondanelli')",,,*,*,https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Julio_Aníbal_Sepúlveda_Rondanelli
Maule,Alianza Nacional del Pueblo,PDP,"('Luis', 'Armando', 'Minchel', 'Balladares')",,,*,*,https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Luis_Armando_Minchel_Balladares
Maule,Alianza Nacional del Pueblo,PAL,"('Ricardo', 'del Río', 'Pinochet')",,,*,*,https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Ricardo_Del_Río_Pinochet
Maule,Partido Liberal,PL,"('Humberto', 'del Río', 'Gundián')",,,*,*,https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Humberto_Del_Río_Gundián
O'Higgins,Alianza Nacional del Pueblo,PAL,"('Carlos', 'Miranda', 'Miranda')",,,*,*,https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Carlos_Miranda_Miranda
