Circunscripción,Lista/Pacto,Partido,Candidatos,Votos,Porcentaje,Electos,Electos_comp,url
Valparaíso Costa,Alianza,RN,"('Francisco', 'Chahuán', 'Chahuán')",0,0.0,*,*,https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Francisco_Chahuán_Chahuán
Santiago Poniente,Nueva Mayoría,PDC,"('Alberto', 'Undurraga', 'Vicuña')",222714,18.7,,,
Santiago Poniente,Nueva Mayoría,PPD,"('Guido', 'Girardi', 'Lavín')",360949,30.31,*,*,https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Guido_Girardi_Lavín
Santiago Poniente,Partido Humanista,PH,"('Carlos', 'Alberto', 'Muñoz', 'Flores')",30824,2.59,,,
Santiago Poniente,Partido Humanista,PH,"('Wilfredo', 'Rubén', 'Alfsen', 'Ovando')",32030,2.69,,,
Santiago Poniente,Nueva Constitución para Chile,IND,"('Eduardo', 'Gutiérrez', 'González')",50237,4.22,,,
Santiago Poniente,Nueva Constitución para Chile,IGUALDAD,"('Sergio', 'Enrique', 'Flores', 'Ramírez')",40301,3.38,,,
Santiago Poniente,Alianza,UDI,"('Pablo', 'Zalaquett', 'Said')",213516,17.93,,,
Santiago Poniente,Alianza,RN,"('Andrés', 'Allamand', 'Zavala')",240483,20.19,*,*,https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Andrés_Allamand_Zavala
Santiago Poniente,Válidamente emitidos,,(),1191054,92.5,,,
Santiago Poniente,Nulos,,(),51283,3.98,,,
Santiago Poniente,Blancos,,(),45314,3.52,,,
Santiago Poniente,Total,,(),1287651,100.0,,,
Santiago Oriente,Nueva Mayoría,PDC,"('Soledad', 'Alvear', 'Valenzuela')",262490,20.28,,,
Santiago Oriente,Nueva Mayoría,PS,"('Carlos', 'Montes', 'Cisternas')",279196,21.57,*,*,https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Carlos_Montes_Cisternas
Santiago Oriente,Partido Humanista,PH,"('Juan', 'Guillermo', 'Ossa', 'Lagarrigue')",24432,1.89,,,
Santiago Oriente,Partido Humanista,PH,"('Patricio', 'Guzmán', 'Sinkovich')",12998,1.0,,,
Santiago Oriente,Nueva Constitución para Chile,IND,"('Luis', 'Mariano', 'Rendon', 'Escobar')",21522,1.66,,,
Santiago Oriente,Nueva Constitución para Chile,IGUALDAD,"('Iván', 'Carrasco', 'Mora')",20661,1.6,,,
Santiago Oriente,"Si tú quieres, Chile cambia",IND,"('Esteban', 'Valerio', 'Silva', 'Cuadra')",18674,1.44,,,
Santiago Oriente,"Si tú quieres, Chile cambia",IND,"('José', 'Antonio', 'Carreño', 'Fraile')",42614,3.29,,,
Santiago Oriente,Alianza,RN,"('Manuel', 'José', 'Ossandón', 'Irarrázabal')",317311,24.51,*,*,https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Manuel_José_Ossandón_Irarrázabal
Santiago Oriente,Alianza,IND,"('Laurence', 'Golborne', 'Riveros')",294552,22.75,,,
Santiago Oriente,Válidamente emitidos,,(),1294450,94.53,,,
Santiago Oriente,Nulos,,(),42567,3.11,,,
Santiago Oriente,Blancos,,(),32389,2.37,,,
Santiago Oriente,Total,,(),1369406,100.0,,,
O'Higgins,Nueva Mayoría,PDC,"('Juan', 'Carlos', 'Latorre', 'Carmona')",51873,15.28,,,
O'Higgins,Nueva Mayoría,PS,"('Juan', 'Pablo', 'Letelier', 'Morel')",156230,46.03,*,*,https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Juan_Pablo_Letelier_Morel
O'Higgins,Partido Humanista,PH,"('Luis', 'Felipe', 'García', 'Merino')",17530,5.17,,,
O'Higgins,Alianza,UDI,"('Alejandro', 'García-Huidobro', 'Sanfuentes')",69061,20.35,*,*,https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Alejandro_García-Huidobro_Sanfuentes
O'Higgins,Alianza,RN,"('Alberto', 'Cardemil', 'Herrera')",44679,13.17,,,
O'Higgins,Válidamente emitidos,,(),339373,92.58,,,
O'Higgins,Nulos,,(),12207,3.33,,,
O'Higgins,Blancos,,(),15003,4.09,,,
O'Higgins,Total,,(),366583,100.0,,,
Maule Norte,Nueva Mayoría,PDC,"('Andrés', 'Zaldívar', 'Larraín')",0,0.0,*,*,https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Andrés_Zaldívar_Larraín
Maule Norte,Alianza,UDI,"('Juan', 'Antonio', 'Coloma', 'Correa')",0,0.0,*,*,https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Juan_Antonio_Coloma_Correa
Maule Sur,Nueva Mayoría,PDC,"('Ximena', 'Rincón', 'González')",0,0.0,*,*,https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Ximena_Rincón_González
Maule Sur,Alianza,UDI,"('Hernán', 'Larraín', 'Fernández')",0,0.0,*,*,https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Hernán_Larraín_Fernández
Bío-Bío Costa,Nueva Mayoría,PS,"('Camilo', 'Escalona', 'Medina')",82114,17.81,,,
Bío-Bío Costa,Nueva Mayoría,MAS,"('Alejandro', 'Navarro', 'Brain')",156372,33.92,*,*,https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Alejandro_Navarro_Brain
Bío-Bío Costa,Partido Humanista,PH,"('Loreto', 'Muñoz', 'Gutiérrez')",15088,3.27,,,
Bío-Bío Costa,Nueva Constitución para Chile,PEV,"('Graciela', 'González', 'Gatica')",9895,2.15,,,
Bío-Bío Costa,Nueva Constitución para Chile,IGUALDAD,"('Javier', 'Sandoval', 'Ojeda')",9730,2.11,,,
Bío-Bío Costa,"Si tú quieres, Chile cambia",IND,"('Rafael', 'Eduardo', 'Garay', 'Pita')",42259,9.17,,,
Bío-Bío Costa,"Si tú quieres, Chile cambia",IND,"('Osman', 'Lenin', 'Vásquez', 'Varela')",6155,1.34,,,
Bío-Bío Costa,Alianza,UDI,"('Jacqueline', 'van Rysselberghe', 'Herrera')",128451,27.87,*,*,https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Jacqueline_Van_Rysselberghe_Herrera
Bío-Bío Costa,Alianza,IND,"('Daniel', 'Contesse', 'González')",10885,2.36,,,
Bío-Bío Costa,Válidamente emitidos,,(),460949,92.65,,,
Bío-Bío Costa,Nulos,,(),17289,3.48,,,
Bío-Bío Costa,Blancos,,(),19274,3.87,,,
Bío-Bío Costa,Total,,(),497512,100.0,,,
Bío-Bío Cordillera,Nueva Mayoría,PPD,"('Felipe', 'Harboe', 'Bascuñán')",121620,37.8,*,*,https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Felipe_Harboe_Bascuñán
Bío-Bío Cordillera,Nueva Mayoría,PDC,"('Hosain', 'Sabag', 'Castillo')",53123,16.51,,,
Bío-Bío Cordillera,Nueva Constitución para Chile,IND,"('Héctor', 'Joaquín', 'Seguel', 'San Martín')",15372,4.78,,,
Bío-Bío Cordillera,Alianza,RN,"('Rosa', 'Oyarce', 'Suazo')",35380,11.0,,,
Bío-Bío Cordillera,Alianza,UDI,"('Víctor', 'Pérez', 'Varela')",79298,24.65,*,*,https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Víctor_Pérez_Varela
Bío-Bío Cordillera,Candidatura Independiente,IND,"('Juanita', 'Odett', 'Carrasco', 'Fray')",16937,5.26,,,
Bío-Bío Cordillera,Válidamente emitidos,,(),321730,90.28,,,
Bío-Bío Cordillera,Nulos,,(),13622,3.82,,,
Bío-Bío Cordillera,Blancos,,(),20999,5.89,,,
Bío-Bío Cordillera,Total,,(),356351,100.0,,,
Araucanía Norte,Nueva Mayoría,PPD,"('Jaime', 'Quintana', 'Leal')",0,0.0,*,*,https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Jaime_Quintana_Leal
Araucanía Norte,Alianza,RN,"('Alberto', 'Espina', 'Otero')",0,0.0,*,*,https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Alberto_Espina_Otero
Araucanía Sur,Nueva Mayoría,PPD,"('Eugenio', 'Tuma', 'Zedán')",0,0.0,*,*,https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Eugenio_Tuma_Zedan
Araucanía Sur,Alianza,RN,"('José', 'García', 'Ruminot')",0,0.0,*,*,https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/José_Gilberto_García_Ruminot
Los Ríos,Nueva Mayoría,PC,"('Abernego', 'Mardones', 'Riquelme')",12846,4.29,,,
Los Ríos,Nueva Mayoría,PS,"('Alfonso', 'de Urresti', 'Longton')",140358,46.86,*,*,https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Alfonso_Arturo_De_Urresti_Longton
Los Ríos,Partido Humanista,PH,"('Rodrigo', 'Muñoz', 'Figueroa')",7882,2.63,,,
Los Ríos,Nueva Constitución para Chile,IND,"('Dulcelina', 'Yolanda', 'Isabel', 'Candia', 'Oakley')",7958,2.66,,,
Los Ríos,Alianza,RN,"('Fernando', 'Andrés', 'Schultz', 'Oettinger')",49878,16.65,,,
Los Ríos,Alianza,UDI,"('Ena', 'von Baer', 'Jahn')",68384,22.83,*,*,https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Ena_Anglein_von_Baer_Jahn
Los Ríos,Candidatura Independiente,IND,"('Alejandro', 'Aravena', 'Retamal')",12240,4.09,,,
Los Ríos,Válidamente emitidos,,(),299546,92.65,,,
Los Ríos,Nulos,,(),7876,2.44,,,
Los Ríos,Blancos,,(),15892,4.92,,,
Los Ríos,Total,,(),323314,100.0,,,
Los Lagos,Nueva Mayoría,PS,"('Rabindranath', 'Quinteros', 'Lara')",270744,47.5,*,*,https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Rabindranath_Quinteros_Lara
Los Lagos,Nueva Mayoría,PDC,"('Gabriel', 'Héctor', 'Ascencio', 'Mansilla')",105268,18.47,,,
Los Lagos,Alianza,UDI,"('Iván', 'Moreira', 'Barros')",108918,19.11,*,*,https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Iván_Moreira_Barros
Los Lagos,Alianza,RN,"('Carlos', 'Ignacio', 'Kuschel', 'Silva')",85062,14.92,,,
Los Lagos,Válidamente emitidos,,(),569992,90.79,,,
Los Lagos,Nulos,,(),20230,3.22,,,
Los Lagos,Blancos,,(),37612,5.99,,,
Los Lagos,Total,,(),627834,100.0,,,
Aysén,Nueva Mayoría,PDC,"('Patricio', 'Walker', 'Prieto')",0,0.0,*,*,https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Patricio_Walker_Prieto
Aysén,Alianza,IND,"('Antonio', 'Horvath', 'Kiss')",0,0.0,*,*,https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Antonio_Horvath_Kiss
Magallanes,Nueva Mayoría,PDC,"('Carolina', 'Goic', 'Boroevic')",22714,38.19,*,*,https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Carolina_Goic_Boroevic
Magallanes,Nueva Mayoría,PS,"('Pedro', 'Muñoz', 'Aburto')",5364,9.02,,,
Magallanes,Alianza,IND,"('Francisco', 'Berger', 'Dempster')",2412,4.06,,,
Magallanes,Alianza,IND,"('Miodrag', 'Marinovic', 'Solo de Zaldívar')",11679,19.64,,,
Magallanes,Candidatura Independiente,IND,"('Sergio', 'Tapia', 'Ogeda')",972,1.63,,,
Magallanes,Candidatura Independiente,IND,"('Carlos', 'Bianchi', 'Chelech')",16330,27.46,*,*,https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Carlos_Antonio_Karim_Bianchi_Chelech
Magallanes,Válidamente emitidos,,(),59471,94.94,,,
Magallanes,Nulos,,(),1875,2.99,,,
Magallanes,Blancos,,(),1296,2.07,,,
Magallanes,Total,,(),62642,100.0,,,
