Distrito,Lista/Pacto,Partido,Candidatos,Votos,Porcentaje,Electos,Electos_comp,url
Tarapacá,Partido Liberal Democrático,PLDe,"('Manuel', 'Salinas', 'González')",,,*,*,https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Manuel_Salinas_González
Tarapacá,Partido Radical,PR,"('Carlos', 'Toribio', 'Robinet', 'Lambarri')",,,*,*,https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Carlos_Toribio_Robinet_Lambarri
Antofagasta,Partido Liberal Democrático,PLDe,"('Maximiliano', 'Espinosa', 'Pica')",,,*,*,https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Maximiliano_Espinosa_Pica
Antofagasta,Partido Radical,PR,"('Eduardo', 'Phillips', 'Huneeus')",,,*,*,https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Eduardo_Phillips_Huneeus
Copiapó,Partido Liberal Democrático,PLDe,"('Arturo', 'Besa', 'Navarro')",,,*,*,https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Arturo_Besa_Navarro
Copiapó,Partido Liberal Democrático,PLDe,"('Enrique', 'Villegas', 'Echiburú')",,,*,*,https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Enrique_Villegas_Echiburú
Copiapó,Partido Radical,PR,"('Francisco', 'de Paula', 'Pleiteado', 'Cevallos')",,,,,https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Francisco_de_Paula_Pleiteado_Cevallos
Copiapó,Partido Radical,PR,"('Benjamín', 'Vivanco', 'Toro')",,,*,*,https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Benjamin_Vivanco_Toro
La Serena,Partido Liberal Democrático,PLDe,"('Manuel', 'María', 'Gallardo', 'González')",,,*,*,https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Manuel_María_Gallardo_González
La Serena,Partido Radical,PR,"('Daniel', 'Feliú', 'Manterola')",,,*,*,https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Daniel_Feliú_Manterola
La Serena,Partido Liberal,PL,"('Domingo', 'de Toro', 'Herrera')",,,*,*,https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Domingo_De_Toro_Herrera
Ovalle,Partido Liberal Democrático,PLDe,"('Guillermo', 'Pinto', 'Agüero')",,,*,*,https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Guillermo_Pinto_Aguero
Ovalle,Partido Liberal,PL,"('Daniel', 'Camilo', 'Bernales', 'Mancheño')",,,*,*,https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Daniel_Camilo_Bernales_Mancheño
Ovalle,,,"('Frutos', 'Ossandón', ""O'Shee"")",,,*,*,https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Frutos_Ossandón_Oshee
Ovalle,Partido Conservador,PCon,"('Manuel', 'Francisco', 'Irarrázaval', 'Correa')",,,*,*,https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Manuel_Francisco_Yrarrázaval_Correa
Petorca,Partido Conservador,PCon,"('Manuel', 'Ruiz', 'Valledor')",,,*,*,https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Manuel_Ruiz_Valledor
Petorca,Partido Nacional,PN,"('Manuel', 'Espinosa', 'Jara')",,,*,*,https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Manuel_Espinosa_Jara
San Felipe,Partido Liberal Democrático,PLDe,"('José', 'Agustín', 'Verdugo', 'Guzmán')",,,*,*,https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/José_Agustín_Verdugo_Guzmán
San Felipe,,,"('Eduardo', 'Videla', 'Correas')",,,*,*,https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Eduardo_Videla_Correas
San Felipe,Partido Conservador,PCon,"('Eulogio', 'Díaz', 'Sagredo')",,,*,*,https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Eulogio_Díaz_Sagredo
Quillota,Partido Liberal Democrático,PLDe,"('Roberto', 'Edwardson', 'Meeks')",,,*,*,https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Roberto_Edwardson_Meeks
Quillota,Partido Conservador,PCon,"('Rafael', 'Ariztía', 'Lyon')",,,*,*,https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Rafael_Ariztía_Lyon
Quillota,Partido Nacional,PN,"('Agustín', 'Edwards', 'Mac-Clure')",,,*,*,https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Agustín_Edwards_Mac-Clure
Valparaíso,Partido Liberal Democrático,PLDe,"('Emilio', 'Bello', 'Codesido')",,,*,,https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Emilio_Bello_Codesido
Valparaíso,Partido Liberal Democrático,PLDe,"('Guillermo', 'Rivera', 'Cotapos')",,,*,*,https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Guillermo_Rivera_Cotapos
Valparaíso,,,"('Enrique', 'Vicuña', 'Subercaseaux')",,,,*,https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Enrique_Vicuña_Subercaseaux
