Circunscripción,Lista/Pacto,Partido,Candidatos,Votos,Porcentaje,Electos,Electos_comp,url
Santiago,Nuevo Pacto Social,PPD,"('Alberto', 'Antonio', 'Pizarro', 'Chañilao')",8575,0.32,,,
Santiago,Nuevo Pacto Social,PS,"('Paulina', 'Vodanovic', 'Rojas')",71169,2.68,,,
Santiago,Partido Ecologista Verde,PEV,"('Daiana', 'Squella', 'Venenciano')",23488,0.88,,,
Santiago,Partido Ecologista Verde,PEV,"('Celeste', 'Jiménez', 'Riveros')",79998,3.01,,,
Santiago,Partido Ecologista Verde,PEV,"('Patricio', 'Antonio', 'Neira', 'Pezoa')",28576,1.08,,,
Santiago,Unión Patriótica,UPA,"('Varinia', 'Yuseth', 'Aravena', 'Pérez')",5627,0.21,,,
Santiago,Unión Patriótica,UPA,"('Fresia', 'Mónica', 'Quilodran', 'Ramos')",11633,0.44,,,
Santiago,Unión Patriótica,UPA,"('Alejandro', 'Aravena', 'Egaña')",13280,0.5,,,
Santiago,Dignidad Ahora,IGUALDAD,"('Rodrigo', 'Enrique', 'Urzúa', 'Chávez')",15747,0.59,,,
Santiago,Dignidad Ahora,IGUALDAD,"('Mariana', 'Cecilia', 'Gutiérrez', 'García')",14374,0.54,,,
Santiago,Dignidad Ahora,PH,"('Mercedes', 'del Carmen', 'Bravo', 'Valenzuela')",7290,0.27,,,
Santiago,Dignidad Ahora,PH,"('Marcelo', 'Ríoseco', 'Pais')",7590,0.29,,,
Santiago,Dignidad Ahora,IGUALDAD,"('Paula', 'Carolina', 'Cancino', 'Cancino')",25433,0.96,,,
Santiago,Frente Social Cristiano,REPUBLICANO,"('Rojo', 'Edwards', 'Silva')",249901,9.41,*,*,https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/José_Manuel_Edwards_Silva
Santiago,Frente Social Cristiano,REPUBLICANO,"('María', 'Idilia', 'Gatica', 'Gajardo')",27478,1.03,,,
Santiago,Frente Social Cristiano,REPUBLICANO,"('Ricardo', 'Fernando', 'Ortega', 'Perrier')",16370,0.62,,,
Santiago,Frente Social Cristiano,REPUBLICANO,"('Pamela', 'Andrea', 'Pizarro', 'Villarroel')",15924,0.6,,,
Santiago,Frente Social Cristiano,REPUBLICANO,"('Beatriz', 'Maturana', 'Cossio')",8006,0.3,,,
Santiago,Frente Social Cristiano,REPUBLICANO,"('Álvaro', 'Emilio', 'Pezoa', 'Bissieres')",18853,0.71,,,
Santiago,Apruebo Dignidad,COMUNES,"('Karina', 'Oliva', 'Pérez')",112914,4.25,,,
Santiago,Apruebo Dignidad,PC,"('Guillermo', 'Teillier', 'del Valle')",101631,3.83,,,
Santiago,Apruebo Dignidad,PC,"('Claudia', 'Pascual', 'Grau')",139956,5.27,*,*,https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Claudia_Pascual_Grau
Santiago,Apruebo Dignidad,RD,"('Rocio', 'Donoso', 'Pineda')",53093,2.0,,,
Santiago,Apruebo Dignidad,COMUNES,"('Gonzalo', 'Daniel', 'Martner', 'Fanta')",44425,1.67,,,
Santiago,Apruebo Dignidad,RD,"('Sebastián', 'Fernando', 'Depolo', 'Cabrera')",48740,1.84,,,
Santiago,Independientes Unidos,CU,"('Cristián', 'Contreras', 'Radovic')",71062,2.68,,,
Santiago,Independientes Unidos,CU,"('Fabiola', 'Mabel', 'Moya', 'Hernández')",28786,1.08,,,
Santiago,Independientes Unidos,CU,"('Ruth', 'Rojas', 'Mera')",11782,0.44,,,
Santiago,Candidatura Independiente,IND,"('Fabiola', 'Campillai', 'Rojas')",402784,15.17,*,*,https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Fabiola_Campillai_Rojas
Santiago,Válidamente emitidos,,(),2655257,91.47,,,
Santiago,Nulos,,(),130457,4.49,,,
Santiago,Blancos,,(),117258,4.04,,,
Santiago,Total,,(),2902972,100.0,,,
O'Higgins,Chile Podemos +,UDI,"('Ramón', 'Barros', 'Montero')",19748,5.83,,,
O'Higgins,Chile Podemos +,RN,"('Virginia', 'Troncoso', 'Hellman')",12386,3.66,,,
O'Higgins,Chile Podemos +,RN,"('Macarena', 'Matas', 'Picart')",9589,2.83,,,
O'Higgins,Chile Podemos +,UDI,"('Javier', 'Macaya', 'Danús')",51142,15.11,*,*,https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Javier_Ignacio_Macaya_Danus
O'Higgins,Partido de la Gente,PDG,"('Ruth', 'Irene', 'Alvarado', 'Montes')",9295,2.75,,,
O'Higgins,Partido de la Gente,PDG,"('Mario', 'Arturo', 'Leyton', 'Bravo')",7928,2.34,,,
O'Higgins,Partido de la Gente,PDG,"('Claudio', 'Alexis', 'Mella', 'Zamorano')",12858,3.8,,,
O'Higgins,Nuevo Pacto Social,PDC,"('Marcia', 'Isabel', 'Barrera', 'Cisternas')",7433,2.2,,,
O'Higgins,Nuevo Pacto Social,PS,"('Juan', 'Luis', 'Castro', 'González')",51428,15.19,*,*,https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Juan_Luis_Castro_González
O'Higgins,Nuevo Pacto Social,PR,"('José', 'Antonio', 'Gómez', 'Urrutia')",13737,4.06,,,
O'Higgins,Unión Patriótica,UPA,"('Carlos', 'Geraldo', 'Iturrieta', 'Clobares')",4100,1.21,,,
O'Higgins,Apruebo Dignidad,FREVS,"('Alejandra', 'Amalia', 'Sepúlveda', 'Orbenes')",120355,35.56,*,*,https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Alejandra_Sepúlveda_Orbenes
O'Higgins,Apruebo Dignidad,FREVS,"('Pablo', 'Dintrans', 'Crivelli')",9060,2.68,,,
O'Higgins,Apruebo Dignidad,PC,"('Mónica', 'Valentína', 'Gómez', 'Lira')",9444,2.79,,,
O'Higgins,Válidamente emitidos,,(),338503,91.8,,,
O'Higgins,Nulos,,(),13968,3.79,,,
O'Higgins,Blancos,,(),16285,4.42,,,
O'Higgins,Total,,(),368756,100.0,,,
Maule,Chile Podemos +,RN,"('Rodrigo', 'Galilea', 'Vial')",0,0.0,*,*,https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Rodrigo_Galilea_Vial
Maule,Chile Podemos +,UDI,"('Juan', 'Antonio', 'Coloma', 'Correa')",0,0.0,*,*,https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Juan_Antonio_Coloma_Correa
Maule,Chile Podemos +,RN,"('Juan', 'Castro', 'Prieto')",0,0.0,*,*,https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Juan_Enrique_Castro_Prieto
Maule,Nuevo Pacto Social,PS,"('Álvaro', 'Elizalde', 'Soto')",0,0.0,*,*,https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Álvaro_Antonio_Elizalde_Soto
Maule,Nuevo Pacto Social,PDC,"('Ximena', 'Rincón', 'González')",0,0.0,*,*,https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Ximena_Rincón_González
Ñuble,Chile Podemos +,UDI,"('Gustavo', 'Sanhueza', 'Dueñas')",30294,17.31,*,*,https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Gustavo_Adolfo_Sanhueza_Dueñas
Ñuble,Chile Podemos +,PRI,"('Víctoria', 'Ortiz', 'Vera')",4289,2.45,,,
Ñuble,Chile Podemos +,UDI,"('Jacqueline', 'van Rysselberghe', 'Herrera')",21790,12.45,,,
Ñuble,Partido de la Gente,PDG,"('Katherine', 'Rupertina', 'Quilodran', 'Parra')",6842,3.91,,,
Ñuble,Partido de la Gente,PDG,"('David', 'Keller', 'Freeman')",8290,4.74,,,
Ñuble,Nuevo Pacto Social,PDC,"('Jorge', 'Eduardo', 'Sabag', 'Villalobos')",32764,18.72,,,
Ñuble,Nuevo Pacto Social,PPD,"('María', 'Loreto', 'Carvajal', 'Ambiado')",43294,24.74,*,*,https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/María_Loreto_Carvajal_Ambiado
Ñuble,Partido Ecologista Verde,PEV,"('Juan', 'Manuel', 'Rivas', 'Garrido')",4660,2.66,,,
Ñuble,Partido Ecologista Verde,PEV,"('Eliana', 'Sanhueza', 'Ortiz')",4977,2.84,,,
Ñuble,Dignidad Ahora,IGUALDAD,"('Samuel', 'Abelardo', 'Jiménez', 'Moraga')",5510,3.15,,,
Ñuble,Apruebo Dignidad,PC,"('Cecilia', 'del Pilar', 'Palacios', 'Leiva')",12284,7.02,,,
Ñuble,Válidamente emitidos,,(),174994,90.23,,,
Ñuble,Nulos,,(),7873,4.06,,,
Ñuble,Blancos,,(),11067,5.71,,,
Ñuble,Total,,(),193934,100.0,,,
Bío-Bío,Chile Podemos +,UDI,"('Enrique', 'van Rysselberghe', 'Herrera')",35573,6.48,*,*,https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Enrique_Van_Rysselberghe_Herrera
Bío-Bío,Chile Podemos +,UDI,"('Iván', 'Norambuena', 'Farías')",34792,6.34,,,
Bío-Bío,Chile Podemos +,EVOPOLI,"('Sebastián', 'Keitel', 'Bianchi')",64319,11.71,*,*,https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Sebastián_Keitel_Bianchi
Bío-Bío,Chile Podemos +,EVOPOLI,"('Katherine', 'Echaiz', 'Thiele')",17146,3.12,,,
Bío-Bío,Partido de la Gente,PDG,"('Darwin', 'Rodrigo', 'Acuña', 'Becerra')",17479,3.18,,,
Bío-Bío,Partido de la Gente,PDG,"('María', 'Ángelica', 'Ojeda', 'Sanhueza')",24741,4.51,,,
Bío-Bío,Partido de la Gente,PDG,"('Roberto', 'Alejandro', 'Guzmán', 'Avendaño')",13337,2.43,,,
Bío-Bío,Partido de la Gente,PDG,"('Sandra', 'America', 'Neira', 'Espinoza')",14333,2.61,,,
Bío-Bío,Nuevo Pacto Social,PDC,"('José', 'Miguel', 'Ortiz', 'Novoa')",28087,5.12,,,
Bío-Bío,Nuevo Pacto Social,PS,"('Gastón', 'Saavedra', 'Chandia')",59271,10.79,*,*,https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Gastón_René_Saavedra_Chandía
Bío-Bío,Nuevo Pacto Social,PR,"('José', 'Pérez', 'Arriagada')",29790,5.43,,,
Bío-Bío,Partido Ecologista Verde,PEV,"('Pablo', 'Riveros', 'Quiroz')",40379,7.35,,,
Bío-Bío,Unión Patriótica,UPA,"('Zaida', 'Falces', 'Salazar')",6291,1.15,,,
Bío-Bío,Dignidad Ahora,IGUALDAD,"('Esteban', 'Mario', 'Arevalo', 'Díaz')",10592,1.93,,,
Bío-Bío,Frente Social Cristiano,PCC,"('Roberto', 'Andrés', 'Francesconi', 'Riquelme')",6591,1.2,,,
Bío-Bío,Frente Social Cristiano,PCC,"('Tamara', 'Sephora', 'González', 'Celis')",13417,2.44,,,
Bío-Bío,Frente Social Cristiano,PCC,"('Antaris', 'Catalina', 'Varela', 'Compagnon')",39167,7.13,,,
Bío-Bío,Frente Social Cristiano,PCC,"('Abraham', 'Gonzalo', 'Larrondo', 'Vega')",6078,1.11,,,
Bío-Bío,Apruebo Dignidad,FREVS,"('Francisco', 'Cordova', 'Echeverría')",7887,1.44,,,
Bío-Bío,Apruebo Dignidad,PC,"('Óscar', 'Menares', 'Hernández')",15766,2.87,,,
Bío-Bío,Apruebo Dignidad,RD,"('Daniela', 'Dresdner', 'Vicencio')",37557,6.84,,,
Bío-Bío,Apruebo Dignidad,CS,"('Fabio', 'Andrés', 'Bogdanic', 'Molina')",10103,1.84,,,
Bío-Bío,Independientes Unidos,CU,"('Ruth', 'Ángelica', 'San Cristóbal', 'Silva')",16397,2.99,,,
Bío-Bío,Válidamente emitidos,,(),549093,88.54,,,
Bío-Bío,Nulos,,(),31720,5.11,,,
Bío-Bío,Blancos,,(),39332,6.34,,,
Bío-Bío,Total,,(),620145,100.0,,,
Araucanía,Chile Podemos +,EVOPOLI,"('Felipe', 'Kast', 'Sommerhoff')",0,0.0,*,*,https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Felipe_José_Kast_Sommerhoff
Araucanía,Chile Podemos +,EVOPOLI,"('Carmen', 'Gloria', 'Aravena', 'Acuña')",0,0.0,*,*,https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Carmen_Gloria_Aravena_Acuña
Araucanía,Chile Podemos +,RN,"('José', 'García', 'Ruminot')",0,0.0,*,*,https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/José_Gilberto_García_Ruminot
Araucanía,Nuevo Pacto Social,PPD,"('Jaime', 'Quintana', 'Leal')",0,0.0,*,*,https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Jaime_Quintana_Leal
Araucanía,Nuevo Pacto Social,PDC,"('Francisco', 'Huenchumilla', 'Jaramillo')",0,0.0,*,*,https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Francisco_Huenchumilla_Jaramillo
Los Ríos,Chile Podemos +,EVOPOLI,"('Margot', 'Cárdenas', 'Sandoval')",2959,1.99,,,
Los Ríos,Chile Podemos +,PRI,"('Pamela', 'Christi', 'Bolbaran', 'Bolbaran')",1372,0.92,,,
Los Ríos,Chile Podemos +,RN,"('María', 'José', 'Gatica', 'Bertin')",32364,21.77,*,*,https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/María_José_Gatica_Bertín
Los Ríos,Chile Podemos +,UDI,"('Ena', 'von Baer', 'Jahn')",16334,10.99,,,
Los Ríos,Partido de la Gente,PDG,"('Gustavo', 'Eduardo', 'Dávila', 'Sepúlveda')",2606,1.75,,,
Los Ríos,Partido de la Gente,PDG,"('Carmen', 'Gloria', 'Garate', 'Silva')",3707,2.49,,,
Los Ríos,Partido de la Gente,PDG,"('Hilda', 'Cerda', 'Espindola')",3192,2.15,,,
Los Ríos,Partido de la Gente,PDG,"('Luis', 'Mauricio', 'Proboste', 'Muñoz')",2328,1.57,,,
Los Ríos,Nuevo Pacto Social,PDC,"('Sayonara', 'Yáñez', 'Barria')",2311,1.55,,,
Los Ríos,Nuevo Pacto Social,PDC,"('Iván', 'Alberto', 'Flores', 'García')",21153,14.23,*,*,https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Iván_Alberto_Flores_García
Los Ríos,Nuevo Pacto Social,PS,"('Alfonso', 'de Urresti', 'Longton')",39227,26.39,*,*,https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Alfonso_Arturo_De_Urresti_Longton
Los Ríos,Nuevo Pacto Social,PS,"('Faumelisa', 'Manquepillan', 'Calfuleo')",3846,2.59,,,
Los Ríos,Apruebo Dignidad,CS,"('Mónica', 'Inés', 'Quiroz', 'Reyes')",8250,5.55,,,
Los Ríos,Apruebo Dignidad,RD,"('Roberto', 'Giubergia', 'Valderrama')",5479,3.69,,,
Los Ríos,Independientes Unidos,PNC,"('Óscar', 'Almazan', 'Sepúlveda')",3525,2.37,,,
Los Ríos,Válidamente emitidos,,(),148653,91.81,,,
Los Ríos,Nulos,,(),5706,3.52,,,
Los Ríos,Blancos,,(),7555,4.67,,,
Los Ríos,Total,,(),161914,100.0,,,
Los Lagos,Chile Podemos +,UDI,"('Iván', 'Moreira', 'Barros')",31365,10.59,*,*,https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Iván_Moreira_Barros
Los Lagos,Chile Podemos +,UDI,"('Javier', 'Hernández', 'Hernández')",22875,7.72,,,
Los Lagos,Chile Podemos +,RN,"('Alejandro', 'Santana', 'Tirachini')",24968,8.43,,,
Los Lagos,Chile Podemos +,RN,"('Carlos', 'Ignacio', 'Kuschel', 'Silva')",28814,9.73,*,*,https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Carlos_Ignacio_Kuschel_Silva
Los Lagos,Partido de la Gente,PDG,"('Cristián', 'Arnoldo', 'Álvarez', 'Mansilla')",8584,2.9,,,
Los Lagos,Partido de la Gente,PDG,"('Christian', 'Ángel', 'Mauricio', 'Cid', 'Barahona')",6023,2.03,,,
Los Lagos,Partido de la Gente,PDG,"('Ángelica', 'María', 'Henriquez', 'Fernández')",5584,1.89,,,
Los Lagos,Partido de la Gente,PDG,"('Carolina', 'Silvana', 'Figueroa', 'Olave')",8922,3.01,,,
Los Lagos,Nuevo Pacto Social,PS,"('Rabindranath', 'Quinteros', 'Lara')",32437,10.95,,,
Los Lagos,Nuevo Pacto Social,PS,"('Fidel', 'Espinoza', 'Sandoval')",53820,18.17,*,*,https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Fidel_Edgardo_Espinoza_Sandoval
Los Lagos,Nuevo Pacto Social,PL,"('Jorge', 'Bruno', 'Keim', 'Gutiérrez')",1885,0.64,,,
Los Lagos,Nuevo Pacto Social,PDC,"('Pamela', 'Soledad', 'Bertin', 'Hernández')",9862,3.33,,,
Los Lagos,Partido Ecologista Verde,PEV,"('Mauricio', 'Martínez', 'Hurtado')",16606,5.61,,,
Los Lagos,Apruebo Dignidad,RD,"('Fernanda', 'Hederra', 'Williams')",7961,2.69,,,
Los Lagos,Apruebo Dignidad,PC,"('Paola', 'Alejandra', 'Venegas', 'Arriagada')",11830,3.99,,,
Los Lagos,Apruebo Dignidad,COMUNES,"('Orietta', 'Llauca', 'Huala')",13347,4.51,,,
Los Lagos,Independientes Unidos,CU,"('Natalia', 'Ravanales', 'Toro')",7670,2.59,,,
Los Lagos,Independientes Unidos,PNC,"('Fabiola', 'Moya', 'Sandoval')",3620,1.22,,,
Los Lagos,Válidamente emitidos,,(),296173,89.48,,,
Los Lagos,Nulos,,(),13986,4.23,,,
Los Lagos,Blancos,,(),20826,6.29,,,
Los Lagos,Total,,(),330985,100.0,,,
Aysén,Chile Podemos +,UDI,"('David', 'Sandoval', 'Plaza')",0,0.0,*,*,https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/David_Sandoval_Plaza
Aysén,Nuevo Pacto Social,PPD,"('Ximena', 'Órdenes', 'Neira')",0,0.0,*,*,https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Ximena_Loreto_Órdenes_Neira
