Circunscripción,Lista/Pacto,Partido,Candidatos,Votos,Porcentaje,Electos,Electos_comp,url
Atacama,Chile Vamos,UDI,"('Felipe', 'Ward', 'Edwards')",14289,15.01,,,
Atacama,Chile Vamos,RN,"('Rafael', 'Prohens', 'Espinosa')",17604,18.5,*,*,https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Rafael_Prohens_Espinosa
Atacama,Candidatura Independiente,IND,"('Tomás', 'Reinaldo', 'Pastenes', 'Cabezas')",650,0.68,,,
Atacama,Válidamente emitidos,,(),95178,94.49,,,
Atacama,Nulos,,(),2603,2.58,,,
Atacama,Blancos,,(),2942,2.92,,,
Atacama,Total,,(),100723,100.0,,,
Coquimbo,La Fuerza de la Mayoría,PPD,"('Adriana', 'Muñoz', ""D'Albora"")",0,0.0,*,*,https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Adriana_Muñoz_D'Albora
Coquimbo,Convergencia Democrática,PDC,"('Jorge', 'Pizarro', 'Soto')",0,0.0,*,*,https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Jorge_Pizarro_Soto
Valparaíso,Por Todo Chile,PRO,"('Héctor', 'Christian', 'Pérez', 'Meneses')",2669,0.4,,,
Valparaíso,Por Todo Chile,PRO,"('Pamela', 'Aida', 'Jiménez', 'Gallardo')",3601,0.54,,,
Valparaíso,Por Todo Chile,PRO,"('Francisco', 'Coloane', 'Rojas')",5067,0.76,,,
Valparaíso,Frente Amplio,PH,"('Octavio', 'González', 'Ojeda')",22997,3.46,,,
Valparaíso,Frente Amplio,RD,"('Juan', 'Ignacio', 'Latorre', 'Riveros')",30545,4.6,*,*,https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Juan_Ignacio_Latorre_Riveros
Valparaíso,Frente Amplio,PODER,"('Francisco', 'Gabriel', 'Marín', 'Castro')",16222,2.44,,,
Valparaíso,Frente Amplio,IGUALDAD,"('Mónica', 'Valencia', 'Becerra')",26655,4.01,,,
Valparaíso,Sumemos,AMPLITUD,"('Ana', 'Cuadros', 'Matamala')",1250,0.19,,,
Valparaíso,Sumemos,AMPLITUD,"('Lily', 'Pérez', 'San Martín')",35496,5.35,,,
Valparaíso,Sumemos,AMPLITUD,"('Alberto', 'Eduardo', 'Núñez', 'Ponce')",1213,0.18,,,
Valparaíso,Sumemos,AMPLITUD,"('Pedro', 'Sariego', 'Pasten')",1515,0.23,,,
Valparaíso,Sumemos,AMPLITUD,"('Óscar', 'Rementeria', 'Palomino')",665,0.1,,,
Valparaíso,Sumemos,AMPLITUD,"('Julian', 'Andrés', 'Ugarte', 'Fuentes')",2415,0.36,,,
Valparaíso,Unión Patriótica,UPA,"('Berta', 'Caro', 'Morales')",1452,0.22,,,
Valparaíso,Unión Patriótica,UPA,"('Luis', 'Aravena', 'Egaña')",3519,0.53,,,
Valparaíso,Unión Patriótica,UPA,"('Vlademir', 'Venegas', 'Sanhueza')",2302,0.35,,,
Valparaíso,La Fuerza de la Mayoría,PPD,"('Marco', 'Antonio', 'Núñez', 'Lozano')",19788,2.98,,,
Valparaíso,La Fuerza de la Mayoría,PS,"('Isabel', 'Allende', 'Bussi')",59214,8.92,*,*,https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/María_Isabel_Allende_Bussi
Valparaíso,La Fuerza de la Mayoría,PPD,"('Ricardo', 'Lagos', 'Weber')",74031,11.15,*,*,https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Ricardo_Lagos_Weber
Valparaíso,La Fuerza de la Mayoría,PRSD,"('Nelson', 'Jaime', 'Ávila', 'Contreras')",23234,3.5,,,
Valparaíso,La Fuerza de la Mayoría,PRSD,"('Joséfina', 'Bustamante', 'Díaz')",2103,0.32,,,
Valparaíso,La Fuerza de la Mayoría,PS,"('Abel', 'Gallardo', 'Pérez')",4476,0.67,,,
Valparaíso,Convergencia Democrática,PDC,"('Ignacio', 'Walker', 'Prieto')",30872,4.65,,,
Valparaíso,Convergencia Democrática,PDC,"('Aldo', 'Vicente', 'Cornejo', 'González')",16381,2.47,,,
Valparaíso,Convergencia Democrática,PDC,"('Oriele', 'Ángelina', 'Zencovich', 'Madrid')",2185,0.33,,,
Valparaíso,Chile Vamos,RN,"('Kenneth', 'Pugh', 'Olavarría')",14203,2.14,*,*,https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Kenneth_Peter_Pugh_Olavarría
Valparaíso,Chile Vamos,UDI,"('Ximena', 'Ramírez', 'Gutiérrez')",1671,0.25,,,
Valparaíso,Chile Vamos,UDI,"('Francisco', 'Bartolucci', 'Johnston')",9446,1.42,,,
Valparaíso,Chile Vamos,UDI,"('Andrea', 'Molina', 'Oliva')",64686,9.74,,,
Valparaíso,Chile Vamos,RN,"('Carmen', 'Ximena', 'Zamora', 'Bravo')",4552,0.69,,,
Valparaíso,Chile Vamos,RN,"('Francisco', 'Chahuán', 'Chahuán')",150065,22.6,*,*,https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Francisco_Chahuán_Chahuán
Valparaíso,Candidatura Independiente,IND,"('Gaspar', 'Rivas', 'Sánchez')",29404,4.43,,,
Valparaíso,Válidamente emitidos,,(),663894,91.51,,,
Valparaíso,Nulos,,(),31651,4.36,,,
Valparaíso,Blancos,,(),29964,4.13,,,
Valparaíso,Total,,(),725509,100.0,,,
Santiago,La Fuerza de la Mayoría,PS,"('Carlos', 'Montes', 'Cisternas')",0,0.0,*,*,https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Carlos_Montes_Cisternas
Santiago,La Fuerza de la Mayoría,PPD,"('Guido', 'Girardi', 'Lavín')",0,0.0,*,*,https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Guido_Girardi_Lavín
Santiago,Chile Vamos,RN,"('Manuel', 'José', 'Ossandón', 'Irarrázabal')",0,0.0,*,*,https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Manuel_José_Ossandón_Irarrázabal
Santiago,Chile Vamos,RN,"('Andrés', 'Allamand', 'Zavala')",0,0.0,*,*,https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Andrés_Allamand_Zavala
O'Higgins,La Fuerza de la Mayoría,PS,"('Juan', 'Pablo', 'Letelier', 'Morel')",0,0.0,*,*,https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Juan_Pablo_Letelier_Morel
O'Higgins,Chile Vamos,UDI,"('Alejandro', 'García-Huidobro', 'Sanfuentes')",0,0.0,*,*,https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Alejandro_García-Huidobro_Sanfuentes
Maule,Por Todo Chile,PAIS,"('María', 'Cecilia', 'de Lourdes', 'Romero', 'Peña')",6978,0.94,,,
Maule,Por Todo Chile,PAIS,"('Gustavo', 'Aurelio', 'Ruz', 'Zañartu')",6914,0.93,,,
Maule,Por Todo Chile,PRO,"('Sandra', 'Beatriz', 'Alfaro', 'Chávez')",5622,0.76,,,
Maule,Frente Amplio,RD,"('Yuri', 'Sepúlveda', 'González')",3584,0.48,,,
Maule,Frente Amplio,PH,"('Jimena', 'Arias', 'Quiroga')",6296,0.85,,,
Maule,Frente Amplio,PL,"('Alfredo', 'Juan', 'Sfeir', 'Younis')",42284,5.72,,,
Maule,Frente Amplio,PH,"('Wilfredo', 'Alfsen', 'Ovando')",6938,0.94,,,
Maule,Frente Amplio,PH,"('Marta', 'Guerra', 'Medina')",5178,0.7,,,
Maule,Frente Amplio,RD,"('María', 'Eugenia', 'Lorenzini', 'Lorenzini')",9562,1.29,,,
Maule,Sumemos,CIUDADANOS,"('Paula', 'Andrea', 'Romero', 'Neira')",4284,0.58,,,
Maule,Sumemos,CIUDADANOS,"('Andrés', 'Velasco', 'Brañes')",77724,10.51,,,
Maule,Sumemos,CIUDADANOS,"('Grace', 'Maricel', 'Salazar', 'Barra')",3012,0.41,,,
Maule,Sumemos,CIUDADANOS,"('Esteban', 'Bravo', 'Moreno')",2494,0.34,,,
Maule,Sumemos,CIUDADANOS,"('Alberto', 'Nicanor', 'Martínez', 'Moya')",3554,0.48,,,
Maule,La Fuerza de la Mayoría,PPD,"('Liliana', 'Caro', 'Vera')",2596,0.35,,,
Maule,La Fuerza de la Mayoría,PS,"('Álvaro', 'Elizalde', 'Soto')",61828,8.36,*,*,https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Álvaro_Antonio_Elizalde_Soto
Maule,La Fuerza de la Mayoría,PS,"('Viviana', 'Landaeta', 'Parra')",8680,1.17,,,
Maule,La Fuerza de la Mayoría,PPD,"('Jorge', 'Carlos', 'Tarud', 'Daccarett')",28190,3.81,,,
Maule,La Fuerza de la Mayoría,PS,"('Carlos', 'Villalobos', 'Sepúlveda')",6476,0.88,,,
Maule,La Fuerza de la Mayoría,PPD,"('Valeria', 'Jenoveva', 'Leal', 'Albornoz')",2158,0.29,,,
Maule,Convergencia Democrática,PDC,"('Ximena', 'Rincón', 'González')",77500,10.48,*,*,https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Ximena_Rincón_González
Maule,Convergencia Democrática,PDC,"('Andrés', 'Zaldívar', 'Larraín')",59196,8.01,,,
Maule,Chile Vamos,UDI,"('Francisca', 'Concha', 'Le-Beuffe')",3886,0.53,,,
Maule,Chile Vamos,UDI,"('Yasna', 'Cancino', 'Rosson')",15504,2.1,,,
Maule,Chile Vamos,RN,"('Juan', 'Castro', 'Prieto')",108960,14.73,*,*,https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Juan_Enrique_Castro_Prieto
Maule,Chile Vamos,RN,"('Macarena', 'Pons', 'Porcile')",6396,0.86,,,
Maule,Chile Vamos,UDI,"('Juan', 'Antonio', 'Coloma', 'Correa')",117232,15.85,*,*,https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Juan_Antonio_Coloma_Correa
Maule,Chile Vamos,RN,"('Rodrigo', 'Galilea', 'Vial')",56442,7.63,*,*,https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Rodrigo_Galilea_Vial
Maule,Válidamente emitidos,,(),739468,90.21,,,
Maule,Nulos,,(),34300,4.18,,,
Maule,Blancos,,(),45986,5.61,,,
Maule,Total,,(),819754,100.0,,,
Bío-Bío,Por Todo Chile,PAIS,"('Alejandro', 'Navarro', 'Brain')",0,0.0,*,*,https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Alejandro_Navarro_Brain
Bío-Bío,La Fuerza de la Mayoría,PPD,"('Felipe', 'Harboe', 'Bascuñán')",0,0.0,*,*,https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Felipe_Harboe_Bascuñán
Bío-Bío,Chile Vamos,UDI,"('Víctor', 'Pérez', 'Varela')",0,0.0,*,*,https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Víctor_Pérez_Varela
Bío-Bío,Chile Vamos,UDI,"('Jacqueline', 'van Rysselberghe', 'Herrera')",0,0.0,*,*,https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Jacqueline_Van_Rysselberghe_Herrera
Araucanía,Frente Amplio,PH,"('Juan', 'Ortiz', 'Soto')",3657,1.08,,,
Araucanía,Frente Amplio,PH,"('Aucan', 'Huilcaman', 'Paillama')",11794,3.49,,,
Araucanía,Frente Amplio,PH,"('Gabriela', 'Paz', 'Melendez', 'Tormen')",3157,0.93,,,
Araucanía,Frente Amplio,PH,"('Diego', 'Alexis', 'Ancalao', 'Gavilan')",6118,1.81,,,
Araucanía,Frente Amplio,PH,"('Gloria', 'Mujica', 'Ascui')",2078,0.62,,,
Araucanía,Frente Amplio,PH,"('Lucia', 'Cecilia', 'Tormen', 'Méndez')",1483,0.44,,,
Araucanía,Sumemos,AMPLITUD,"('Juan', 'Edilberto', 'Ramírez', 'Villagra')",1148,0.34,,,
Araucanía,Sumemos,AMPLITUD,"('Tatiana', 'Rudolph', 'Espinoza')",1724,0.51,,,
Araucanía,Sumemos,AMPLITUD,"('Ema', 'Vidal', 'Díaz')",3789,1.12,,,
Araucanía,Sumemos,AMPLITUD,"('Eduardo', 'Díaz', 'Herrera')",13393,3.97,,,
Araucanía,La Fuerza de la Mayoría,PPD,"('Alberto', 'Antonio', 'Pizarro', 'Chañilao')",5949,1.76,,,
Araucanía,La Fuerza de la Mayoría,PPD,"('Claudia', 'Andrea', 'Palma', 'Núñez')",3248,0.96,,,
Araucanía,La Fuerza de la Mayoría,PPD,"('Jaime', 'Quintana', 'Leal')",34331,10.17,*,*,https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Jaime_Quintana_Leal
Araucanía,La Fuerza de la Mayoría,PS,"('Flor', 'Dominguez', 'Rosas')",2962,0.88,,,
Araucanía,La Fuerza de la Mayoría,PC,"('Patricia', 'del Carmen', 'Coñoman', 'Carrillo')",3501,1.04,,,
Araucanía,Convergencia Democrática,PDC,"('Francisco', 'Huenchumilla', 'Jaramillo')",38203,11.31,*,*,https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Francisco_Huenchumilla_Jaramillo
Araucanía,Convergencia Democrática,PDC,"('Fuad', 'Eduardo', 'Chahin', 'Valenzuela')",37961,11.24,,,
Araucanía,Chile Vamos,RN,"('Germán', 'Becker', 'Alvear')",25608,7.58,,,
Araucanía,Chile Vamos,EVOPOLI,"('Carmen', 'Gloria', 'Aravena', 'Acuña')",4185,1.24,*,*,https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Carmen_Gloria_Aravena_Acuña
Araucanía,Chile Vamos,RN,"('José', 'García', 'Ruminot')",33493,9.92,*,*,https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/José_Gilberto_García_Ruminot
Araucanía,Chile Vamos,EVOPOLI,"('Felipe', 'Kast', 'Sommerhoff')",63605,18.83,*,*,https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Felipe_José_Kast_Sommerhoff
Araucanía,Chile Vamos,UDI,"('José', 'Villagrán', 'Sandoval')",2493,0.74,,,
Araucanía,Chile Vamos,UDI,"('Gustavo', 'Hasbún', 'Selume')",11764,3.48,,,
Araucanía,Candidatura Independiente,IND,"('Rojo', 'Edwards', 'Silva')",22074,6.54,,,
Araucanía,Válidamente emitidos,,(),337718,90.37,,,
Araucanía,Nulos,,(),14570,3.9,,,
Araucanía,Blancos,,(),21435,5.74,,,
Araucanía,Total,,(),373723,100.0,,,
Los Ríos,La Fuerza de la Mayoría,PS,"('Alfonso', 'de Urresti', 'Longton')",0,0.0,*,*,https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Alfonso_Arturo_De_Urresti_Longton
Los Ríos,Chile Vamos,UDI,"('Ena', 'von Baer', 'Jahn')",0,0.0,*,*,https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Ena_Anglein_von_Baer_Jahn
Los Lagos,La Fuerza de la Mayoría,PS,"('Rabindranath', 'Quinteros', 'Lara')",0,0.0,*,*,https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Rabindranath_Quinteros_Lara
Los Lagos,Chile Vamos,UDI,"('Iván', 'Moreira', 'Barros')",0,0.0,*,*,https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Iván_Moreira_Barros
Aysén,Frente Amplio,RD,"('Jenny', 'del Carmen', 'Rivera', 'Roa')",423,1.18,,,
Aysén,Frente Amplio,RD,"('Alejandro', 'Barrientos', 'Álvarez')",664,1.86,,,
Aysén,Sumemos,TODOS,"('Carlos', 'Chávez', 'Marchant')",255,0.71,,,
Aysén,Sumemos,TODOS,"('Raúl', 'Vargas', 'Fourcade')",161,0.45,,,
Aysén,Coalición Regionalista Verde,DRP,"('Antonella', 'Muñoz', 'Araya')",247,0.69,,,
Aysén,Coalición Regionalista Verde,DRP,"('Carlos', 'Adolfo', 'Pérez', 'Osorio')",271,0.76,,,
Aysén,La Fuerza de la Mayoría,PPD,"('Ximena', 'Órdenes', 'Neira')",5405,15.14,*,*,https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Ximena_Loreto_Órdenes_Neira
Aysén,La Fuerza de la Mayoría,PS,"('Camilo', 'Escalona', 'Medina')",2178,6.1,,,
Aysén,La Fuerza de la Mayoría,PRSD,"('Luperciano', 'Segundo', 'Muñoz', 'González')",3670,10.28,,,
Aysén,Convergencia Democrática,PDC,"('Hernán', 'Vodanovic', 'Schnake')",136,0.38,,,
Aysén,Convergencia Democrática,PDC,"('Paz', 'Maritza', 'Foitzich', 'Sandoval')",5743,16.09,,,
Aysén,Convergencia Democrática,PDC,"('Eduardo', 'Cruces', 'Burgos')",4939,13.84,,,
Aysén,Chile Vamos,RN,"('Pilar', 'Cuevas', 'Mardones')",4168,11.68,,,
Aysén,Chile Vamos,UDI,"('David', 'Sandoval', 'Plaza')",7320,20.51,*,*,https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/David_Sandoval_Plaza
Aysén,Chile Vamos,RN,"('Ana', 'Verdugo', 'Badilla')",118,0.33,,,
Aysén,Válidamente emitidos,,(),35698,93.87,,,
Aysén,Nulos,,(),948,2.49,,,
Aysén,Blancos,,(),1384,3.64,,,
Aysén,Total,,(),38030,100.0,,,
Magallanes,Convergencia Democrática,PDC,"('Carolina', 'Goic', 'Boroevic')",0,0.0,*,*,https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Carolina_Goic_Boroevic
Magallanes,Candidatura Independiente,IND,"('Carlos', 'Bianchi', 'Chelech')",0,0.0,*,*,https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Carlos_Antonio_Karim_Bianchi_Chelech
