Distrito,Lista/Pacto,Partido,Candidatos,Votos,Porcentaje,Electos,Electos_comp,url
Copiapó,,,"('José', 'Francisco', 'Gana', 'López')",,,*,*,https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/José_Francisco_Gana_López
Copiapó,,,"('Ángel', 'Custodio', 'Francisco', 'Gallo', 'Goyenechea')",,,,*,https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Angel_Custodio_Francisco_Gallo_Goyenechea
Vallenar,,,"('Nicomedes', 'Ossa', 'Cerda')",,,*,*,https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Nicomedes_Ossa_Cerda
Vallenar,,,"('Bruno', 'Zavala', 'Fredes')",,,,*,https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Bruno_Zavala_Fredes
La Serena,,,"('Manuel', 'Antonio', 'Tocornal', 'Grez')",,,*,*,https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Manuel_Antonio_Tocornal_Grez
La Serena,,,"('Ramón', 'Varas', 'Recabarren')",,,,*,https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Ramón_Varas_Recabarren
Elqui,,,"('José', 'Tomás', 'Urmeneta', 'García')",,,*,*,https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/José_Tomás_Urmeneta_García
Elqui,,,"('Vicente', 'Bascuñán', 'Vargas')",,,,*,https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Vicente_Bascuñán_Vargas
Ovalle,,,"('Aníbal', 'Pinto', 'Garmendía')",,,*,*,https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Aníbal_Pinto_Garmendia
Ovalle,,,"('Buenaventura', 'Castro', 'Solís')",,,,*,https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Buenaventura_Castro_Solís
Illapel,,,"('Juan', 'Pablo', 'Urzúa', 'Arancibia')",,,,*,https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Juan_Pablo_Urzúa_Arancibia
Illapel,,,"('Rafael', 'Gatica', 'Soiza')",,,*,*,https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Rafael_Gatica_Soiza
Petorca,,,"('José', 'Nicolás', 'Tocornal', 'Velasco')",,,*,*,https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/José_Nicolás_Tocornal_Velasco
Petorca,,,"('Máximo', 'Ángel', 'Arguelles', 'Dávila')",,,,*,https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Máximo_Ángel_Arguelles_Dávila
La Ligua,,,"('José', 'Santiago', 'Vargas', 'del Villar')",,,,*,https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/José_Santiago_Vargas_Del_Villar
La Ligua,,,"('Manuel', 'José', 'Cerda', 'Campos')",,,*,*,https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Manuel_José_Cerda_Campos
Los Andes,,,"('Máximo', 'Mujica', 'Echaurren')",,,*,*,https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Máximo_Mujica_Echaurren
