Circunscripción,Lista/Pacto,Partido,Candidatos,Votos,Porcentaje,Electos,Electos_comp,url
O'Higgins,Concertación de Partidos por la Democracia,PR,"('Vladimir', 'Anselmo', 'Sule', 'Candia')",0,0.0,*,*,https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Vladimir_Anselmo_Sule_Candia
O'Higgins,Concertación de Partidos por la Democracia,PDC,"('Nicolás', 'Díaz', 'Sánchez')",0,0.0,*,*,https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Nicolás_Díaz_Sánchez
Maule Norte,Concertación de Partidos por la Democracia,PS,"('Jaime', 'Gazmuri', 'Mujica')",82259,30.06,*,*,https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Jaime_Gazmuri_Mujica
Maule Norte,Unión por el Progreso de Chile,IND,"('Francisco', 'Javier', 'Errázuriz', 'Talavera')",103567,37.85,*,*,https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Francisco_Javier_Errázuriz_Talavera
Maule Sur,Concertación de Partidos por la Democracia,PDC,"('Manuel', 'Matta', 'Aragay')",52824,32.91,*,*,https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Manuel_José_Ramón_Matta_Aragay
Maule Sur,Unión por el Progreso de Chile,UDI,"('Hernán', 'Larraín', 'Fernández')",41387,25.79,*,*,https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Hernán_Larraín_Fernández
Bío-Bío Costa,Concertación de Partidos por la Democracia,PDC,"('Erwin', 'Arturo', 'Frei', 'Bolívar')",0,0.0,*,*,https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Erwin_Arturo_Frei_Bolívar
Bío-Bío Costa,Unión por el Progreso de Chile,UDI,"('Eugenio', 'Cantuarias', 'Larrondo')",0,0.0,*,*,https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Eugenio_Cantuarias_Larrondo
Bío-Bío Cordillera,Concertación de Partidos por la Democracia,PDC,"('Sergio', 'Mariano', 'Ruiz-Esquide', 'Jara')",0,0.0,*,*,https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Sergio_Mariano_Ruiz-Esquide_Jara
Bío-Bío Cordillera,Unión por el Progreso de Chile,RN,"('Mario', 'Enrique', 'Ríos', 'Santander')",0,0.0,*,*,https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Mario_Enrique_Ríos_Santander
Araucanía Norte,Concertación de Partidos por la Democracia,PPD,"('Roberto', 'Muñoz', 'Barra')",55757,40.3,*,*,https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Roberto_Muñoz_Barra
Araucanía Norte,Unión por el Progreso de Chile,RN,"('Francisco', 'Prat', 'Alemparte')",38662,27.94,*,*,https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Francisco_Prat_Alemparte
Araucanía Sur,Concertación de Partidos por la Democracia,PDC,"('Jorge', 'Exequiel', 'Lavandero', 'Illanes')",97389,39.32,*,*,https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Jorge_Exequiel_Lavandero_Illanes
Araucanía Sur,Unión por el Progreso de Chile,RN,"('Sergio', 'Eduardo', 'de Praga', 'Diez', 'Urzúa')",58118,23.46,*,*,https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Sergio_Eduardo_de_Praga_Diez_Urzúa
Los Lagos Norte,Concertación de Partidos por la Democracia,PDC,"('Gabriel', 'Valdés', 'Subercaseaux')",0,0.0,*,*,https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Gabriel_Valdés_Subercaseaux
Los Lagos Norte,Unión por el Progreso de Chile,IND,"('Enrique', 'Larré', 'Asenjo')",0,0.0,*,*,https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Enrique_Larre_Asenjo
Los Lagos Sur,Concertación de Partidos por la Democracia,PDC,"('Sergio', 'Páez', 'Verdugo')",0,0.0,*,*,https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Sergio_Páez_Verdugo
Los Lagos Sur,Unión por el Progreso de Chile,IND,"('Bruno', 'Guillermo', 'Siebert', 'Held')",0,0.0,*,*,https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/José_Bruno_González_Julio
Aysén,Concertación de Partidos por la Democracia,PDC,"('Adolfo', 'Zaldívar', 'Larraín')",11480,29.53,*,*,https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Miguel_Adolfo_Zaldívar_Larraín
Aysén,Unión por el Progreso de Chile,IND,"('Antonio', 'Horvath', 'Kiss')",11544,29.69,*,*,https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Antonio_Horvath_Kiss
Magallanes,Concertación de Partidos por la Democracia,PDC,"('José', 'Ruiz', 'de Giorgio')",0,0.0,*,*,https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/José_Ruiz_de_Giorgio
Magallanes,Concertación de Partidos por la Democracia,PS,"('Rolando', 'Calderón', 'Aránguiz')",0,0.0,*,*,https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Rolando_Calderón_Aránguiz
Designados,Unión por el Progreso de Chile,SUPREMA,"('Olga', 'Feliú', 'Segovia')",0,0.0,*,*,
Designados,Unión por el Progreso de Chile,COSENA,"('Vicente', 'Huerta', 'Celis')",0,0.0,*,*,
Designados,Unión por el Progreso de Chile,RN,"('William', 'Thayer', 'Arteaga')",0,0.0,*,*,
Designados,Unión por el Progreso de Chile,COSENA,"('Ronald', 'Mc-Intyre', 'Mendoza')",0,0.0,*,*,
Designados,Unión por el Progreso de Chile,COSENA,"('Santiago', 'Sinclair', 'Oyaneder')",0,0.0,*,*,
Designados,Unión por el Progreso de Chile,SUPREMA,"('Ricardo', 'Martín', 'Díaz')",0,0.0,*,*,
Designados,Unión por el Progreso de Chile,SUPREMA,"('Carlos', 'Letelier', 'Bobadilla')",0,0.0,*,*,
Designados,Unión por el Progreso de Chile,UDI,"('Sergio', 'Fernández', 'Fernández')",0,0.0,*,*,
