Circunscripción,Lista/Pacto,Partido,Candidatos,Votos,Porcentaje,Electos,Electos_comp,url
Tarapacá y Antofagasta,Partido Radical,PR,"('Aurelio', 'Núñez', 'Morgado')",,,*,*,https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Aurelio_Núñez_Morgado
Tarapacá y Antofagasta,Partido Radical,PR,"('Alberto', 'Cabero', 'Díaz')",,,*,*,https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Alberto_Cabero_Díaz
Tarapacá y Antofagasta,Partido Liberal Unido,PLU,"('Arturo', 'Alessandri', 'Palma')",,,,*,https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Arturo_Alessandri_Palma
Tarapacá y Antofagasta,Partido Liberal Unido,PLU,"('Juan', 'Luis', 'Carmona')",,,*,*,https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Juan_Luis_Carmona
Tarapacá y Antofagasta,Partido Liberal Unido,PLU,"('Óscar', 'Viel', 'Cavero')",,,*,,https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Oscar_Viel_Cavero
Tarapacá y Antofagasta,Confederación Republicana de Acción Cívica de Obreros y Empleados,CRAC,"('Manuel', 'Hidalgo', 'Plaza')",,,*,*,https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Manuel_Hidalgo_Plaza
Atacama y Coquimbo,Partido Radical,PR,"('Guillermo', 'Eliseo', 'Azócar', 'Álvarez')",,,*,,https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Guillermo_Eliseo_Azócar_Álvarez
Atacama y Coquimbo,Partido Radical,PR,"('Nicolás', 'Marambio', 'Montt')",,,*,*,https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Nicolás_Marambio_Montt
Atacama y Coquimbo,Partido Liberal Unido,PLU,"('Óscar', 'Urzúa', 'Jaramillo')",,,*,*,https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Oscar_Urzúa_Jaramillo
Atacama y Coquimbo,Partido Demócrata,PD,"('Aquiles', 'Concha', 'Stuardo')",,,,*,https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Aquiles_Concha_Stuardo
Atacama y Coquimbo,Partido Conservador,PCon,"('Joaquín', 'Irarrázaval', 'Larraín')",,,*,*,https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Joaquín_Yrarrázaval_Larraín
Aconcagua y Valparaíso,Partido Radical,PR,"('Aurelio', 'Cruzat', 'Ortega')",,,*,*,https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Aurelio_Cruzat_Ortega
Aconcagua y Valparaíso,Partido Liberal Unido,PLU,"('Rafael', 'Luis', 'Barahona', 'San Martín')",,,*,*,https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Rafael_Luis_Barahona_San_Martín
Aconcagua y Valparaíso,Partido Conservador,PCon,"('Alberto', 'Vial', 'Infante')",,,*,*,https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Alberto_Vial_Infante
Aconcagua y Valparaíso,Partido Conservador,PCon,"('Arturo', 'Lyon', 'Peña')",,,*,*,https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Arturo_Lyon_Peña
Aconcagua y Valparaíso,Partido Conservador,PCon,"('Silvestre', 'Ochagavía', 'Echaurren')",,,*,*,https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Silvestre_Ochagavía_Echaurren
Santiago,Partido Radical,PR,"('Emilio', 'Rodríguez', 'Mendoza')",,,*,*,https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Emilio_Rodríguez_Mendoza
Santiago,Partido Liberal Unido,PLU,"('Guillermo', 'Barros', 'Jara')",,,*,*,https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Guillermo_Barros_Jara
Santiago,Partido Liberal Unido,PLU,"('Roberto', 'Sánchez', 'García de la Huerta')",,,*,*,https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Roberto_Sánchez_García_de_la_Huerta
Santiago,Partido Demócrata,PD,"('Vicente', 'Adrián', 'Villalobos')",,,*,*,https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Vicente_Adrián_Villalobos
Santiago,Partido Conservador,PCon,"('Joaquín', 'Echenique', 'Gandarillas')",,,*,*,https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Joaquín_Echenique_Gandarillas
O'Higgins y Colchagua,Partido Radical,PR,"('Alfredo', 'Piwonka', 'Gilabert')",,,*,*,https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Alfredo_Piwonka_Gilabert
O'Higgins y Colchagua,Partido Liberal Unido,PLU,"('Armando', 'Jaramillo', 'Valderrama')",,,*,*,https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Armando_Jaramillo_Valderrama
