Distrito,Lista/Pacto,Partido,Candidatos,Votos,Porcentaje,Electos,Electos_comp,url
Tarapacá,Partido Demócrata,PD,"('Arturo', 'Venegas', 'Sánchez')",,,*,*,https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Arturo_Venegas_Sánchez
Tarapacá,Partido Liberal Unido,PLU,"('Marco', 'Antonio', 'de la Cuadra', 'Poisson')",,,*,*,https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Marco_Antonio_De_la_Cuadra_Poisson
Tarapacá,Confederación Republicana de Acción Cívica de Obreros y Empleados,CRAC,"('Ernesto', 'Silva', 'Román')",,,*,*,https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Ernesto_Silva_Román
Tarapacá,Partido Radical,PR,"('Alejandro', 'Gallo', 'Sapiaín')",,,*,*,https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Alejandro_Gallo_Sapiaín
Tarapacá,Partido Radical,PR,"('Serafín', 'Elguín', 'Morales')",,,,*,https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Serafín_Elguín_Morales
Tarapacá,Partido Radical,PR,"('Ricardo', 'Enrique', 'Puelma', 'Laval')",,,*,,https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Ricardo_Enrique_Puelma_Laval
Antofagasta,Partido Demócrata,PD,"('Juan', 'Pradenas', 'Muñoz')",,,*,*,https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Juan_Pradenas_Muñoz
Antofagasta,Partido Demócrata,PD,"('Anaclicio', 'Antonio', 'López', 'Parra')",,,*,*,https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Anaclicio_Antonio_López_Parra
Antofagasta,Confederación Republicana de Acción Cívica de Obreros y Empleados,CRAC,"('Carlos', 'Ramírez', 'Novoa')",,,*,*,https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Carlos_Ramírez_Novoa
Antofagasta,Partido Radical,PR,"('Selim', 'Carrasco', 'Toledo')",,,*,*,https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Selim_Carrasco_Toledo
Antofagasta,Partido Radical,PR,"('Arturo', 'Hiparco', 'Lois', 'Fraga')",,,*,*,https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Arturo_Hiparco_Lois_Fraga
Antofagasta,Partido Radical,PR,"('Héctor', 'Marino', 'Meléndez')",,,*,*,https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Héctor_Marino_Meléndez
