Distrito,Lista/Pacto,Partido,Candidatos,Votos,Porcentaje,Electos,Electos_comp,url
Tarapacá,Alianza Liberal,PR,"('Ramón', 'Briones', 'Luco')",,,*,*,https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Ramón_Briones_Luco
Tarapacá,Alianza Liberal,PD,"('Luis', 'Malaquías', 'Concha', 'Stuardo')",,,*,*,https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Luis_Malaquías_Concha_Stuardo
Tarapacá,Coalición,PN,"('Arturo', 'Prat', 'Carvajal')",,,*,*,https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Arturo_Prat_Carvajal
Tarapacá,Coalición,PLDe,"('Enrique', 'Orozimbo', 'Barbosa', 'Baeza')",,,*,*,https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Enrique_Orozimbo_Barbosa_Baeza
Antofagasta,Alianza Liberal,PR,"('Alberto', 'Cabero', 'Díaz')",,,*,*,https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Alberto_Cabero_Díaz
Antofagasta,Coalición,PLDe,"('Jorge', 'Prieto', 'Echaurren')",,,*,*,https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Jorge_Prieto_Echaurren
Taltal,Alianza Liberal,PR,"('Manuel', 'J.', 'Barrenechea', 'Naranjo')",,,*,*,https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Manuel_J._Barrenechea_Naranjo
Taltal,Coalición,PLDe,"('Enrique', 'Villegas', 'Echiburú')",,,*,*,https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Enrique_Villegas_Echiburú
Copiapó,Alianza Liberal,PR,"('Víctor', 'Domingo', 'Silva', 'Endeiza')",,,,*,https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Victor_Domingo_Silva_Endeiza
Copiapó,Alianza Liberal,PR,"('Eduardo', 'Cortés', 'Cabezas')",,,*,,https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Eduardo_Cortés_Cabezas
Copiapó,Coalición,PLDe,"('Julio', 'Prado', 'Amor')",,,*,*,https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Julio_Prado_Amor
Copiapó,Coalición,PCon,"('Bruno', 'Sergio', 'Pizarro', 'Espoz')",,,*,*,https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Bruno_Sergio_Pizarro_Espoz
La Serena,Alianza Liberal,PR,"('Ramón', 'Ernesto', 'Videla', 'Cortés')",,,*,*,https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Ramón_Ernesto_Videla_Cortés
