Distrito,Lista/Pacto,Partido,Candidatos,Votos,Porcentaje,Electos,Electos_comp,url
D3,Democracia y Progreso,RN,"('Carlos', 'Cantero', 'Ojeda')",13901,16.34,*,*,https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Carlos_Cantero_Ojeda
D3,Democracia y Progreso,RN,"('Luis', 'Pacasse', 'Angulo')",10509,12.35,,,
D3,Alianza de Centro,AN,"('Juan', 'Latrille', 'Quiroga')",1103,1.3,,,
D3,Liberal-Socialista Chileno,IND,"('Adrianus', 'Franciscus', 'Stupers')",5359,6.3,,,
D3,Candidatura Independiente,IND,"('Juan', 'Luis', 'Mauras', 'Novella')",7572,8.9,,,
D3,Válidamente emitidos,,(),85070,100.0,,,
D4,Concertación de Partidos por la Democracia,PPD,"('Felipe', 'Valenzuela', 'Herrera')",40124,33.54,*,*,https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Felipe_Valenzuela_Herrera
D4,Concertación de Partidos por la Democracia,PDC,"('Rubén', 'Gajardo', 'Chacón')",35630,29.78,*,*,https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Rubén_Gajardo_Chacón
D4,Democracia y Progreso,RN,"('Ana', 'Luisa', 'Fernández', 'Fernández')",4663,3.9,,,
D4,Democracia y Progreso,UDI,"('Patricio', 'Valdivia', 'Guerra')",32986,27.57,,,
D4,Alianza de Centro,AN,"('Andrés', 'Arnoldo', 'Moreno')",2216,1.85,,,
D4,Liberal-Socialista Chileno,PL,"('Elizabeth', 'Gripe', 'Ahumada')",4018,3.36,,,
D4,Válidamente emitidos,,(),119637,100.0,,,
D5,Concertación de Partidos por la Democracia,PDC,"('Sergio', 'Pizarro', 'Mackay')",20313,30.84,*,*,https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Bruno_Sergio_Pizarro_Espoz
D5,Concertación de Partidos por la Democracia,PR,"('Miguel', 'Guerrero', 'Pellegrini')",2401,3.65,,,
D5,Democracia y Progreso,RN,"('Carlos', 'Vilches', 'Guzmán')",11271,17.11,*,*,https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Carlos_Alfredo_Vilches_Guzmán
D5,Democracia y Progreso,IND,"('Jorge', 'Sánchez', 'Araya')",9206,13.98,,,
D5,Alianza de Centro,DR,"('John', 'Horsley', 'Brito')",1748,2.65,,,
D5,Alianza de Centro,AN,"('Luis', 'Antonio', 'Ortiz')",522,0.79,,,
D5,Liberal-Socialista Chileno,PL,"('Alfredo', 'Yáñez', 'Ayala')",2055,3.12,,,
D5,Unidad para la Democracia,PAIS,"('Eduardo', 'Morales', 'Espinosa')",18355,27.87,,,
D5,Válidamente emitidos,,(),65871,100.0,,,
D6,Concertación de Partidos por la Democracia,PPD,"('Armando', 'Arancibia', 'Calderón')",13143,30.64,*,*,https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Armando_Arancibia_Calderón
D6,Concertación de Partidos por la Democracia,PDC,"('Juan', 'Gaspar', 'Mulet', 'Bou')",12543,29.24,,,
D6,Democracia y Progreso,RN,"('Baldo', 'Prokurica', 'Prokurica')",11644,27.15,*,*,https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Baldo_Prokurica_Prokurica
D6,Democracia y Progreso,IND,"('Greta', 'Pizarro', 'Bugueño')",2702,6.3,,,
D6,Liberal-Socialista Chileno,IND,"('Federico', 'Volio', 'Toledo')",945,2.2,,,
D6,Candidatura Independiente,IND,"('Claudio', 'Francisco', 'Mulet', 'Bou')",1494,3.48,,,
D6,Candidatura Independiente,IND,"('Benigno', 'Omar', 'Agusto', 'Torres')",422,0.98,,,
D6,Válidamente emitidos,,(),42893,100.0,,,
D7,Concertación de Partidos por la Democracia,PDC,"('Joaquín', 'Palma', 'Irarrázaval')",21256,26.01,*,*,https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Joaquín_Salvador_José_María_Antonio_Palma_Irarrázaval
D7,Concertación de Partidos por la Democracia,PPD,"('René', 'Nahmías', 'Albala')",19107,23.38,,,
D7,Democracia y Progreso,RN,"('Eugenio', 'Munizaga', 'Rodríguez')",25376,31.05,*,*,https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Eugenio_Munizaga_Rodríguez
D7,Democracia y Progreso,UDI,"('Vladimir', 'Rubilar', 'Ribera')",3572,4.37,,,
D7,Alianza de Centro,DR,"('David', 'Ricardo', 'Rojas', 'Santander')",2167,2.65,,,
D7,Alianza de Centro,AN,"('Osvaldo', 'Federico', 'Donoso')",959,1.17,,,
D7,Candidatura Independiente,IND,"('Pedro', 'Segundo', 'Rojas', 'Rivera')",5502,6.73,,,
D7,Candidatura Independiente,IND,"('Nicolás', 'Yazigi')",3798,4.65,,,
D7,Válidamente emitidos,,(),81737,100.0,,,
D8,Concertación de Partidos por la Democracia,PDC,"('Jorge', 'Pizarro', 'Soto')",35068,37.1,*,*,https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Jorge_Pizarro_Soto
D8,Concertación de Partidos por la Democracia,IND,"('Carlos', 'Yusta', 'Rojas')",21176,22.4,,,
D8,Democracia y Progreso,UDI,"('Flavio', 'Ángelini', 'Macrobio')",15730,16.64,,,
D8,Democracia y Progreso,RN,"('Jorge', 'Morales', 'Adriasola')",16817,17.79,*,*,https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Jorge_Morales_Adriasola
D8,Alianza de Centro,DR,"('Luis', 'Américo', 'Aguilera', 'Milla')",4522,4.78,,,
D8,Alianza de Centro,AN,"('Óscar', 'Guillermo', 'Olivares', 'Zúñiga')",1214,1.28,,,
D8,Válidamente emitidos,,(),94527,100.0,,,
D9,Concertación de Partidos por la Democracia,PDC,"('Julio', 'Rojos', 'Astorga')",19753,31.11,*,*,https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Julio_Rojos_Astorga
D9,Concertación de Partidos por la Democracia,PPD,"('Víctor', 'Manuel', 'Rebolledo', 'González')",22057,34.74,*,*,https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Víctor_Manuel_Rebolledo_González
D9,Democracia y Progreso,RN,"('Juan', 'Jorquera', 'Niño')",11104,17.49,,,
D9,Democracia y Progreso,UDI,"('Roberto', 'Rondanelli', 'Hidalgo')",8216,12.94,,,
D9,Alianza de Centro,DR,"('Juan', 'Carlos', 'Stack', 'Stack')",2369,3.73,,,
D9,Válidamente emitidos,,(),63499,100.0,,,
D10,Concertación de Partidos por la Democracia,PDC,"('Eduardo', 'Antonio', 'Cerda', 'García')",41004,31.76,*,*,https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Eduardo_Antonio_Cerda_García
D10,Concertación de Partidos por la Democracia,IND,"('Luciano', 'Valle', 'Acevedo')",39043,30.24,,,
D10,Democracia y Progreso,RN,"('Federico', 'Ringeling', 'Hunger')",31379,24.31,*,*,https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Federico_Ringeling_Hunger
D10,Democracia y Progreso,RN,"('Orazio', 'Bruzzone', 'Figini')",17678,13.69,,,
D10,Válidamente emitidos,,(),129104,100.0,,,
D11,Concertación de Partidos por la Democracia,PDC,"('Sergio', 'Jara', 'Catalán')",26934,26.88,*,*,https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Sergio_Jara_Catalán
D11,Concertación de Partidos por la Democracia,PR,"('Nelson', 'Ávila', 'Contreras')",17698,17.66,,,
D11,Democracia y Progreso,RN,"('Jaime', 'Lepe', 'Fernández')",10166,10.15,,,
D11,Democracia y Progreso,RN,"('Claudio', 'Rodríguez', 'Cataldo')",20832,20.79,*,*,https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Claudio_Rodríguez_Cataldo
D11,Alianza de Centro,AN,"('Camilo', 'Renato', 'Guzmán', 'Martínez')",3739,3.73,,,
D11,Unidad para la Democracia,PAIS,"('Jaime', 'Andrade')",10739,10.72,,,
D11,Unidad para la Democracia,PAIS,"('Manuel', 'Pinto', 'Cabrera')",4771,4.76,,,
D11,Candidatura Independiente,IND,"('René', 'Manzur', 'Majluf')",5310,5.3,,,
D11,Válidamente emitidos,,(),100189,100.0,,,
D12,Concertación de Partidos por la Democracia,IND,"('Luis', 'Pertuze', 'Iglesias')",14255,12.65,,,
D12,Concertación de Partidos por la Democracia,PPD,"('Jorge', 'Molina', 'Valdivieso')",42590,37.79,*,*,https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Jorge_Molina_Valdivieso
D12,Democracia y Progreso,UDI,"('Osvaldo', 'Urrutia', 'Soto')",22010,19.53,,,
D12,Democracia y Progreso,RN,"('Arturo', 'Longton', 'Guerrero')",23005,20.41,*,*,https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Arturo_Longton_Guerrero
D12,Alianza de Centro,DR,"('Claudio', 'Morales', 'Greene')",5097,4.52,,,
D12,Alianza de Centro,IND,"('Guido', 'Eberardo', 'Olguín', 'Ossandón')",5733,5.09,,,
D12,Válidamente emitidos,,(),112690,100.0,,,
D13,Concertación de Partidos por la Democracia,PR,"('Héctor', 'Peña', 'Castro')",5192,3.21,,,
D13,Concertación de Partidos por la Democracia,PDC,"('Aldo', 'Cornejo', 'González')",55642,34.45,*,*,https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Aldo_Cornejo_González
D13,Democracia y Progreso,UDI,"('Francisco', 'Bartolucci', 'Johnston')",28593,17.7,*,*,https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Francisco_Bartolucci_Johnston
D13,Democracia y Progreso,RN,"('Alejandro', 'Navarrete', 'Pinochet')",27842,17.24,,,
D13,Alianza de Centro,DR,"('José', 'Carlos', 'Fernández', 'Jorquera')",1853,1.15,,,
D13,Alianza de Centro,AN,"('Óscar', 'Olivares', 'Vásquez')",1311,0.81,,,
D13,Liberal-Socialista Chileno,PS,"('Ricardo', 'Fernández', 'Sanhueza')",10398,6.44,,,
D13,Unidad para la Democracia,PAIS,"('Alberto', 'Neumann', 'Lagos')",27386,16.96,,,
D13,Unidad para la Democracia,IND,"('Francisco', 'Acevedo', 'Toro')",3300,2.04,,,
D13,Válidamente emitidos,,(),161517,100.0,,,
D14,Concertación de Partidos por la Democracia,PDC,"('Gustavo', 'Cardemil', 'Alfaro')",47252,28.61,*,*,https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Gustavo_Cardemil_Alfaro
D14,Concertación de Partidos por la Democracia,PPD,"('Aníbal', 'Juan', 'Esteban', 'Scarella', 'Calandroni')",34732,21.03,,,
D14,Democracia y Progreso,RN,"('Raúl', 'Urrutia', 'Ávila')",30005,18.17,*,*,https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Raúl_Urrutia_Ávila
D14,Democracia y Progreso,UDI,"('Luis', 'Parot', 'Donoso')",28783,17.43,,,
D14,Alianza de Centro,DR,"('Rafael', 'Otero', 'Echeverría')",3465,2.1,,,
D14,Alianza de Centro,AN,"('Fernando', 'Palma', 'Cortez')",2416,1.46,,,
D14,Liberal-Socialista Chileno,IND,"('Ivonne', 'Betbeder', 'Águilar')",16911,10.24,,,
D14,Candidatura Independiente,IND,"('Lionel', 'Curti', 'Leite')",1585,0.96,,,
D14,Válidamente emitidos,,(),165149,100.0,,,
D15,Concertación de Partidos por la Democracia,PPD,"('Akin', 'Soto', 'Morales')",16252,23.89,*,*,https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Juan_Akin_Soto_Morales
D15,Concertación de Partidos por la Democracia,PDC,"('Sergio', 'Velasco', 'de la Cerda')",25429,37.38,*,*,https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Sergio_Velasco_de_la_Cerda
D15,Democracia y Progreso,UDI,"('Javier', 'Leturia', 'Mermod')",12196,17.93,,,
D15,Democracia y Progreso,IND,"('Carlos', 'Thienel', 'Ureta')",7914,11.63,,,
D15,Alianza de Centro,DR,"('Enrique', 'Schilling', 'Rojas')",2294,3.37,,,
D15,Alianza de Centro,IND,"('Héctor', 'Vargas', 'González')",629,0.92,,,
D15,Liberal-Socialista Chileno,IND,"('Gilberto', 'Rudolph', 'Vivanco')",3315,4.87,,,
D15,Válidamente emitidos,,(),68029,100.0,,,
D16,Concertación de Partidos por la Democracia,PPD,"('Adriana', 'Muñoz', ""D'Albora"")",35448,30.42,*,*,https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Adriana_Muñoz_D'Albora
D16,Concertación de Partidos por la Democracia,PR,"('Juan', 'Hernández', 'Jara')",17270,14.82,,,
D16,Democracia y Progreso,RN,"('Luis', 'Iván', 'Muñoz', 'Rojas')",17461,14.99,,,
D16,Democracia y Progreso,UDI,"('Patricio', 'Melero', 'Abaroa')",23269,19.97,*,*,https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Patricio_Melero_Abaroa
D16,Alianza de Centro,IND,"('María', 'de la Cruz', 'Varela')",1625,1.39,,,
D16,Liberal-Socialista Chileno,IND,"('Francisco', 'Pfeffer', 'Urquiaga')",7392,6.34,,,
D16,Unidad para la Democracia,IND,"('Gastón', 'Muñoz', 'Briones')",12858,11.04,,,
D16,Unidad para la Democracia,PRSD,"('Tatiana', 'Rivas')",1191,1.02,,,
D16,Válidamente emitidos,,(),116514,100.0,,,
D17,Concertación de Partidos por la Democracia,PDC,"('Ramón', 'Elizalde', 'Hevia')",61640,33.07,*,*,https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Ramón_Elizalde_Hevia
D17,Concertación de Partidos por la Democracia,PPD,"('María', 'Adela', 'Maluenda', 'Campos')",54939,29.47,*,*,https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/María_Adela_Maluenda_Campos
D17,Democracia y Progreso,UDI,"('Luis', 'Cordero', 'Barrera')",37033,19.87,,,
D17,Democracia y Progreso,RN,"('Carlos', 'Martínez')",13802,7.4,,,
D17,Alianza de Centro,AN,"('Denise', 'Barroilhet', 'Monardes')",2427,1.3,,,
D17,Alianza de Centro,IND,"('Cristóbal', 'Mario', 'Tapia', 'Vega')",1832,0.98,,,
D17,Liberal-Socialista Chileno,IND,"('Álvaro', 'Gómez', 'Gallo')",12876,6.91,,,
D17,Candidatura Independiente,IND,"('Enrique', 'Barra', 'González')",1869,1.0,,,
D17,Válidamente emitidos,,(),186418,100.0,,,
D18,Concertación de Partidos por la Democracia,PDC,"('Hernán', 'Bosselin', 'Correa')",76105,37.04,*,*,https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Carlos_Hernán_Bosselin_Correa
D18,Concertación de Partidos por la Democracia,PLV,"('Ana', ""L'Homme"", 'Ungerer')",8504,4.14,,,
D18,Democracia y Progreso,RN,"('Andrés', 'Sotomayor', 'Mardones')",28114,13.68,*,*,https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Andrés_Sotomayor_Mardones
D18,Democracia y Progreso,UDI,"('René', 'Solano', 'Valdés')",23726,11.55,,,
D18,Alianza de Centro,IND,"('Aquiles', 'Petit', 'Ramírez')",3091,1.5,,,
D18,Alianza de Centro,IND,"('Ricardo', 'Roberto', 'Muñoz', 'Miranda')",2884,1.4,,,
D18,Liberal-Socialista Chileno,IND,"('Hugo', 'Larraguibel', 'Mordojovich')",9453,4.6,,,
D18,Liberal-Socialista Chileno,IND,"('Humberto', 'Muñoz', 'Muñoz')",4319,2.1,,,
D18,Unidad para la Democracia,PAIS,"('Manuel', 'Riesco', 'Larraín')",34256,16.67,,,
D18,Unidad para la Democracia,PAIS,"('Antonio', 'Román', 'Bustamante')",15008,7.3,,,
D18,Válidamente emitidos,,(),205460,100.0,,,
D19,Concertación de Partidos por la Democracia,PDC,"('Mario', 'Hamuy', 'Berr')",41876,30.02,*,*,https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Mario_Hamuy_Berr
D19,Concertación de Partidos por la Democracia,PPD,"('Óscar', 'Santelices', 'Altamirano')",39549,28.35,,,
D19,Democracia y Progreso,UDI,"('Cristián', 'Leay', 'Morán')",34137,24.47,*,*,https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Cristian_Antonio_Leay_Morán
D19,Democracia y Progreso,RN,"('Mauricio', 'Smok', 'Allemandi')",7647,5.48,,,
D19,Liberal-Socialista Chileno,IND,"('Luis', 'Urquidi', 'Holberton')",5120,3.67,,,
D19,Liberal-Socialista Chileno,IND,"('Ramiro', 'Guillermo', 'Vidal', 'Montenegro')",3225,2.31,,,
D19,Partido Nacional,IND,"('Crescencio', 'López', 'Pérez')",3805,2.73,,,
D19,Candidatura Independiente,IND,"('Gabriel', 'Álvarez', 'Martínez')",4122,2.96,,,
D19,Válidamente emitidos,,(),139481,100.0,,,
D20,Concertación de Partidos por la Democracia,PDC,"('Carlos', 'Dupré', 'Silva')",79757,36.55,*,*,https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Carlos_Dupré_Silva
D20,Concertación de Partidos por la Democracia,IND,"('Guillermo', 'Arenas', 'Escudero')",50178,22.99,,,
D20,Democracia y Progreso,RN,"('Ángel', 'Fantuzzi', 'Hernández')",65802,30.15,*,*,https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Ángel_Fantuzzi_Hernández
D20,Democracia y Progreso,RN,"('Raúl', 'Alonso', 'Mahn')",5598,2.57,,,
D20,Alianza de Centro,AN,"('Rodolfo', 'Peña', 'González')",3260,1.49,,,
D20,Liberal-Socialista Chileno,IND,"('Jorge', 'Gómez', 'Balmaceda')",11686,5.35,,,
D20,Partido Nacional,IND,"('José', 'Orellana', 'Díaz')",1945,0.89,,,
D20,Válidamente emitidos,,(),218226,100.0,,,
D21,Concertación de Partidos por la Democracia,PDC,"('Gutenberg', 'Martínez', 'Ocamica')",72853,35.11,*,*,https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Gutenberg_Martínez_Ocamica
D21,Democracia y Progreso,RN,"('Alberto', 'Espina', 'Otero')",83922,40.45,*,*,https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Alberto_Espina_Otero
D21,Democracia y Progreso,UDI,"('Paulina', 'Dittborn', 'Cordua')",3479,1.68,,,
D21,Alianza de Centro,AN,"('Augusto', 'Daniel', 'Reijer', 'Rago')",1455,0.7,,,
D21,Liberal-Socialista Chileno,IND,"('Sergio', 'Renato', 'Contreras')",2800,1.35,,,
D21,Liberal-Socialista Chileno,IND,"('Mario', 'Bustos', 'Donoso')",2587,1.25,,,
D21,Unidad para la Democracia,PAIS,"('Estela', 'Ortiz', 'Rojas')",19227,9.27,,,
D21,Unidad para la Democracia,PAIS,"('Rosamel', 'Gutiérrez', 'Riquelme')",4077,1.97,,,
D21,Candidatura Independiente,IND,"('Pedro', 'Sabat', 'Pietracaprina')",17074,8.23,,,
D21,Válidamente emitidos,,(),207474,100.0,,,
D22,Concertación de Partidos por la Democracia,PDC,"('Luis', 'Pareto', 'González')",35880,23.59,,,
D22,Concertación de Partidos por la Democracia,PPD,"('Jorge', 'Schaulsohn', 'Brodsky')",42022,27.63,*,*,https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Jorge_Schaulsohn_Brodsky
D22,Democracia y Progreso,IND,"('Carlos', 'Bombal', 'Otaegui')",58502,38.46,*,*,https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Carlos_Bombal_Otaegui
D22,Democracia y Progreso,RN,"('Juan', 'Cox', 'Huneeus')",3535,2.32,,,
D22,Liberal-Socialista Chileno,PL,"('Franz', 'Busch', 'Porras')",7090,4.66,,,
D22,Liberal-Socialista Chileno,IND,"('Eduardo', 'Errázuriz', 'Cañas')",2586,1.7,,,
D22,Partido Nacional,IND,"('Luciano', 'Vásquez', 'Muruaga')",2485,1.63,,,
D22,Válidamente emitidos,,(),152100,100.0,,,
D23,Concertación de Partidos por la Democracia,PPD,"('Guido', 'Girardi', 'Lavín')",16318,8.68,,,
D23,Concertación de Partidos por la Democracia,PDC,"('Eliana', 'Caraball', 'Martínez')",49961,26.56,*,*,https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Eliana_Caraball_Martínez
D23,Democracia y Progreso,UDI,"('Joaquín', 'Lavín', 'Infante')",36379,19.34,,,
D23,Democracia y Progreso,RN,"('Evelyn', 'Matthei', 'Fornet')",79595,42.32,*,*,https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Evelyn_Matthei_Fornet
D23,Alianza de Centro,AN,"('Patricio', 'Carlos', 'Hidalgo', 'Marín')",1116,0.59,,,
D23,Liberal-Socialista Chileno,IND,"('José', 'Miguel', 'Ureta', 'Rojas')",3772,2.01,,,
D23,Partido Nacional,IND,"('Jorge', 'A.', 'Martínez', 'Rodríguez')",956,0.51,,,
D23,Válidamente emitidos,,(),188097,100.0,,,
D24,Concertación de Partidos por la Democracia,IND,"('Martín', 'Manterola', 'Urzúa')",33862,24.48,,,
D24,Concertación de Partidos por la Democracia,PH,"('Laura', 'Rodríguez', 'Riccomini')",40526,29.29,*,*,https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Laura_Fiora_Rodríguez_Riccomini
D24,Democracia y Progreso,RN,"('Jorge', 'Monckeberg', 'Barros')",7928,5.73,,,
D24,Democracia y Progreso,IND,"('María', 'Angélica', 'Cristi', 'Marfil')",47633,34.43,*,*,https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/María_Angélica_Cristi_Marfil
D24,Alianza de Centro,IND,"('Mario', 'Fuenzalida', 'Ibarra')",1445,1.04,,,
D24,Liberal-Socialista Chileno,PL,"('Eduardo', 'Kaid', 'Pérez')",2950,2.13,,,
D24,Liberal-Socialista Chileno,PL,"('Luisa', 'Zepeda', 'Pizarro')",1104,0.8,,,
D24,Partido Nacional,IND,"('Roberto', 'Eduardo', 'Jaramillo', 'Urrutia')",674,0.49,,,
D24,Partido Nacional,IND,"('Luis', 'Smok', 'Landeros')",2224,1.61,,,
D24,Válidamente emitidos,,(),138346,100.0,,,
D25,Concertación de Partidos por la Democracia,PDC,"('Andrés', 'Palma', 'Irarrázaval')",83715,42.78,*,*,https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Andrés_Palma_Irarrázaval
D25,Concertación de Partidos por la Democracia,PLV,"('Mario', 'Águilar', 'Arévalo')",6438,3.29,,,
D25,Democracia y Progreso,UDI,"('Jaime', 'Orpis', 'Bouchon')",42733,21.83,*,*,https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Jaime_Orpis_Bouchon
D25,Democracia y Progreso,IND,"('Marcos', 'Romero', 'Zapata')",12961,6.62,,,
D25,Alianza de Centro,IND,"('Ángel', 'Gabriel', 'Rojas', 'Núñez')",3735,1.91,,,
D25,Liberal-Socialista Chileno,IND,"('Eduardo', 'Enrique', 'Lacraustra')",9935,5.08,,,
D25,Liberal-Socialista Chileno,PL,"('Olga', 'Reyes', 'Vargas')",2569,1.31,,,
D25,Unidad para la Democracia,PAIS,"('Claudina', 'Núñez', 'Jiménez')",23180,11.84,,,
D25,Unidad para la Democracia,IND,"('Roberto', 'Celedón', 'Fernández')",10444,5.34,,,
D25,Válidamente emitidos,,(),195710,100.0,,,
D26,Concertación de Partidos por la Democracia,PPD,"('Carlos', 'Montes', 'Cisternas')",51504,35.79,*,*,https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Carlos_Montes_Cisternas
D26,Concertación de Partidos por la Democracia,PDC,"('Wilna', 'Yolanda', 'Saavedra', 'Cortés')",36837,25.6,,,
D26,Democracia y Progreso,IND,"('Gustavo', 'Alessandri', 'Balmaceda')",30484,21.18,*,*,https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Gustavo_Alessandri_Balmaceda
D26,Democracia y Progreso,RN,"('Augusto', 'Schuster', 'Infante')",13872,9.64,,,
D26,Alianza de Centro,IND,"('Emilio', 'Edwards', 'Gandarillas')",3515,2.44,,,
D26,Alianza de Centro,IND,"('Luis', 'Ángel', 'Santibáñez', 'Pezoa')",597,0.41,,,
D26,Liberal-Socialista Chileno,IND,"('Orison', 'Jaime', 'Moya', 'Medina')",7097,4.93,,,
D26,Válidamente emitidos,,(),143906,100.0,,,
D27,Concertación de Partidos por la Democracia,IND,"('Camilo', 'Escalona', 'Medina')",50949,25.76,*,*,https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Camilo_Escalona_Medina
D27,Concertación de Partidos por la Democracia,PDC,"('Hernán', 'Rojo', 'Avendaño')",69757,35.27,*,*,https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Hernán_Rojo_Avendaño
D27,Democracia y Progreso,UDI,"('Gonzalo', 'Stefani', 'Ruiz')",42243,21.36,,,
D27,Democracia y Progreso,RN,"('Sergio', 'Urzúa', 'Arístegui')",15173,7.67,,,
D27,Alianza de Centro,IND,"('Daniel', 'Godofredo', 'Castillo')",2647,1.34,,,
D27,Alianza de Centro,IND,"('Herman', 'Almazán', 'Cavada')",1373,0.69,,,
D27,Liberal-Socialista Chileno,IND,"('Pablo', 'Pellegrini', 'Ripamonti')",15646,7.91,,,
D27,Válidamente emitidos,,(),197788,100.0,,,
D28,Concertación de Partidos por la Democracia,PDC,"('Rodolfo', 'Seguel', 'Molina')",85358,42.53,*,*,https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Rodolfo_Seguel_Molina
