Circunscripción,Lista/Pacto,Partido,Candidatos,Votos,Porcentaje,Electos,Electos_comp,url
Bío-Bío Cordillera,Concertación Democrática,PDC,"('Sergio', 'Mariano', 'Ruiz-Esquide', 'Jara')",139657.0,39.31,*,*,https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Sergio_Mariano_Ruiz-Esquide_Jara
Araucanía Norte,Alianza,RN,"('Alberto', 'Espina', 'Otero')",0.0,0.0,*,*,https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Alberto_Espina_Otero
Araucanía Norte,Concertación Democrática,PPD,"('Roberto', 'Muñoz', 'Barra')",0.0,0.0,*,*,https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Roberto_Muñoz_Barra
Araucanía Sur,Alianza,RN,"('José', 'García', 'Ruminot')",0.0,0.0,*,*,https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/José_Gilberto_García_Ruminot
Araucanía Sur,Concertación Democrática,PDC,"('Jorge', 'Exequiel', 'Lavandero', 'Illanes')",0.0,0.0,*,,https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Jorge_Exequiel_Lavandero_Illanes
Araucanía Sur,Concertación Democrática,PRSD,"('Guillermo', 'Vásquez', 'Úbeda')",0.0,0.0,,*,
Los Lagos Norte,Alianza,RN,"('Andrés', 'Allamand', 'Zavala')",90030.0,37.92,*,*,https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Andrés_Allamand_Zavala
Los Lagos Norte,Concertación Democrática,PDC,"('Eduardo', 'Frei', 'Ruiz-Tagle')",85145.0,35.86,*,*,https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Eduardo_Frei_Ruiz-Tagle
Los Lagos Sur,Alianza,RN,"('Carlos', 'Ignacio', 'Kuschel', 'Silva')",47054.0,20.66,*,*,https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Carlos_Ignacio_Kuschel_Silva
Los Lagos Sur,Concertación Democrática,PS,"('Camilo', 'Escalona', 'Medina')",65337.0,28.68,*,*,https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Camilo_Escalona_Medina
Aysén,Alianza,RN,"('Antonio', 'Horvath', 'Kiss')",0.0,0.0,*,*,https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Antonio_Horvath_Kiss
Aysén,Concertación Democrática,PDC,"('Adolfo', 'Zaldívar', 'Larraín')",0.0,0.0,*,*,https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Miguel_Adolfo_Zaldívar_Larraín
Magallanes,Candidatura Independiente,IND,"('Carlos', 'Bianchi', 'Chelech')",18275.0,27.72,*,*,https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Carlos_Antonio_Karim_Bianchi_Chelech
Magallanes,Concertación Democrática,PS,"('Pedro', 'Muñoz', 'Aburto')",21960.0,33.31,*,*,https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Pedro_Héctor_Muñoz_Aburto
